23,0.2,0.0525,-0.955,0.01,0,13
23,0.2,-0.045,-0.72,-0.0225,0,13
23,0.2,0.025,-0.86,0.0175,0,13
23,0.2,0.0625,-0.885,-0.0175,0,13
23,0.2,-0.07125,-0.795,-0.0375,0,13
23,0.2,-0.00375,-0.84,0.03,0,13
23,0.2,0.05625,-0.875,0.0725,0,13
23,0.2,0.005,-0.915,0.0525,0,13
23,0.2,0.02875,-0.745,-0.03,0,13
23,0.2,-0.03625,-0.9,0.0175,0,13
23,0.2,0.06125,-0.85,0.0125,0,13
23,0.2,0.0375,-0.98,0.025,0,13
23,0.2,-0.05875,-0.875,0.0175,0,13
23,0.2,0.05,-0.86,0.0025,0,13
23,0.2,0.00875,-0.92,-0.015,0,13
23,0.2,0.0375,-0.895,-0.0025,0,13
23,0.2,0.025,-0.895,-0.015,0,13
23,0.2,-0.0825,-1.005,-0.01,0,13
23,0.2,0.03125,-0.86,0.03,0,13
23,0.2,0.03,-0.78,-0.07,0,13
