37,0.2,0.01625,-0.89,-0.045,0,27
37,0.2,0.03,-0.915,0.0075,0,27
37,0.2,-0.06,-0.935,-0.04,0,27
37,0.2,-0.04125,-0.895,-0.0475,0,27
37,0.2,0.0125,-0.785,-0.05,0,27
37,0.2,-0.0925,-0.79,0.065,0,27
37,0.2,0.0525,-0.885,-0.0275,0,27
37,0.2,0.06875,-0.645,0.0475,0,27
37,0.2,0.0525,-0.935,0.03,0,27
37,0.2,-0.005,-0.825,-0.0125,0,27
37,0.2,-0.025,-0.955,-0.0075,0,27
37,0.2,0.10625,-0.875,0.0575,0,27
37,0.2,-0.08125,-0.835,0.005,0,27
37,0.2,0.03875,-0.765,-0.005,0,27
37,0.2,0.0525,-0.86,-0.025,0,27
37,0.2,-0.06875,-0.89,0.035,0,27
37,0.2,-0.0025,-0.885,0.0375,0,27
37,0.2,0.05875,-0.925,0.015,0,27
37,0.2,-0.00875,-0.83,-0.0125,0,27
37,0.2,0.015,-0.795,-0.0025,0,27
