40,0.2,0.0575,-0.875,0.02,0,30
40,0.2,-0.01125,-0.815,0.02,0,30
40,0.2,0.01125,-0.83,-0.0075,0,30
40,0.2,-0.03375,-0.895,-0.0325,0,30
40,0.2,0.03,-0.84,0,0,30
40,0.2,-0.01625,-0.95,0.0075,0,30
40,0.2,0.01,-0.985,0.0075,0,30
40,0.2,-0.07125,-0.75,0.025,0,30
40,0.2,0.02,-0.885,0.035,0,30
40,0.2,0.0025,-0.83,-0.005,0,30
40,0.2,-0.0125,-0.79,0.015,0,30
40,0.2,0.0375,-0.905,-0.0225,0,30
40,0.2,-0.05125,-0.85,-0.02,0,30
40,0.2,0.025,-0.87,-0.01,0,30
40,0.2,0.05125,-0.85,0.015,0,30
40,0.2,-0.05875,-0.77,0.01,0,30
40,0.2,0.0225,-0.755,0.0375,0,30
40,0.2,0.00875,-0.88,0.005,0,30
40,0.2,0.03125,-1.035,-0.005,0,30
40,0.2,-0.0075,-0.84,-0.015,0,30
