25,0.2,-0.005,-0.875,0.03,0,15
25,0.2,-0.0075,-1.005,0,0,15
25,0.2,0.03,-0.755,0.02,0,15
25,0.2,0.025,-0.785,-0.0325,0,15
25,0.2,0,-1.035,-0.02,0,15
25,0.2,-0.0875,-0.985,0.02,0,15
25,0.2,-0.03375,-0.89,0.02,0,15
25,0.2,-0.01125,-0.955,0.045,0,15
25,0.2,-0.04375,-0.8,0.025,0,15
25,0.2,-0.01625,-0.825,0.03,0,15
25,0.2,0.02375,-0.93,0.01,0,15
25,0.2,0.06625,-0.775,0.0125,0,15
25,0.2,0.0325,-0.77,-0.05,0,15
25,0.2,0.00375,-0.9,-0.0325,0,15
25,0.2,0.0675,-1.005,-0.0175,0,15
25,0.2,-0.02625,-0.765,0.005,0,15
25,0.2,0.00875,-0.965,0.0275,0,15
25,0.2,-0.06375,-0.83,-0.005,0,15
25,0.2,-0.0125,-0.82,0,0,15
25,0.2,0.03625,-0.825,-0.0025,0,15
