12,0.2,0.02875,-0.795,0.055,0,2
12,0.2,-0.03375,-0.86,0.055,0,2
12,0.2,0.04125,-0.94,0.0225,0,2
12,0.2,0.02375,-0.835,0.0675,0,2
12,0.2,-0.0625,-0.795,0.015,0,2
12,0.2,-0.06875,-0.98,0.085,0,2
12,0.2,-0.0275,-0.865,0.0175,0,2
12,0.2,0.015,-0.825,0.0975,0,2
12,0.2,0.03625,-0.82,0.035,0,2
12,0.2,-0.1,-0.955,0.045,0,2
12,0.2,-0.0225,-1.04,0.1175,0,2
12,0.2,0.00125,-0.82,0.09,0,2
12,0.2,0.0175,-0.675,0.0725,0,2
12,0.2,0.08,-0.885,0.0275,0,2
12,0.2,0.05625,-0.91,0.0875,0,2
12,0.2,0.05625,-0.895,0.055,0,2
12,0.2,0.03,-0.7,0.0375,0,2
12,0.2,0.03,-0.77,0.08,0,2
12,0.2,-0.0175,-0.915,0.015,0,2
12,0.2,-0.0525,-0.815,0.0375,0,2
