36,0.2,-0.03875,-0.845,-0.0075,0,26
36,0.2,0.045,-0.93,-0.0325,0,26
36,0.2,-0.02375,-0.79,0.0175,0,26
36,0.2,0.04,-0.795,0,0,26
36,0.2,-0.005,-0.895,-0.02,0,26
36,0.2,-0.06625,-1.025,0.03,0,26
36,0.2,0.04,-0.815,-0.0375,0,26
36,0.2,0.02875,-0.715,-0.01,0,26
36,0.2,0.06625,-0.94,-0.03,0,26
36,0.2,-0.0225,-0.945,0.0475,0,26
36,0.2,0.00125,-0.92,0.0375,0,26
36,0.2,0.00875,-0.92,0.01,0,26
36,0.2,-0.02875,-0.835,0.025,0,26
36,0.2,0.09625,-0.88,0.035,0,26
36,0.2,0.0675,-0.825,0,0,26
36,0.2,-0.01875,-0.875,-0.0175,0,26
36,0.2,0.03125,-0.9,0.005,0,26
36,0.2,0.05875,-0.915,0,0,26
36,0.2,0.015,-0.92,0.05,0,26
36,0.2,0,-0.955,-0.045,0,26
