sweeps,beta,magnetisation,energy,G,seed,r_correlation
0,0.45,1,-4,1,0,4
1,0.45,0.95375,-3.66,0.9075,0,4
2,0.45,0.94875,-3.645,0.8975,0,4
3,0.45,0.91875,-3.47,0.85,0,4
4,0.45,0.9,-3.37,0.8075,0,4
5,0.45,0.87,-3.295,0.7575,0,4
6,0.45,0.84,-3.125,0.6975,0,4
7,0.45,0.8125,-3.06,0.6775,0,4
8,0.45,0.80125,-3.025,0.6425,0,4
9,0.45,0.78125,-2.955,0.625,0,4
10,0.45,0.8,-2.995,0.6375,0,4
11,0.45,0.8025,-3.095,0.64,0,4
12,0.45,0.795,-3.025,0.6525,0,4
13,0.45,0.79875,-3.045,0.6525,0,4
14,0.45,0.81375,-3.05,0.6825,0,4
15,0.45,0.8025,-3.02,0.65,0,4
16,0.45,0.8,-3.025,0.6425,0,4
17,0.45,0.79125,-3.05,0.6325,0,4
18,0.45,0.78375,-2.95,0.6225,0,4
19,0.45,0.77875,-2.955,0.63,0,4
20,0.45,0.77875,-2.99,0.625,0,4
21,0.45,0.76875,-2.96,0.6125,0,4
22,0.45,0.74,-2.855,0.5675,0,4
23,0.45,0.765,-2.98,0.61,0,4
24,0.45,0.74125,-2.96,0.5725,0,4
25,0.45,0.7425,-2.935,0.5575,0,4
26,0.45,0.7275,-2.955,0.5375,0,4
27,0.45,0.6825,-2.715,0.48,0,4
28,0.45,0.69375,-2.755,0.5375,0,4
29,0.45,0.6825,-2.805,0.495,0,4
30,0.45,0.72375,-2.965,0.535,0,4
31,0.45,0.7075,-2.9,0.52,0,4
32,0.45,0.725,-2.94,0.5725,0,4
33,0.45,0.76375,-3.05,0.615,0,4
34,0.45,0.75875,-3.07,0.645,0,4
35,0.45,0.74375,-3.005,0.59,0,4
36,0.45,0.755,-3.025,0.62,0,4
37,0.45,0.735,-2.95,0.595,0,4
38,0.45,0.72875,-2.935,0.6025,0,4
39,0.45,0.74375,-3,0.6225,0,4
40,0.45,0.75625,-3.05,0.62,0,4
41,0.45,0.7225,-2.775,0.5475,0,4
42,0.45,0.7325,-2.85,0.57,0,4
43,0.45,0.70375,-2.725,0.525,0,4
44,0.45,0.73,-2.895,0.555,0,4
45,0.45,0.73625,-2.905,0.555,0,4
46,0.45,0.71875,-2.95,0.565,0,4
47,0.45,0.7075,-3.035,0.5675,0,4
48,0.45,0.69375,-2.93,0.5675,0,4
49,0.45,0.66875,-2.865,0.54,0,4
50,0.45,0.69375,-2.855,0.5625,0,4
