sweeps,beta,magnetisation,energy,G,seed,r_correlation
0,0.45,1,-4,1,0,5
1,0.45,0.95,-3.665,0.905,0,5
2,0.45,0.92,-3.475,0.8525,0,5
3,0.45,0.88,-3.3,0.7875,0,5
4,0.45,0.84375,-3.175,0.715,0,5
5,0.45,0.865,-3.125,0.75,0,5
6,0.45,0.8525,-3.165,0.74,0,5
7,0.45,0.8425,-3.095,0.715,0,5
8,0.45,0.815,-2.99,0.665,0,5
9,0.45,0.8225,-3.095,0.6775,0,5
10,0.45,0.815,-3.06,0.6575,0,5
11,0.45,0.81625,-3.07,0.675,0,5
12,0.45,0.82125,-3.09,0.6675,0,5
13,0.45,0.8325,-3.15,0.6925,0,5
14,0.45,0.8475,-3.1,0.705,0,5
15,0.45,0.88625,-3.3,0.785,0,5
16,0.45,0.87375,-3.28,0.77,0,5
17,0.45,0.8575,-3.225,0.735,0,5
18,0.45,0.86,-3.2,0.7375,0,5
19,0.45,0.85375,-3.155,0.74,0,5
20,0.45,0.81625,-3.035,0.655,0,5
21,0.45,0.8125,-3.005,0.67,0,5
22,0.45,0.78625,-2.935,0.63,0,5
23,0.45,0.79375,-3,0.6325,0,5
24,0.45,0.82125,-3.12,0.67,0,5
25,0.45,0.80625,-3.135,0.63,0,5
26,0.45,0.80625,-3.09,0.6425,0,5
27,0.45,0.80375,-3.055,0.645,0,5
28,0.45,0.8025,-3.055,0.655,0,5
29,0.45,0.82125,-3.135,0.685,0,5
30,0.45,0.7975,-3.005,0.6375,0,5
31,0.45,0.785,-2.98,0.615,0,5
32,0.45,0.76875,-2.905,0.585,0,5
33,0.45,0.76125,-2.975,0.58,0,5
34,0.45,0.7675,-3.06,0.585,0,5
35,0.45,0.75,-2.945,0.5625,0,5
36,0.45,0.7775,-2.98,0.615,0,5
37,0.45,0.8,-3.02,0.64,0,5
38,0.45,0.78125,-2.97,0.6025,0,5
39,0.45,0.80875,-3.035,0.65,0,5
40,0.45,0.8075,-3.065,0.65,0,5
41,0.45,0.8125,-3.045,0.6625,0,5
42,0.45,0.82625,-3.065,0.6875,0,5
43,0.45,0.80125,-2.985,0.645,0,5
44,0.45,0.78375,-3,0.65,0,5
45,0.45,0.82375,-3.1,0.695,0,5
46,0.45,0.835,-3.14,0.7075,0,5
47,0.45,0.82125,-3.06,0.6925,0,5
48,0.45,0.84375,-3.085,0.7075,0,5
49,0.45,0.8225,-3.06,0.6825,0,5
50,0.45,0.83625,-3.17,0.7025,0,5
