sweeps,beta,magnetisation,energy,G,seed,r_correlation
0,0.45,1,-4,1,0,3
1,0.45,0.97,-3.79,0.94,0,3
2,0.45,0.93,-3.56,0.87,0,3
3,0.45,0.9,-3.37,0.8175,0,3
4,0.45,0.90375,-3.41,0.8225,0,3
5,0.45,0.89,-3.325,0.8025,0,3
6,0.45,0.87125,-3.255,0.7575,0,3
7,0.45,0.86,-3.25,0.74,0,3
8,0.45,0.86875,-3.28,0.7475,0,3
9,0.45,0.83375,-3.1,0.685,0,3
10,0.45,0.8125,-3,0.6625,0,3
11,0.45,0.835,-3.06,0.715,0,3
12,0.45,0.85375,-3.18,0.725,0,3
13,0.45,0.86375,-3.165,0.75,0,3
14,0.45,0.88625,-3.315,0.785,0,3
15,0.45,0.89375,-3.34,0.8,0,3
16,0.45,0.8675,-3.225,0.745,0,3
17,0.45,0.87375,-3.32,0.765,0,3
18,0.45,0.875,-3.275,0.7575,0,3
19,0.45,0.87,-3.245,0.755,0,3
20,0.45,0.875,-3.27,0.7625,0,3
21,0.45,0.8675,-3.285,0.76,0,3
22,0.45,0.84,-3.225,0.7175,0,3
23,0.45,0.83875,-3.16,0.7025,0,3
24,0.45,0.8125,-3.185,0.685,0,3
25,0.45,0.79625,-3.085,0.6675,0,3
26,0.45,0.77875,-3.055,0.64,0,3
27,0.45,0.79375,-3.03,0.6625,0,3
28,0.45,0.80375,-3.075,0.685,0,3
29,0.45,0.81625,-3.215,0.6975,0,3
30,0.45,0.8025,-3.115,0.6725,0,3
31,0.45,0.7875,-3.12,0.655,0,3
32,0.45,0.785,-3.04,0.635,0,3
33,0.45,0.7975,-3.06,0.645,0,3
34,0.45,0.79125,-2.975,0.6375,0,3
35,0.45,0.775,-2.915,0.625,0,3
36,0.45,0.77625,-3.005,0.6225,0,3
37,0.45,0.78375,-3.03,0.645,0,3
38,0.45,0.78,-2.925,0.645,0,3
39,0.45,0.7775,-2.95,0.6525,0,3
40,0.45,0.7775,-3.015,0.635,0,3
41,0.45,0.785,-3.015,0.665,0,3
42,0.45,0.8025,-3.13,0.68,0,3
43,0.45,0.7925,-2.995,0.635,0,3
44,0.45,0.825,-3.09,0.6875,0,3
45,0.45,0.825,-3.11,0.6725,0,3
46,0.45,0.81,-3.135,0.64,0,3
47,0.45,0.8125,-3.105,0.6625,0,3
48,0.45,0.8275,-3.13,0.69,0,3
49,0.45,0.85125,-3.195,0.745,0,3
50,0.45,0.84125,-3.11,0.725,0,3
