sweeps,beta,magnetisation,energy,G,seed,r_correlation
0,0.45,1,-4,1,0,17
1,0.45,0.9625,-3.73,0.925,0,17
2,0.45,0.91875,-3.51,0.8425,0,17
3,0.45,0.89625,-3.34,0.8025,0,17
4,0.45,0.89375,-3.38,0.8025,0,17
5,0.45,0.89125,-3.335,0.795,0,17
6,0.45,0.88625,-3.35,0.7925,0,17
7,0.45,0.88875,-3.31,0.785,0,17
8,0.45,0.8875,-3.34,0.7925,0,17
9,0.45,0.8825,-3.325,0.775,0,17
10,0.45,0.88,-3.34,0.77,0,17
11,0.45,0.8475,-3.21,0.7125,0,17
12,0.45,0.8725,-3.32,0.7725,0,17
13,0.45,0.8825,-3.25,0.78,0,17
14,0.45,0.89875,-3.36,0.81,0,17
15,0.45,0.91125,-3.465,0.8375,0,17
16,0.45,0.90125,-3.435,0.8075,0,17
17,0.45,0.8775,-3.365,0.7625,0,17
18,0.45,0.87,-3.26,0.755,0,17
19,0.45,0.84375,-3.09,0.7075,0,17
20,0.45,0.83625,-3.145,0.71,0,17
21,0.45,0.82875,-3.15,0.7,0,17
22,0.45,0.82125,-3.085,0.68,0,17
23,0.45,0.85,-3.18,0.7125,0,17
24,0.45,0.82875,-3.095,0.68,0,17
25,0.45,0.8325,-3.145,0.6975,0,17
26,0.45,0.80875,-3.01,0.655,0,17
27,0.45,0.8125,-3.075,0.66,0,17
28,0.45,0.83125,-3.13,0.6925,0,17
29,0.45,0.83,-3.16,0.6875,0,17
30,0.45,0.82625,-3.115,0.685,0,17
31,0.45,0.815,-3.155,0.64,0,17
32,0.45,0.8175,-3.22,0.6525,0,17
33,0.45,0.79625,-3.105,0.62,0,17
34,0.45,0.79875,-3.13,0.62,0,17
35,0.45,0.80125,-3.075,0.6275,0,17
36,0.45,0.8075,-3.13,0.645,0,17
37,0.45,0.85625,-3.22,0.72,0,17
38,0.45,0.85875,-3.22,0.725,0,17
39,0.45,0.83375,-3.105,0.7,0,17
40,0.45,0.83875,-3.095,0.7075,0,17
41,0.45,0.82875,-3.035,0.675,0,17
42,0.45,0.81375,-3.025,0.6675,0,17
43,0.45,0.8375,-3.06,0.69,0,17
44,0.45,0.85125,-3.105,0.72,0,17
45,0.45,0.8375,-3.07,0.7075,0,17
46,0.45,0.85375,-3.175,0.7225,0,17
47,0.45,0.86125,-3.175,0.7325,0,17
48,0.45,0.86125,-3.235,0.7475,0,17
49,0.45,0.85875,-3.18,0.7325,0,17
50,0.45,0.8325,-3.11,0.6925,0,17
