sweeps,beta,magnetisation,energy,G,seed,r_correlation
0,0.45,1,-4,1,0,11
1,0.45,0.93875,-3.6,0.88,0,11
2,0.45,0.9325,-3.545,0.865,0,11
3,0.45,0.8875,-3.29,0.7775,0,11
4,0.45,0.89375,-3.33,0.8,0,11
5,0.45,0.88625,-3.335,0.785,0,11
6,0.45,0.85125,-3.175,0.72,0,11
7,0.45,0.86875,-3.325,0.75,0,11
8,0.45,0.85125,-3.235,0.7175,0,11
9,0.45,0.855,-3.23,0.7275,0,11
10,0.45,0.84625,-3.205,0.7075,0,11
11,0.45,0.85625,-3.22,0.7225,0,11
12,0.45,0.84625,-3.225,0.7075,0,11
13,0.45,0.84625,-3.275,0.7,0,11
14,0.45,0.84625,-3.25,0.6975,0,11
15,0.45,0.83875,-3.185,0.6975,0,11
16,0.45,0.8375,-3.235,0.6775,0,11
17,0.45,0.83375,-3.17,0.675,0,11
18,0.45,0.86375,-3.235,0.735,0,11
19,0.45,0.85875,-3.255,0.735,0,11
20,0.45,0.83625,-3.18,0.685,0,11
21,0.45,0.8175,-3.105,0.67,0,11
22,0.45,0.8225,-3.125,0.665,0,11
23,0.45,0.8375,-3.195,0.7025,0,11
24,0.45,0.82,-3.085,0.665,0,11
25,0.45,0.84,-3.18,0.72,0,11
26,0.45,0.83,-3.115,0.71,0,11
27,0.45,0.8175,-3.045,0.6775,0,11
28,0.45,0.82375,-3.13,0.69,0,11
29,0.45,0.84875,-3.17,0.73,0,11
30,0.45,0.8475,-3.205,0.73,0,11
31,0.45,0.82875,-3.17,0.6875,0,11
32,0.45,0.83125,-3.135,0.71,0,11
33,0.45,0.845,-3.22,0.7525,0,11
34,0.45,0.81,-3.105,0.6875,0,11
35,0.45,0.8075,-3.07,0.6625,0,11
36,0.45,0.83625,-3.195,0.7,0,11
37,0.45,0.86625,-3.3,0.75,0,11
38,0.45,0.85625,-3.24,0.7225,0,11
39,0.45,0.84625,-3.19,0.7025,0,11
40,0.45,0.8325,-3.14,0.685,0,11
41,0.45,0.80125,-3,0.635,0,11
42,0.45,0.82625,-3.08,0.6725,0,11
43,0.45,0.84875,-3.19,0.725,0,11
44,0.45,0.83,-3.03,0.695,0,11
45,0.45,0.83,-3.105,0.68,0,11
46,0.45,0.83125,-3.13,0.67,0,11
47,0.45,0.81375,-3.035,0.6575,0,11
48,0.45,0.81625,-3.025,0.67,0,11
49,0.45,0.83125,-3.08,0.685,0,11
50,0.45,0.835,-3.12,0.705,0,11
