sweeps,beta,magnetisation,energy,G,seed,r_correlation
0,0.45,1,-4,1,0,10
1,0.45,0.94375,-3.625,0.8875,0,10
2,0.45,0.90875,-3.435,0.8275,0,10
3,0.45,0.885,-3.315,0.78,0,10
4,0.45,0.8625,-3.225,0.7275,0,10
5,0.45,0.845,-3.17,0.7125,0,10
6,0.45,0.8475,-3.165,0.705,0,10
7,0.45,0.86375,-3.26,0.735,0,10
8,0.45,0.85,-3.2,0.73,0,10
9,0.45,0.8525,-3.18,0.7325,0,10
10,0.45,0.865,-3.205,0.7475,0,10
11,0.45,0.86375,-3.185,0.7425,0,10
12,0.45,0.85375,-3.195,0.7375,0,10
13,0.45,0.8625,-3.225,0.7525,0,10
14,0.45,0.84625,-3.195,0.7175,0,10
15,0.45,0.85875,-3.26,0.7375,0,10
16,0.45,0.84375,-3.15,0.7175,0,10
17,0.45,0.84375,-3.155,0.71,0,10
18,0.45,0.85625,-3.245,0.735,0,10
19,0.45,0.865,-3.29,0.745,0,10
20,0.45,0.8575,-3.235,0.7375,0,10
21,0.45,0.875,-3.28,0.76,0,10
22,0.45,0.8575,-3.195,0.7225,0,10
23,0.45,0.85125,-3.275,0.7175,0,10
24,0.45,0.8525,-3.26,0.715,0,10
25,0.45,0.8275,-3.195,0.6725,0,10
26,0.45,0.82625,-3.16,0.6875,0,10
27,0.45,0.81125,-3.135,0.6675,0,10
28,0.45,0.79875,-3.125,0.64,0,10
29,0.45,0.7825,-3.11,0.6075,0,10
30,0.45,0.785,-3.145,0.6025,0,10
31,0.45,0.77375,-3.12,0.5925,0,10
32,0.45,0.78875,-3.135,0.6125,0,10
33,0.45,0.7825,-3.075,0.5925,0,10
34,0.45,0.79625,-3.125,0.6175,0,10
35,0.45,0.79125,-3.12,0.6225,0,10
36,0.45,0.795,-3.105,0.62,0,10
37,0.45,0.7975,-3.07,0.6275,0,10
38,0.45,0.82,-3.23,0.6775,0,10
39,0.45,0.81875,-3.215,0.6625,0,10
40,0.45,0.79625,-3.08,0.6475,0,10
41,0.45,0.78375,-3.1,0.6375,0,10
42,0.45,0.8125,-3.155,0.6725,0,10
43,0.45,0.785,-3.13,0.625,0,10
44,0.45,0.7775,-3.135,0.64,0,10
45,0.45,0.75375,-3.135,0.5825,0,10
46,0.45,0.76625,-3.155,0.595,0,10
47,0.45,0.72625,-3.035,0.525,0,10
48,0.45,0.75375,-3.18,0.5575,0,10
49,0.45,0.77125,-3.195,0.5675,0,10
50,0.45,0.775,-3.12,0.615,0,10
