sweeps,beta,magnetisation,energy,G,seed,r_correlation
0,0.45,1,-4,1,0,18
1,0.45,0.96,-3.7,0.92,0,18
2,0.45,0.93,-3.505,0.8625,0,18
3,0.45,0.89375,-3.35,0.7925,0,18
4,0.45,0.87875,-3.26,0.775,0,18
5,0.45,0.86125,-3.225,0.75,0,18
6,0.45,0.845,-3.105,0.725,0,18
7,0.45,0.845,-3.165,0.7225,0,18
8,0.45,0.835,-3.165,0.72,0,18
9,0.45,0.8475,-3.205,0.735,0,18
10,0.45,0.865,-3.3,0.755,0,18
11,0.45,0.85875,-3.27,0.74,0,18
12,0.45,0.85125,-3.21,0.7225,0,18
13,0.45,0.85625,-3.25,0.7375,0,18
14,0.45,0.87375,-3.33,0.7725,0,18
15,0.45,0.83875,-3.175,0.69,0,18
16,0.45,0.84875,-3.16,0.71,0,18
17,0.45,0.8225,-3.125,0.6675,0,18
18,0.45,0.81375,-3.025,0.66,0,18
19,0.45,0.8075,-2.98,0.6475,0,18
20,0.45,0.8125,-2.91,0.6575,0,18
21,0.45,0.78,-2.83,0.6025,0,18
22,0.45,0.76625,-2.955,0.59,0,18
23,0.45,0.77125,-2.93,0.5925,0,18
24,0.45,0.79,-3.09,0.6225,0,18
25,0.45,0.785,-3.02,0.6025,0,18
26,0.45,0.77375,-2.965,0.5975,0,18
27,0.45,0.73625,-2.83,0.53,0,18
28,0.45,0.74125,-2.86,0.5475,0,18
29,0.45,0.7625,-2.935,0.58,0,18
30,0.45,0.7775,-3.05,0.59,0,18
31,0.45,0.81625,-3.095,0.655,0,18
32,0.45,0.8075,-3.04,0.655,0,18
33,0.45,0.7775,-2.965,0.605,0,18
34,0.45,0.76625,-2.89,0.5925,0,18
35,0.45,0.8075,-3.07,0.645,0,18
36,0.45,0.7975,-3.07,0.615,0,18
37,0.45,0.7825,-3.1,0.58,0,18
38,0.45,0.79125,-3.175,0.6025,0,18
39,0.45,0.78125,-3.09,0.59,0,18
40,0.45,0.7925,-3.175,0.6075,0,18
41,0.45,0.80125,-3.16,0.6175,0,18
42,0.45,0.8225,-3.235,0.6625,0,18
43,0.45,0.815,-3.165,0.6475,0,18
44,0.45,0.79625,-3.065,0.6175,0,18
45,0.45,0.7725,-3.065,0.58,0,18
46,0.45,0.7925,-3.005,0.625,0,18
47,0.45,0.82375,-3.11,0.6725,0,18
48,0.45,0.81,-2.985,0.64,0,18
49,0.45,0.79,-2.995,0.6225,0,18
50,0.45,0.80875,-3.03,0.635,0,18
