sweeps,beta,magnetisation,energy,G,seed,mVar,eVar
0,0.45,1.0,-4.0,1.0,20,0.0007735443932183224,0.006217697798929209
1,0.45,0.9675,-3.77,0.945,20,0.0007735443932183224,0.006217697798929209
2,0.45,0.955,-3.68,0.92,20,0.0007735443932183224,0.006217697798929209
3,0.45,0.9325,-3.535,0.88,20,0.0007735443932183224,0.006217697798929209
4,0.45,0.91125,-3.46,0.86,20,0.0007735443932183224,0.006217697798929209
5,0.45,0.90125,-3.37,0.8325,20,0.0007735443932183224,0.006217697798929209
6,0.45,0.8925,-3.355,0.8325,20,0.0007735443932183224,0.006217697798929209
7,0.45,0.8725,-3.27,0.8125,20,0.0007735443932183224,0.006217697798929209
8,0.45,0.88,-3.26,0.805,20,0.0007735443932183224,0.006217697798929209
9,0.45,0.86625,-3.22,0.7975,20,0.0007735443932183224,0.006217697798929209
10,0.45,0.8625,-3.205,0.8025,20,0.0007735443932183224,0.006217697798929209
11,0.45,0.87125,-3.245,0.82,20,0.0007735443932183224,0.006217697798929209
12,0.45,0.8475,-3.12,0.78,20,0.0007735443932183224,0.006217697798929209
13,0.45,0.84875,-3.15,0.78,20,0.0007735443932183224,0.006217697798929209
14,0.45,0.865,-3.235,0.805,20,0.0007735443932183224,0.006217697798929209
15,0.45,0.845,-3.125,0.7675,20,0.0007735443932183224,0.006217697798929209
16,0.45,0.825,-3.11,0.7825,20,0.0007735443932183224,0.006217697798929209
17,0.45,0.81875,-3.145,0.7775,20,0.0007735443932183224,0.006217697798929209
18,0.45,0.82,-3.11,0.7725,20,0.0007735443932183224,0.006217697798929209
19,0.45,0.8325,-3.17,0.795,20,0.0007735443932183224,0.006217697798929209
20,0.45,0.80625,-3.05,0.755,20,0.0007735443932183224,0.006217697798929209
21,0.45,0.80875,-3.005,0.7525,20,0.0007735443932183224,0.006217697798929209
22,0.45,0.8075,-3.035,0.7525,20,0.0007735443932183224,0.006217697798929209
23,0.45,0.8125,-3.11,0.7775,20,0.0007735443932183224,0.006217697798929209
24,0.45,0.8075,-3.075,0.7925,20,0.0007735443932183224,0.006217697798929209
25,0.45,0.80125,-3.075,0.77,20,0.0007735443932183224,0.006217697798929209
26,0.45,0.8025,-3.005,0.755,20,0.0007735443932183224,0.006217697798929209
27,0.45,0.83375,-3.185,0.785,20,0.0007735443932183224,0.006217697798929209
28,0.45,0.78125,-2.945,0.73,20,0.0007735443932183224,0.006217697798929209
29,0.45,0.7725,-2.915,0.725,20,0.0007735443932183224,0.006217697798929209
30,0.45,0.79125,-3.01,0.745,20,0.0007735443932183224,0.006217697798929209
31,0.45,0.82125,-3.09,0.7725,20,0.0007735443932183224,0.006217697798929209
32,0.45,0.84375,-3.185,0.805,20,0.0007735443932183224,0.006217697798929209
33,0.45,0.86,-3.235,0.825,20,0.0007735443932183224,0.006217697798929209
34,0.45,0.85625,-3.195,0.8075,20,0.0007735443932183224,0.006217697798929209
35,0.45,0.85125,-3.205,0.795,20,0.0007735443932183224,0.006217697798929209
36,0.45,0.815,-3.15,0.795,20,0.0007735443932183224,0.006217697798929209
37,0.45,0.8175,-3.18,0.81,20,0.0007735443932183224,0.006217697798929209
38,0.45,0.81,-3.11,0.785,20,0.0007735443932183224,0.006217697798929209
39,0.45,0.80125,-3.07,0.7725,20,0.0007735443932183224,0.006217697798929209
40,0.45,0.78875,-2.975,0.7475,20,0.0007735443932183224,0.006217697798929209
41,0.45,0.805,-3.065,0.7675,20,0.0007735443932183224,0.006217697798929209
42,0.45,0.80625,-3.065,0.7675,20,0.0007735443932183224,0.006217697798929209
43,0.45,0.8125,-3.12,0.7775,20,0.0007735443932183224,0.006217697798929209
44,0.45,0.78875,-3.075,0.77,20,0.0007735443932183224,0.006217697798929209
45,0.45,0.775,-3.11,0.7675,20,0.0007735443932183224,0.006217697798929209
46,0.45,0.7925,-3.12,0.7725,20,0.0007735443932183224,0.006217697798929209
47,0.45,0.805,-3.13,0.78,20,0.0007735443932183224,0.006217697798929209
48,0.45,0.76875,-3.13,0.7925,20,0.0007735443932183224,0.006217697798929209
49,0.45,0.7775,-3.145,0.7725,20,0.0007735443932183224,0.006217697798929209
50,0.45,0.76625,-2.97,0.745,20,0.0007735443932183224,0.006217697798929209
