sweeps,beta,magnetisation,energy,G,seed,mVar,eVar
0,0.8,1.0,-4.0,1.0,31,7.162775133848945e-06,0.0003646936347412265
1,0.8,0.9975,-3.98,0.995,31,7.162775133848945e-06,0.0003646936347412265
2,0.8,0.99625,-3.97,0.9925,31,7.162775133848945e-06,0.0003646936347412265
3,0.8,0.9975,-3.98,0.995,31,7.162775133848945e-06,0.0003646936347412265
4,0.8,0.995,-3.96,0.99,31,7.162775133848945e-06,0.0003646936347412265
5,0.8,0.995,-3.96,0.99,31,7.162775133848945e-06,0.0003646936347412265
6,0.8,0.99375,-3.955,0.99,31,7.162775133848945e-06,0.0003646936347412265
7,0.8,0.99375,-3.95,0.9875,31,7.162775133848945e-06,0.0003646936347412265
8,0.8,0.99625,-3.975,0.995,31,7.162775133848945e-06,0.0003646936347412265
9,0.8,0.9975,-3.98,0.995,31,7.162775133848945e-06,0.0003646936347412265
10,0.8,0.99875,-3.99,0.9975,31,7.162775133848945e-06,0.0003646936347412265
11,0.8,0.99625,-3.97,0.9925,31,7.162775133848945e-06,0.0003646936347412265
12,0.8,0.99875,-3.99,0.9975,31,7.162775133848945e-06,0.0003646936347412265
13,0.8,0.99875,-3.99,0.9975,31,7.162775133848945e-06,0.0003646936347412265
14,0.8,0.9975,-3.98,0.995,31,7.162775133848945e-06,0.0003646936347412265
15,0.8,0.9975,-3.98,0.995,31,7.162775133848945e-06,0.0003646936347412265
16,0.8,0.9975,-3.98,0.995,31,7.162775133848945e-06,0.0003646936347412265
17,0.8,0.9925,-3.945,0.985,31,7.162775133848945e-06,0.0003646936347412265
18,0.8,0.995,-3.965,0.99,31,7.162775133848945e-06,0.0003646936347412265
19,0.8,0.9975,-3.98,0.995,31,7.162775133848945e-06,0.0003646936347412265
20,0.8,0.98875,-3.925,0.985,31,7.162775133848945e-06,0.0003646936347412265
21,0.8,0.995,-3.96,0.99,31,7.162775133848945e-06,0.0003646936347412265
22,0.8,0.9975,-3.98,0.995,31,7.162775133848945e-06,0.0003646936347412265
23,0.8,0.9925,-3.94,0.985,31,7.162775133848945e-06,0.0003646936347412265
24,0.8,0.99875,-3.99,0.9975,31,7.162775133848945e-06,0.0003646936347412265
25,0.8,0.99875,-3.99,0.9975,31,7.162775133848945e-06,0.0003646936347412265
26,0.8,0.9975,-3.98,0.995,31,7.162775133848945e-06,0.0003646936347412265
27,0.8,0.99375,-3.95,0.9875,31,7.162775133848945e-06,0.0003646936347412265
28,0.8,0.99125,-3.94,0.9825,31,7.162775133848945e-06,0.0003646936347412265
29,0.8,0.9925,-3.95,0.99,31,7.162775133848945e-06,0.0003646936347412265
30,0.8,0.9975,-3.98,0.995,31,7.162775133848945e-06,0.0003646936347412265
31,0.8,0.99125,-3.93,0.9825,31,7.162775133848945e-06,0.0003646936347412265
32,0.8,0.99625,-3.97,0.9925,31,7.162775133848945e-06,0.0003646936347412265
33,0.8,0.9975,-3.98,0.995,31,7.162775133848945e-06,0.0003646936347412265
34,0.8,0.99375,-3.955,0.99,31,7.162775133848945e-06,0.0003646936347412265
35,0.8,0.995,-3.965,0.9925,31,7.162775133848945e-06,0.0003646936347412265
36,0.8,0.995,-3.96,0.99,31,7.162775133848945e-06,0.0003646936347412265
37,0.8,0.995,-3.96,0.99,31,7.162775133848945e-06,0.0003646936347412265
38,0.8,0.99375,-3.95,0.9875,31,7.162775133848945e-06,0.0003646936347412265
39,0.8,0.99625,-3.97,0.9925,31,7.162775133848945e-06,0.0003646936347412265
40,0.8,0.9975,-3.98,0.995,31,7.162775133848945e-06,0.0003646936347412265
41,0.8,0.99625,-3.975,0.995,31,7.162775133848945e-06,0.0003646936347412265
42,0.8,0.99875,-3.99,0.9975,31,7.162775133848945e-06,0.0003646936347412265
43,0.8,0.99875,-3.99,0.9975,31,7.162775133848945e-06,0.0003646936347412265
44,0.8,0.9975,-3.98,0.995,31,7.162775133848945e-06,0.0003646936347412265
45,0.8,1.0,-4.0,1.0,31,7.162775133848945e-06,0.0003646936347412265
46,0.8,0.99125,-3.93,0.9825,31,7.162775133848945e-06,0.0003646936347412265
47,0.8,0.9925,-3.95,0.985,31,7.162775133848945e-06,0.0003646936347412265
48,0.8,0.9925,-3.95,0.985,31,7.162775133848945e-06,0.0003646936347412265
49,0.8,0.995,-3.96,0.99,31,7.162775133848945e-06,0.0003646936347412265
50,0.8,0.9975,-3.98,0.995,31,7.162775133848945e-06,0.0003646936347412265
