sweeps,beta,magnetisation,energy,G,seed,mVar,eVar
0,0.8,1.0,-4.0,1.0,19,7.638682331945315e-06,0.0003664485425342072
1,0.8,0.9975,-3.98,0.995,19,7.638682331945315e-06,0.0003664485425342072
2,0.8,1.0,-4.0,1.0,19,7.638682331945315e-06,0.0003664485425342072
3,0.8,0.99875,-3.99,0.9975,19,7.638682331945315e-06,0.0003664485425342072
4,0.8,1.0,-4.0,1.0,19,7.638682331945315e-06,0.0003664485425342072
5,0.8,0.99875,-3.99,0.9975,19,7.638682331945315e-06,0.0003664485425342072
6,0.8,0.9975,-3.98,0.995,19,7.638682331945315e-06,0.0003664485425342072
7,0.8,0.99875,-3.99,0.9975,19,7.638682331945315e-06,0.0003664485425342072
8,0.8,0.9975,-3.98,0.995,19,7.638682331945315e-06,0.0003664485425342072
9,0.8,0.995,-3.96,0.99,19,7.638682331945315e-06,0.0003664485425342072
10,0.8,0.99,-3.92,0.98,19,7.638682331945315e-06,0.0003664485425342072
11,0.8,0.99625,-3.97,0.9925,19,7.638682331945315e-06,0.0003664485425342072
12,0.8,0.99375,-3.955,0.9875,19,7.638682331945315e-06,0.0003664485425342072
13,0.8,0.9875,-3.915,0.975,19,7.638682331945315e-06,0.0003664485425342072
14,0.8,0.9925,-3.95,0.9875,19,7.638682331945315e-06,0.0003664485425342072
15,0.8,0.99875,-3.99,0.9975,19,7.638682331945315e-06,0.0003664485425342072
16,0.8,0.99875,-3.99,0.9975,19,7.638682331945315e-06,0.0003664485425342072
17,0.8,1.0,-4.0,1.0,19,7.638682331945315e-06,0.0003664485425342072
18,0.8,0.9975,-3.98,0.995,19,7.638682331945315e-06,0.0003664485425342072
19,0.8,0.99875,-3.99,0.9975,19,7.638682331945315e-06,0.0003664485425342072
20,0.8,0.9975,-3.98,0.995,19,7.638682331945315e-06,0.0003664485425342072
21,0.8,0.9975,-3.98,0.995,19,7.638682331945315e-06,0.0003664485425342072
22,0.8,0.995,-3.96,0.99,19,7.638682331945315e-06,0.0003664485425342072
23,0.8,0.99375,-3.955,0.99,19,7.638682331945315e-06,0.0003664485425342072
24,0.8,0.995,-3.96,0.99,19,7.638682331945315e-06,0.0003664485425342072
25,0.8,0.995,-3.96,0.99,19,7.638682331945315e-06,0.0003664485425342072
26,0.8,0.99625,-3.97,0.9925,19,7.638682331945315e-06,0.0003664485425342072
27,0.8,0.99625,-3.97,0.9925,19,7.638682331945315e-06,0.0003664485425342072
28,0.8,0.99625,-3.97,0.9925,19,7.638682331945315e-06,0.0003664485425342072
29,0.8,0.995,-3.96,0.99,19,7.638682331945315e-06,0.0003664485425342072
30,0.8,0.99625,-3.97,0.9925,19,7.638682331945315e-06,0.0003664485425342072
31,0.8,0.9975,-3.98,0.995,19,7.638682331945315e-06,0.0003664485425342072
32,0.8,0.9975,-3.985,0.9975,19,7.638682331945315e-06,0.0003664485425342072
33,0.8,0.99875,-3.99,0.9975,19,7.638682331945315e-06,0.0003664485425342072
34,0.8,0.9975,-3.98,0.995,19,7.638682331945315e-06,0.0003664485425342072
35,0.8,0.9975,-3.98,0.995,19,7.638682331945315e-06,0.0003664485425342072
36,0.8,0.9975,-3.98,0.995,19,7.638682331945315e-06,0.0003664485425342072
37,0.8,0.99375,-3.95,0.9875,19,7.638682331945315e-06,0.0003664485425342072
38,0.8,0.995,-3.96,0.99,19,7.638682331945315e-06,0.0003664485425342072
39,0.8,0.99875,-3.99,0.9975,19,7.638682331945315e-06,0.0003664485425342072
40,0.8,0.99875,-3.99,0.9975,19,7.638682331945315e-06,0.0003664485425342072
41,0.8,0.9975,-3.98,0.995,19,7.638682331945315e-06,0.0003664485425342072
42,0.8,0.99875,-3.99,0.9975,19,7.638682331945315e-06,0.0003664485425342072
43,0.8,0.9975,-3.98,0.995,19,7.638682331945315e-06,0.0003664485425342072
44,0.8,0.99875,-3.99,0.9975,19,7.638682331945315e-06,0.0003664485425342072
45,0.8,0.99875,-3.99,0.9975,19,7.638682331945315e-06,0.0003664485425342072
46,0.8,0.995,-3.96,0.99,19,7.638682331945315e-06,0.0003664485425342072
47,0.8,0.995,-3.96,0.99,19,7.638682331945315e-06,0.0003664485425342072
48,0.8,0.99,-3.94,0.985,19,7.638682331945315e-06,0.0003664485425342072
49,0.8,0.99125,-3.945,0.985,19,7.638682331945315e-06,0.0003664485425342072
50,0.8,0.99375,-3.95,0.9875,19,7.638682331945315e-06,0.0003664485425342072
