sweeps,beta,magnetisation,energy,G,seed,mVar,eVar
0,0.475,1.0,-4.0,1.0,1,0.001208393441403926,0.014791314693634745
1,0.475,0.975,-3.815,0.955,1,0.001208393441403926,0.014791314693634745
2,0.475,0.9525,-3.66,0.92,1,0.001208393441403926,0.014791314693634745
3,0.475,0.93125,-3.585,0.9,1,0.001208393441403926,0.014791314693634745
4,0.475,0.90375,-3.41,0.855,1,0.001208393441403926,0.014791314693634745
5,0.475,0.89625,-3.375,0.835,1,0.001208393441403926,0.014791314693634745
6,0.475,0.89125,-3.435,0.8525,1,0.001208393441403926,0.014791314693634745
7,0.475,0.89,-3.435,0.865,1,0.001208393441403926,0.014791314693634745
8,0.475,0.895,-3.41,0.86,1,0.001208393441403926,0.014791314693634745
9,0.475,0.89125,-3.335,0.8275,1,0.001208393441403926,0.014791314693634745
10,0.475,0.875,-3.33,0.83,1,0.001208393441403926,0.014791314693634745
11,0.475,0.8925,-3.35,0.8425,1,0.001208393441403926,0.014791314693634745
12,0.475,0.93,-3.53,0.8825,1,0.001208393441403926,0.014791314693634745
13,0.475,0.925,-3.545,0.885,1,0.001208393441403926,0.014791314693634745
14,0.475,0.90875,-3.445,0.8675,1,0.001208393441403926,0.014791314693634745
15,0.475,0.88625,-3.345,0.8375,1,0.001208393441403926,0.014791314693634745
16,0.475,0.8975,-3.375,0.84,1,0.001208393441403926,0.014791314693634745
17,0.475,0.89375,-3.39,0.85,1,0.001208393441403926,0.014791314693634745
18,0.475,0.87625,-3.275,0.8125,1,0.001208393441403926,0.014791314693634745
19,0.475,0.845,-3.265,0.8175,1,0.001208393441403926,0.014791314693634745
20,0.475,0.855,-3.345,0.8375,1,0.001208393441403926,0.014791314693634745
21,0.475,0.84875,-3.265,0.8125,1,0.001208393441403926,0.014791314693634745
22,0.475,0.83125,-3.21,0.805,1,0.001208393441403926,0.014791314693634745
23,0.475,0.84875,-3.22,0.8,1,0.001208393441403926,0.014791314693634745
24,0.475,0.8125,-3.12,0.79,1,0.001208393441403926,0.014791314693634745
25,0.475,0.79375,-3.08,0.78,1,0.001208393441403926,0.014791314693634745
26,0.475,0.77875,-3.03,0.7575,1,0.001208393441403926,0.014791314693634745
27,0.475,0.77625,-3.015,0.755,1,0.001208393441403926,0.014791314693634745
28,0.475,0.795,-3.07,0.7625,1,0.001208393441403926,0.014791314693634745
29,0.475,0.8175,-3.07,0.765,1,0.001208393441403926,0.014791314693634745
30,0.475,0.86625,-3.29,0.83,1,0.001208393441403926,0.014791314693634745
31,0.475,0.87125,-3.38,0.8525,1,0.001208393441403926,0.014791314693634745
32,0.475,0.88875,-3.415,0.8575,1,0.001208393441403926,0.014791314693634745
33,0.475,0.89,-3.395,0.8475,1,0.001208393441403926,0.014791314693634745
34,0.475,0.89125,-3.445,0.865,1,0.001208393441403926,0.014791314693634745
35,0.475,0.875,-3.325,0.83,1,0.001208393441403926,0.014791314693634745
36,0.475,0.86625,-3.275,0.8125,1,0.001208393441403926,0.014791314693634745
37,0.475,0.86625,-3.275,0.8325,1,0.001208393441403926,0.014791314693634745
38,0.475,0.84875,-3.225,0.8025,1,0.001208393441403926,0.014791314693634745
39,0.475,0.83,-3.165,0.785,1,0.001208393441403926,0.014791314693634745
40,0.475,0.83375,-3.175,0.8,1,0.001208393441403926,0.014791314693634745
41,0.475,0.85125,-3.24,0.805,1,0.001208393441403926,0.014791314693634745
42,0.475,0.87375,-3.325,0.8275,1,0.001208393441403926,0.014791314693634745
43,0.475,0.8525,-3.215,0.7975,1,0.001208393441403926,0.014791314693634745
44,0.475,0.85375,-3.22,0.805,1,0.001208393441403926,0.014791314693634745
45,0.475,0.86625,-3.325,0.83,1,0.001208393441403926,0.014791314693634745
46,0.475,0.87125,-3.275,0.825,1,0.001208393441403926,0.014791314693634745
47,0.475,0.87375,-3.32,0.835,1,0.001208393441403926,0.014791314693634745
48,0.475,0.86375,-3.29,0.82,1,0.001208393441403926,0.014791314693634745
49,0.475,0.86,-3.295,0.825,1,0.001208393441403926,0.014791314693634745
50,0.475,0.85375,-3.255,0.815,1,0.001208393441403926,0.014791314693634745
