sweeps,beta,magnetisation,energy,G,seed
0,0.416667,1,-4,1,4
1,0.416667,0.93875,-3.565,0.8875,4
2,0.416667,0.89625,-3.31,0.83,4
3,0.416667,0.8525,-3.175,0.7975,4
4,0.416667,0.82625,-3.07,0.7775,4
5,0.416667,0.82,-3.03,0.76,4
6,0.416667,0.80125,-2.98,0.74,4
7,0.416667,0.79125,-2.975,0.745,4
8,0.416667,0.8025,-2.925,0.7325,4
9,0.416667,0.81875,-3.01,0.7475,4
10,0.416667,0.7875,-2.865,0.7275,4
11,0.416667,0.78375,-2.885,0.7125,4
12,0.416667,0.78,-2.885,0.7225,4
13,0.416667,0.78,-2.91,0.7225,4
14,0.416667,0.77625,-2.835,0.7075,4
15,0.416667,0.7575,-2.87,0.7075,4
16,0.416667,0.74375,-2.825,0.7025,4
17,0.416667,0.71625,-2.76,0.6975,4
18,0.416667,0.7125,-2.725,0.6925,4
19,0.416667,0.6825,-2.665,0.665,4
20,0.416667,0.64625,-2.65,0.655,4
21,0.416667,0.6575,-2.735,0.6825,4
22,0.416667,0.65,-2.715,0.675,4
23,0.416667,0.6525,-2.64,0.6575,4
24,0.416667,0.63875,-2.62,0.65,4
25,0.416667,0.665,-2.7,0.6675,4
26,0.416667,0.6525,-2.61,0.6375,4
27,0.416667,0.65375,-2.615,0.6525,4
28,0.416667,0.61625,-2.59,0.655,4
29,0.416667,0.62125,-2.59,0.65,4
30,0.416667,0.60875,-2.555,0.6475,4
31,0.416667,0.595,-2.57,0.64,4
32,0.416667,0.56125,-2.475,0.62,4
33,0.416667,0.54125,-2.55,0.6325,4
34,0.416667,0.53125,-2.46,0.6225,4
35,0.416667,0.52875,-2.4,0.6,4
36,0.416667,0.4975,-2.365,0.585,4
37,0.416667,0.50125,-2.355,0.59,4
38,0.416667,0.4975,-2.295,0.5825,4
39,0.416667,0.4725,-2.285,0.57,4
40,0.416667,0.49,-2.325,0.585,4
41,0.416667,0.475,-2.31,0.575,4
42,0.416667,0.49125,-2.39,0.605,4
43,0.416667,0.49875,-2.305,0.5675,4
44,0.416667,0.5375,-2.41,0.5825,4
45,0.416667,0.5525,-2.5,0.62,4
46,0.416667,0.60625,-2.495,0.635,4
47,0.416667,0.56,-2.38,0.595,4
48,0.416667,0.55875,-2.37,0.6075,4
49,0.416667,0.57,-2.365,0.605,4
50,0.416667,0.55875,-2.46,0.6075,4
