sweeps,beta,magnetisation,energy,G,seed,mVar,eVar
0,0.475,1.0,-4.0,1.0,22,0.0005206517697798929,0.006464901844140389
1,0.475,0.96125,-3.72,0.925,22,0.0005206517697798929,0.006464901844140389
2,0.475,0.94875,-3.63,0.91,22,0.0005206517697798929,0.006464901844140389
3,0.475,0.9275,-3.535,0.88,22,0.0005206517697798929,0.006464901844140389
4,0.475,0.9075,-3.405,0.85,22,0.0005206517697798929,0.006464901844140389
5,0.475,0.905,-3.445,0.855,22,0.0005206517697798929,0.006464901844140389
6,0.475,0.8975,-3.385,0.8425,22,0.0005206517697798929,0.006464901844140389
7,0.475,0.8925,-3.34,0.835,22,0.0005206517697798929,0.006464901844140389
8,0.475,0.8875,-3.35,0.845,22,0.0005206517697798929,0.006464901844140389
9,0.475,0.8775,-3.345,0.83,22,0.0005206517697798929,0.006464901844140389
10,0.475,0.88375,-3.355,0.84,22,0.0005206517697798929,0.006464901844140389
11,0.475,0.85125,-3.165,0.8025,22,0.0005206517697798929,0.006464901844140389
12,0.475,0.8325,-3.14,0.7875,22,0.0005206517697798929,0.006464901844140389
13,0.475,0.84375,-3.225,0.805,22,0.0005206517697798929,0.006464901844140389
14,0.475,0.8625,-3.235,0.7975,22,0.0005206517697798929,0.006464901844140389
15,0.475,0.855,-3.215,0.7975,22,0.0005206517697798929,0.006464901844140389
16,0.475,0.865,-3.285,0.8225,22,0.0005206517697798929,0.006464901844140389
17,0.475,0.86875,-3.295,0.8275,22,0.0005206517697798929,0.006464901844140389
18,0.475,0.85375,-3.235,0.8125,22,0.0005206517697798929,0.006464901844140389
19,0.475,0.865,-3.23,0.82,22,0.0005206517697798929,0.006464901844140389
20,0.475,0.87625,-3.3,0.84,22,0.0005206517697798929,0.006464901844140389
21,0.475,0.86625,-3.265,0.8225,22,0.0005206517697798929,0.006464901844140389
22,0.475,0.9,-3.405,0.855,22,0.0005206517697798929,0.006464901844140389
23,0.475,0.88875,-3.385,0.84,22,0.0005206517697798929,0.006464901844140389
24,0.475,0.87125,-3.305,0.83,22,0.0005206517697798929,0.006464901844140389
25,0.475,0.8375,-3.18,0.8025,22,0.0005206517697798929,0.006464901844140389
26,0.475,0.8625,-3.25,0.8225,22,0.0005206517697798929,0.006464901844140389
27,0.475,0.88125,-3.305,0.835,22,0.0005206517697798929,0.006464901844140389
28,0.475,0.89,-3.355,0.845,22,0.0005206517697798929,0.006464901844140389
29,0.475,0.8925,-3.37,0.8625,22,0.0005206517697798929,0.006464901844140389
30,0.475,0.865,-3.29,0.8325,22,0.0005206517697798929,0.006464901844140389
31,0.475,0.8775,-3.325,0.835,22,0.0005206517697798929,0.006464901844140389
32,0.475,0.88375,-3.37,0.83,22,0.0005206517697798929,0.006464901844140389
33,0.475,0.86625,-3.355,0.845,22,0.0005206517697798929,0.006464901844140389
34,0.475,0.86625,-3.305,0.8275,22,0.0005206517697798929,0.006464901844140389
35,0.475,0.8875,-3.32,0.835,22,0.0005206517697798929,0.006464901844140389
36,0.475,0.91,-3.415,0.8525,22,0.0005206517697798929,0.006464901844140389
37,0.475,0.91,-3.455,0.865,22,0.0005206517697798929,0.006464901844140389
38,0.475,0.8925,-3.385,0.8525,22,0.0005206517697798929,0.006464901844140389
39,0.475,0.88125,-3.39,0.8575,22,0.0005206517697798929,0.006464901844140389
40,0.475,0.88875,-3.345,0.83,22,0.0005206517697798929,0.006464901844140389
41,0.475,0.90875,-3.445,0.86,22,0.0005206517697798929,0.006464901844140389
42,0.475,0.91125,-3.46,0.8675,22,0.0005206517697798929,0.006464901844140389
43,0.475,0.90875,-3.395,0.8525,22,0.0005206517697798929,0.006464901844140389
44,0.475,0.88875,-3.355,0.8375,22,0.0005206517697798929,0.006464901844140389
45,0.475,0.86625,-3.33,0.835,22,0.0005206517697798929,0.006464901844140389
46,0.475,0.85875,-3.28,0.8175,22,0.0005206517697798929,0.006464901844140389
47,0.475,0.82,-3.17,0.795,22,0.0005206517697798929,0.006464901844140389
48,0.475,0.825,-3.2,0.8,22,0.0005206517697798929,0.006464901844140389
49,0.475,0.85375,-3.29,0.8175,22,0.0005206517697798929,0.006464901844140389
50,0.475,0.8575,-3.29,0.815,22,0.0005206517697798929,0.006464901844140389
