sweeps,beta,magnetisation,energy,G,seed
0,0.95,1,-4,1,39
1,0.95,1,-4,1,39
2,0.95,1,-4,1,39
3,0.95,0.9975,-3.98,0.995,39
4,0.95,1,-4,1,39
5,0.95,1,-4,1,39
6,0.95,1,-4,1,39
7,0.95,1,-4,1,39
8,0.95,0.99875,-3.99,0.9975,39
9,0.95,0.99875,-3.99,0.9975,39
10,0.95,0.9975,-3.98,0.995,39
11,0.95,1,-4,1,39
12,0.95,0.99875,-3.99,0.9975,39
13,0.95,0.99875,-3.99,0.9975,39
14,0.95,0.99875,-3.99,0.9975,39
15,0.95,1,-4,1,39
16,0.95,1,-4,1,39
17,0.95,0.99875,-3.99,0.9975,39
18,0.95,1,-4,1,39
19,0.95,1,-4,1,39
20,0.95,1,-4,1,39
21,0.95,1,-4,1,39
22,0.95,1,-4,1,39
23,0.95,0.99875,-3.99,0.9975,39
24,0.95,0.9975,-3.98,0.995,39
25,0.95,0.99875,-3.99,0.9975,39
26,0.95,1,-4,1,39
27,0.95,1,-4,1,39
28,0.95,1,-4,1,39
29,0.95,0.99875,-3.99,0.9975,39
30,0.95,1,-4,1,39
31,0.95,1,-4,1,39
32,0.95,1,-4,1,39
33,0.95,1,-4,1,39
34,0.95,1,-4,1,39
35,0.95,0.99875,-3.99,0.9975,39
36,0.95,0.9975,-3.98,0.995,39
37,0.95,0.99625,-3.97,0.9925,39
38,0.95,0.9975,-3.98,0.995,39
39,0.95,0.9975,-3.98,0.995,39
40,0.95,0.99875,-3.99,0.9975,39
41,0.95,1,-4,1,39
42,0.95,1,-4,1,39
43,0.95,1,-4,1,39
44,0.95,1,-4,1,39
45,0.95,0.9975,-3.98,0.995,39
46,0.95,0.995,-3.965,0.9925,39
47,0.95,1,-4,1,39
48,0.95,0.99875,-3.99,0.9975,39
49,0.95,0.99875,-3.99,0.9975,39
50,0.95,0.99875,-3.99,0.9975,39
