sweeps,beta,magnetisation,energy,G,seed
0,0.95,1,-4,1,0
1,0.95,0.9975,-3.98,0.995,0
2,0.95,0.99875,-3.99,0.9975,0
3,0.95,0.99875,-3.99,0.9975,0
4,0.95,0.99625,-3.97,0.9925,0
5,0.95,0.995,-3.96,0.99,0
6,0.95,0.995,-3.96,0.99,0
7,0.95,0.995,-3.96,0.99,0
8,0.95,0.995,-3.96,0.99,0
9,0.95,0.99875,-3.99,0.9975,0
10,0.95,0.9975,-3.98,0.995,0
11,0.95,0.99875,-3.99,0.9975,0
12,0.95,0.99875,-3.99,0.9975,0
13,0.95,0.995,-3.96,0.99,0
14,0.95,0.9975,-3.98,0.995,0
15,0.95,0.9975,-3.98,0.995,0
16,0.95,0.9975,-3.98,0.995,0
17,0.95,1,-4,1,0
18,0.95,0.9975,-3.98,0.995,0
19,0.95,0.99875,-3.99,0.9975,0
20,0.95,0.99875,-3.99,0.9975,0
21,0.95,0.99875,-3.99,0.9975,0
22,0.95,1,-4,1,0
23,0.95,1,-4,1,0
24,0.95,1,-4,1,0
25,0.95,1,-4,1,0
26,0.95,0.99875,-3.99,0.9975,0
27,0.95,0.99875,-3.99,0.9975,0
28,0.95,0.9975,-3.98,0.995,0
29,0.95,0.99875,-3.99,0.9975,0
30,0.95,1,-4,1,0
31,0.95,1,-4,1,0
32,0.95,1,-4,1,0
33,0.95,1,-4,1,0
34,0.95,0.9975,-3.98,0.995,0
35,0.95,0.99875,-3.99,0.9975,0
36,0.95,0.99875,-3.99,0.9975,0
37,0.95,0.99875,-3.99,0.9975,0
38,0.95,0.99875,-3.99,0.9975,0
39,0.95,1,-4,1,0
40,0.95,1,-4,1,0
41,0.95,0.99875,-3.99,0.9975,0
42,0.95,0.99875,-3.99,0.9975,0
43,0.95,0.99625,-3.97,0.9925,0
44,0.95,0.9975,-3.98,0.995,0
45,0.95,1,-4,1,0
46,0.95,1,-4,1,0
47,0.95,1,-4,1,0
48,0.95,1,-4,1,0
49,0.95,1,-4,1,0
50,0.95,0.99875,-3.99,0.9975,0
