sweeps,beta,magnetisation,energy,G,seed
0,0.39,1,-4,1,37
1,0.39,0.9275,-3.47,0.875,37
2,0.39,0.86625,-3.17,0.79,37
3,0.39,0.84375,-3.12,0.7825,37
4,0.39,0.7925,-2.865,0.7125,37
5,0.39,0.73625,-2.64,0.655,37
6,0.39,0.7575,-2.75,0.67,37
7,0.39,0.6875,-2.485,0.6075,37
8,0.39,0.68875,-2.575,0.64,37
9,0.39,0.68625,-2.615,0.6475,37
10,0.39,0.6625,-2.555,0.6275,37
11,0.39,0.61375,-2.45,0.625,37
12,0.39,0.605,-2.425,0.6025,37
13,0.39,0.6225,-2.44,0.6,37
14,0.39,0.61,-2.495,0.625,37
15,0.39,0.5425,-2.35,0.6,37
16,0.39,0.5575,-2.41,0.605,37
17,0.39,0.5775,-2.275,0.585,37
18,0.39,0.57625,-2.295,0.575,37
19,0.39,0.56875,-2.32,0.5725,37
20,0.39,0.58375,-2.435,0.6475,37
21,0.39,0.5875,-2.37,0.5925,37
22,0.39,0.59375,-2.335,0.585,37
23,0.39,0.585,-2.36,0.5925,37
24,0.39,0.59125,-2.41,0.6025,37
25,0.39,0.60125,-2.445,0.61,37
26,0.39,0.595,-2.475,0.6225,37
27,0.39,0.54625,-2.295,0.5625,37
28,0.39,0.525,-2.335,0.585,37
29,0.39,0.515,-2.25,0.545,37
30,0.39,0.49375,-2.17,0.525,37
31,0.39,0.4425,-2.105,0.55,37
32,0.39,0.46125,-2.15,0.5075,37
33,0.39,0.435,-2.22,0.5275,37
34,0.39,0.41375,-2.09,0.5275,37
35,0.39,0.4225,-2.08,0.5125,37
36,0.39,0.41125,-1.99,0.49,37
37,0.39,0.41,-2.005,0.5125,37
38,0.39,0.42875,-2.26,0.565,37
39,0.39,0.43,-2.25,0.565,37
40,0.39,0.45,-2.33,0.5825,37
41,0.39,0.44125,-2.355,0.585,37
42,0.39,0.415,-2.3,0.565,37
43,0.39,0.42125,-2.18,0.55,37
44,0.39,0.3725,-2.19,0.545,37
45,0.39,0.3575,-2.235,0.575,37
46,0.39,0.3925,-2.22,0.5525,37
47,0.39,0.4075,-2.235,0.5525,37
48,0.39,0.385,-2.26,0.5625,37
49,0.39,0.40125,-2.38,0.5925,37
50,0.39,0.41875,-2.385,0.6075,37
