sweeps,beta,magnetisation,energy,G,seed
0,0.440529,1,-4,1,31
1,0.440529,0.975,-3.805,0.95,31
2,0.440529,0.91625,-3.445,0.86,31
3,0.440529,0.8975,-3.395,0.8425,31
4,0.440529,0.88375,-3.34,0.84,31
5,0.440529,0.82125,-3.16,0.795,31
6,0.440529,0.8125,-3.105,0.76,31
7,0.440529,0.815,-3.085,0.76,31
8,0.440529,0.77375,-2.92,0.7225,31
9,0.440529,0.7575,-2.945,0.72,31
10,0.440529,0.78125,-3.095,0.7825,31
11,0.440529,0.7625,-2.97,0.74,31
12,0.440529,0.7725,-2.955,0.7375,31
13,0.440529,0.79625,-3.04,0.77,31
14,0.440529,0.7775,-2.935,0.7475,31
15,0.440529,0.80875,-3.085,0.7625,31
16,0.440529,0.82125,-3.18,0.8,31
17,0.440529,0.81125,-3.085,0.765,31
18,0.440529,0.7825,-2.965,0.745,31
19,0.440529,0.78375,-2.955,0.7325,31
20,0.440529,0.7925,-2.965,0.74,31
21,0.440529,0.78625,-3.015,0.7525,31
22,0.440529,0.77625,-3.005,0.745,31
23,0.440529,0.7525,-2.865,0.72,31
24,0.440529,0.74375,-2.835,0.7025,31
25,0.440529,0.7425,-2.89,0.7075,31
26,0.440529,0.70875,-2.87,0.715,31
27,0.440529,0.73875,-2.845,0.7225,31
28,0.440529,0.735,-2.9,0.725,31
29,0.440529,0.76625,-2.96,0.7325,31
30,0.440529,0.7675,-2.97,0.74,31
31,0.440529,0.75375,-3.035,0.7525,31
32,0.440529,0.7375,-2.98,0.7275,31
33,0.440529,0.73375,-2.975,0.74,31
34,0.440529,0.7325,-2.955,0.73,31
35,0.440529,0.73875,-2.955,0.7425,31
36,0.440529,0.73,-2.925,0.72,31
37,0.440529,0.7425,-2.93,0.7375,31
38,0.440529,0.7425,-2.885,0.7175,31
39,0.440529,0.76,-2.915,0.73,31
40,0.440529,0.7425,-2.86,0.7125,31
41,0.440529,0.74625,-2.91,0.73,31
42,0.440529,0.7575,-2.935,0.73,31
43,0.440529,0.75,-2.945,0.7425,31
44,0.440529,0.76625,-2.985,0.74,31
45,0.440529,0.7475,-2.91,0.73,31
46,0.440529,0.755,-2.975,0.73,31
47,0.440529,0.72875,-2.84,0.7125,31
48,0.440529,0.7125,-2.905,0.72,31
49,0.440529,0.7325,-2.91,0.7275,31
50,0.440529,0.76125,-2.95,0.735,31
