sweeps,beta,magnetisation,energy,G,seed,mVar,eVar
0,0.85,1.0,-4.0,1.0,24,2.6305026769780097e-06,0.00014265318262938765
1,0.85,0.9975,-3.98,0.995,24,2.6305026769780097e-06,0.00014265318262938765
2,0.85,0.9975,-3.98,0.995,24,2.6305026769780097e-06,0.00014265318262938765
3,0.85,0.9975,-3.98,0.995,24,2.6305026769780097e-06,0.00014265318262938765
4,0.85,0.99875,-3.99,0.9975,24,2.6305026769780097e-06,0.00014265318262938765
5,0.85,1.0,-4.0,1.0,24,2.6305026769780097e-06,0.00014265318262938765
6,0.85,0.9975,-3.98,0.995,24,2.6305026769780097e-06,0.00014265318262938765
7,0.85,0.99875,-3.99,0.9975,24,2.6305026769780097e-06,0.00014265318262938765
8,0.85,0.995,-3.965,0.9925,24,2.6305026769780097e-06,0.00014265318262938765
9,0.85,0.99625,-3.97,0.9925,24,2.6305026769780097e-06,0.00014265318262938765
10,0.85,0.99875,-3.99,0.9975,24,2.6305026769780097e-06,0.00014265318262938765
11,0.85,1.0,-4.0,1.0,24,2.6305026769780097e-06,0.00014265318262938765
12,0.85,0.99875,-3.99,0.9975,24,2.6305026769780097e-06,0.00014265318262938765
13,0.85,0.99875,-3.99,0.9975,24,2.6305026769780097e-06,0.00014265318262938765
14,0.85,0.99875,-3.99,0.9975,24,2.6305026769780097e-06,0.00014265318262938765
15,0.85,0.99875,-3.99,0.9975,24,2.6305026769780097e-06,0.00014265318262938765
16,0.85,0.99875,-3.99,0.9975,24,2.6305026769780097e-06,0.00014265318262938765
17,0.85,0.9975,-3.98,0.995,24,2.6305026769780097e-06,0.00014265318262938765
18,0.85,0.9975,-3.98,0.995,24,2.6305026769780097e-06,0.00014265318262938765
19,0.85,0.99875,-3.99,0.9975,24,2.6305026769780097e-06,0.00014265318262938765
20,0.85,0.99625,-3.97,0.9925,24,2.6305026769780097e-06,0.00014265318262938765
21,0.85,0.99625,-3.97,0.9925,24,2.6305026769780097e-06,0.00014265318262938765
22,0.85,0.99875,-3.99,0.9975,24,2.6305026769780097e-06,0.00014265318262938765
23,0.85,0.99875,-3.99,0.9975,24,2.6305026769780097e-06,0.00014265318262938765
24,0.85,1.0,-4.0,1.0,24,2.6305026769780097e-06,0.00014265318262938765
25,0.85,1.0,-4.0,1.0,24,2.6305026769780097e-06,0.00014265318262938765
26,0.85,0.99875,-3.99,0.9975,24,2.6305026769780097e-06,0.00014265318262938765
27,0.85,0.99875,-3.99,0.9975,24,2.6305026769780097e-06,0.00014265318262938765
28,0.85,0.9975,-3.98,0.995,24,2.6305026769780097e-06,0.00014265318262938765
29,0.85,0.99875,-3.99,0.9975,24,2.6305026769780097e-06,0.00014265318262938765
30,0.85,0.99625,-3.97,0.9925,24,2.6305026769780097e-06,0.00014265318262938765
31,0.85,0.99375,-3.96,0.9925,24,2.6305026769780097e-06,0.00014265318262938765
32,0.85,0.99375,-3.955,0.99,24,2.6305026769780097e-06,0.00014265318262938765
33,0.85,0.99625,-3.97,0.9925,24,2.6305026769780097e-06,0.00014265318262938765
34,0.85,0.9975,-3.98,0.995,24,2.6305026769780097e-06,0.00014265318262938765
35,0.85,0.99625,-3.975,0.9925,24,2.6305026769780097e-06,0.00014265318262938765
36,0.85,1.0,-4.0,1.0,24,2.6305026769780097e-06,0.00014265318262938765
37,0.85,0.9975,-3.98,0.995,24,2.6305026769780097e-06,0.00014265318262938765
38,0.85,1.0,-4.0,1.0,24,2.6305026769780097e-06,0.00014265318262938765
39,0.85,0.9975,-3.985,0.995,24,2.6305026769780097e-06,0.00014265318262938765
40,0.85,1.0,-4.0,1.0,24,2.6305026769780097e-06,0.00014265318262938765
41,0.85,0.99875,-3.99,0.9975,24,2.6305026769780097e-06,0.00014265318262938765
42,0.85,0.99875,-3.99,0.9975,24,2.6305026769780097e-06,0.00014265318262938765
43,0.85,0.995,-3.96,0.99,24,2.6305026769780097e-06,0.00014265318262938765
44,0.85,0.9975,-3.98,0.995,24,2.6305026769780097e-06,0.00014265318262938765
45,0.85,0.99625,-3.97,0.9925,24,2.6305026769780097e-06,0.00014265318262938765
46,0.85,0.995,-3.96,0.99,24,2.6305026769780097e-06,0.00014265318262938765
47,0.85,0.9975,-3.98,0.995,24,2.6305026769780097e-06,0.00014265318262938765
48,0.85,0.9975,-3.98,0.995,24,2.6305026769780097e-06,0.00014265318262938765
49,0.85,0.99625,-3.975,0.995,24,2.6305026769780097e-06,0.00014265318262938765
50,0.85,0.9975,-3.98,0.995,24,2.6305026769780097e-06,0.00014265318262938765
