sweeps,beta,magnetisation,energy,G,seed,mVar,eVar
0,0.85,1.0,-4.0,1.0,42,7.80413444378351e-06,0.00030255800118976733
1,0.85,0.9975,-3.98,0.995,42,7.80413444378351e-06,0.00030255800118976733
2,0.85,0.99875,-3.99,0.9975,42,7.80413444378351e-06,0.00030255800118976733
3,0.85,0.9975,-3.98,0.995,42,7.80413444378351e-06,0.00030255800118976733
4,0.85,0.99625,-3.97,0.9925,42,7.80413444378351e-06,0.00030255800118976733
5,0.85,0.99375,-3.95,0.9875,42,7.80413444378351e-06,0.00030255800118976733
6,0.85,0.995,-3.96,0.99,42,7.80413444378351e-06,0.00030255800118976733
7,0.85,0.99625,-3.975,0.995,42,7.80413444378351e-06,0.00030255800118976733
8,0.85,1.0,-4.0,1.0,42,7.80413444378351e-06,0.00030255800118976733
9,0.85,0.9975,-3.98,0.995,42,7.80413444378351e-06,0.00030255800118976733
10,0.85,0.9975,-3.98,0.995,42,7.80413444378351e-06,0.00030255800118976733
11,0.85,0.99875,-3.99,0.9975,42,7.80413444378351e-06,0.00030255800118976733
12,0.85,0.99125,-3.955,0.9875,42,7.80413444378351e-06,0.00030255800118976733
13,0.85,0.98875,-3.93,0.9825,42,7.80413444378351e-06,0.00030255800118976733
14,0.85,0.99125,-3.955,0.9875,42,7.80413444378351e-06,0.00030255800118976733
15,0.85,0.99375,-3.955,0.99,42,7.80413444378351e-06,0.00030255800118976733
16,0.85,0.98875,-3.935,0.985,42,7.80413444378351e-06,0.00030255800118976733
17,0.85,0.9925,-3.95,0.9875,42,7.80413444378351e-06,0.00030255800118976733
18,0.85,0.9975,-3.98,0.995,42,7.80413444378351e-06,0.00030255800118976733
19,0.85,0.99625,-3.97,0.9925,42,7.80413444378351e-06,0.00030255800118976733
20,0.85,1.0,-4.0,1.0,42,7.80413444378351e-06,0.00030255800118976733
21,0.85,0.99875,-3.99,0.9975,42,7.80413444378351e-06,0.00030255800118976733
22,0.85,1.0,-4.0,1.0,42,7.80413444378351e-06,0.00030255800118976733
23,0.85,0.99875,-3.99,0.9975,42,7.80413444378351e-06,0.00030255800118976733
24,0.85,0.9975,-3.985,0.9975,42,7.80413444378351e-06,0.00030255800118976733
25,0.85,0.9975,-3.985,0.9975,42,7.80413444378351e-06,0.00030255800118976733
26,0.85,0.99875,-3.99,0.9975,42,7.80413444378351e-06,0.00030255800118976733
27,0.85,0.9975,-3.98,0.995,42,7.80413444378351e-06,0.00030255800118976733
28,0.85,0.99375,-3.96,0.99,42,7.80413444378351e-06,0.00030255800118976733
29,0.85,0.995,-3.96,0.99,42,7.80413444378351e-06,0.00030255800118976733
30,0.85,0.9975,-3.98,0.995,42,7.80413444378351e-06,0.00030255800118976733
31,0.85,0.99375,-3.95,0.9875,42,7.80413444378351e-06,0.00030255800118976733
32,0.85,0.9975,-3.98,0.995,42,7.80413444378351e-06,0.00030255800118976733
33,0.85,0.99375,-3.95,0.9875,42,7.80413444378351e-06,0.00030255800118976733
34,0.85,0.99625,-3.97,0.9925,42,7.80413444378351e-06,0.00030255800118976733
35,0.85,0.9975,-3.98,0.995,42,7.80413444378351e-06,0.00030255800118976733
36,0.85,0.9975,-3.98,0.995,42,7.80413444378351e-06,0.00030255800118976733
37,0.85,1.0,-4.0,1.0,42,7.80413444378351e-06,0.00030255800118976733
38,0.85,0.99875,-3.99,0.9975,42,7.80413444378351e-06,0.00030255800118976733
39,0.85,0.9975,-3.98,0.995,42,7.80413444378351e-06,0.00030255800118976733
40,0.85,0.9975,-3.98,0.995,42,7.80413444378351e-06,0.00030255800118976733
41,0.85,0.99875,-3.99,0.9975,42,7.80413444378351e-06,0.00030255800118976733
42,0.85,0.99625,-3.97,0.9925,42,7.80413444378351e-06,0.00030255800118976733
43,0.85,0.99375,-3.95,0.9875,42,7.80413444378351e-06,0.00030255800118976733
44,0.85,0.995,-3.96,0.99,42,7.80413444378351e-06,0.00030255800118976733
45,0.85,0.995,-3.965,0.9925,42,7.80413444378351e-06,0.00030255800118976733
46,0.85,0.9975,-3.985,0.9975,42,7.80413444378351e-06,0.00030255800118976733
47,0.85,0.9975,-3.98,0.995,42,7.80413444378351e-06,0.00030255800118976733
48,0.85,0.99625,-3.97,0.9925,42,7.80413444378351e-06,0.00030255800118976733
49,0.85,0.99375,-3.95,0.9875,42,7.80413444378351e-06,0.00030255800118976733
50,0.85,0.9975,-3.98,0.995,42,7.80413444378351e-06,0.00030255800118976733
