sweeps,beta,magnetisation,energy,G,seed
0,0.38,1,-4,1,12
1,0.38,0.92625,-3.51,0.875,12
2,0.38,0.88375,-3.3,0.83,12
3,0.38,0.85,-3.08,0.7575,12
4,0.38,0.81375,-3,0.74,12
5,0.38,0.8175,-3.025,0.74,12
6,0.38,0.81125,-3.05,0.765,12
7,0.38,0.80125,-2.995,0.765,12
8,0.38,0.75625,-2.76,0.7025,12
9,0.38,0.73625,-2.685,0.66,12
10,0.38,0.7025,-2.47,0.605,12
11,0.38,0.665,-2.46,0.6075,12
12,0.38,0.585,-2.28,0.565,12
13,0.38,0.58875,-2.365,0.5825,12
14,0.38,0.53875,-2.305,0.5675,12
15,0.38,0.50375,-2.265,0.5725,12
16,0.38,0.4925,-2.315,0.5925,12
17,0.38,0.46125,-2.23,0.575,12
18,0.38,0.43125,-2.21,0.565,12
19,0.38,0.40375,-2.235,0.5675,12
20,0.38,0.34125,-2.225,0.57,12
21,0.38,0.32625,-2.155,0.525,12
22,0.38,0.4025,-2.22,0.5575,12
23,0.38,0.41,-2.215,0.5525,12
24,0.38,0.41875,-2.07,0.505,12
25,0.38,0.45875,-2.275,0.5725,12
26,0.38,0.49875,-2.415,0.5975,12
27,0.38,0.5,-2.385,0.6125,12
28,0.38,0.47,-2.315,0.58,12
29,0.38,0.46125,-2.38,0.5975,12
30,0.38,0.46875,-2.345,0.58,12
31,0.38,0.41625,-2.41,0.5875,12
32,0.38,0.38125,-2.285,0.5675,12
33,0.38,0.3925,-2.23,0.585,12
34,0.38,0.3725,-2.145,0.5425,12
35,0.38,0.32875,-2.015,0.505,12
36,0.38,0.33125,-2.065,0.51,12
37,0.38,0.3225,-2.09,0.5175,12
38,0.38,0.3075,-2.14,0.5175,12
39,0.38,0.29625,-2.195,0.545,12
40,0.38,0.29125,-2.16,0.54,12
41,0.38,0.295,-2.065,0.495,12
42,0.38,0.35375,-2.185,0.5625,12
43,0.38,0.27875,-2.02,0.53,12
44,0.38,0.2875,-2.08,0.545,12
45,0.38,0.265,-2.025,0.51,12
46,0.38,0.2525,-2.08,0.52,12
47,0.38,0.22375,-2.065,0.53,12
48,0.38,0.1925,-2.17,0.55,12
49,0.38,0.19,-2.115,0.5175,12
50,0.38,0.1475,-2,0.4875,12
