sweeps,beta,magnetisation,energy,G,seed
0,0.38,1,-4,1,33
1,0.38,0.89625,-3.32,0.83,33
2,0.38,0.85375,-3.125,0.7725,33
3,0.38,0.79125,-2.84,0.7025,33
4,0.38,0.74625,-2.69,0.68,33
5,0.38,0.75125,-2.77,0.68,33
6,0.38,0.735,-2.77,0.705,33
7,0.38,0.7625,-2.775,0.6875,33
8,0.38,0.75375,-2.8,0.7,33
9,0.38,0.7275,-2.655,0.6675,33
10,0.38,0.685,-2.49,0.6175,33
11,0.38,0.645,-2.385,0.5975,33
12,0.38,0.625,-2.34,0.5875,33
13,0.38,0.55125,-2.26,0.5725,33
14,0.38,0.52,-2.115,0.5325,33
15,0.38,0.53375,-2.19,0.56,33
16,0.38,0.54375,-2.235,0.5525,33
17,0.38,0.5325,-2.255,0.56,33
18,0.38,0.51625,-2.155,0.5275,33
19,0.38,0.5375,-2.295,0.5775,33
20,0.38,0.48125,-2.08,0.5225,33
21,0.38,0.49375,-2.215,0.55,33
22,0.38,0.51375,-2.35,0.585,33
23,0.38,0.53625,-2.41,0.5925,33
24,0.38,0.48875,-2.385,0.5975,33
25,0.38,0.45,-2.24,0.565,33
26,0.38,0.4425,-2.4,0.5975,33
27,0.38,0.42375,-2.345,0.58,33
28,0.38,0.42375,-2.175,0.5475,33
29,0.38,0.42375,-2.185,0.54,33
30,0.38,0.42625,-2.18,0.535,33
31,0.38,0.41625,-2.135,0.515,33
32,0.38,0.4025,-2.135,0.515,33
33,0.38,0.41375,-2.275,0.56,33
34,0.38,0.39625,-2.22,0.5575,33
35,0.38,0.37375,-2.235,0.5475,33
36,0.38,0.385,-2.28,0.5725,33
37,0.38,0.36375,-2.165,0.5325,33
38,0.38,0.3975,-2.175,0.54,33
39,0.38,0.36,-2.145,0.5375,33
40,0.38,0.35875,-2.18,0.555,33
41,0.38,0.4,-2.13,0.5325,33
42,0.38,0.38125,-2.255,0.5625,33
43,0.38,0.3075,-2.035,0.5125,33
44,0.38,0.31625,-2.155,0.5275,33
45,0.38,0.30625,-2.09,0.535,33
46,0.38,0.27875,-2.07,0.535,33
47,0.38,0.2575,-2.01,0.53,33
48,0.38,0.26125,-1.96,0.5,33
49,0.38,0.24,-1.835,0.465,33
50,0.38,0.275,-2,0.49,33
