sweeps,beta,magnetisation,energy,G,seed
0,0,1,-4,1,26
1,0,0.1275,-0.17,0.0725,26
2,0,0.0325,-0.115,0.04,26
3,0,-0.01,-0.015,0.005,26
4,0,-0.0025,-0.04,-0.01,26
5,0,0.025,0.055,-0.035,26
6,0,0.0225,0.06,0.0025,26
7,0,0.0575,-0.145,0.05,26
8,0,-0.035,-0.055,0.0275,26
9,0,0,-0.005,0.045,26
10,0,0.0625,-0.095,0.01,26
11,0,-0.0325,-0.14,0.045,26
12,0,0.005,-0.035,-0.01,26
13,0,-0.0375,-0.035,0.03,26
14,0,-0.0075,0.015,-0.015,26
15,0,-0.0575,0.005,-0.015,26
16,0,0.0275,0.1,-0.005,26
17,0,0.01,0.005,0.0075,26
18,0,0.0175,0.05,-0.0425,26
19,0,0.005,0.01,-0.0225,26
20,0,0,0.045,-0.0275,26
21,0,-0.0175,0.045,-0.0275,26
22,0,-0.0175,0.025,-0.005,26
23,0,-0.0125,0.005,0.0125,26
24,0,0.0225,0.06,0,26
25,0,0.01,0.1,0,26
26,0,0.005,0.07,-0.0225,26
27,0,-0.025,-0.07,0.035,26
28,0,0,-0.035,-0.005,26
29,0,0.0025,-0.095,0.0075,26
30,0,0.0325,0.035,-0.0275,26
31,0,-0.005,-0.1,0.0275,26
32,0,-0.01,-0.04,0.01,26
33,0,-0.0025,0.015,-0.005,26
34,0,-0.005,-0.03,0.035,26
35,0,0.0125,0.06,-0.0075,26
36,0,0.005,0.065,-0.02,26
37,0,0.02,-0.035,0.005,26
38,0,0.0025,-0,-0.0025,26
39,0,0.0075,-0.075,0.0375,26
40,0,0.035,0.03,0.0075,26
41,0,0.0025,-0.04,0.0025,26
42,0,0.02,-0.04,0.04,26
43,0,0.0225,-0.01,0.0025,26
44,0,0.02,0.07,-0.0175,26
45,0,-0.005,0.195,-0.0725,26
46,0,-0.03,0.16,-0.065,26
47,0,-0.0375,-0.15,0.04,26
48,0,-0.0175,-0.025,-0.01,26
49,0,-0.02,0.135,-0.0425,26
50,0,0.0125,-0.145,0.0675,26
