sweeps,beta,magnetisation,energy,G,seed
0,2,1,-4,1,27
1,2,1,-4,1,27
2,2,1,-4,1,27
3,2,1,-4,1,27
4,2,1,-4,1,27
5,2,1,-4,1,27
6,2,1,-4,1,27
7,2,1,-4,1,27
8,2,1,-4,1,27
9,2,1,-4,1,27
10,2,1,-4,1,27
11,2,1,-4,1,27
12,2,1,-4,1,27
13,2,1,-4,1,27
14,2,1,-4,1,27
15,2,1,-4,1,27
16,2,1,-4,1,27
17,2,1,-4,1,27
18,2,1,-4,1,27
19,2,1,-4,1,27
20,2,1,-4,1,27
21,2,1,-4,1,27
22,2,1,-4,1,27
23,2,1,-4,1,27
24,2,1,-4,1,27
25,2,1,-4,1,27
26,2,1,-4,1,27
27,2,1,-4,1,27
28,2,1,-4,1,27
29,2,1,-4,1,27
30,2,1,-4,1,27
31,2,1,-4,1,27
32,2,1,-4,1,27
33,2,1,-4,1,27
34,2,1,-4,1,27
35,2,1,-4,1,27
36,2,1,-4,1,27
37,2,1,-4,1,27
38,2,1,-4,1,27
39,2,1,-4,1,27
40,2,1,-4,1,27
41,2,1,-4,1,27
42,2,1,-4,1,27
43,2,1,-4,1,27
44,2,1,-4,1,27
45,2,1,-4,1,27
46,2,1,-4,1,27
47,2,1,-4,1,27
48,2,1,-4,1,27
49,2,1,-4,1,27
50,2,1,-4,1,27
