sweeps,beta,magnetisation,energy,G,seed,mVar,eVar
0,0.8,1.0,-4.0,1.0,26,4.9728584176086115e-06,0.00027025580011897656
1,0.8,0.99875,-3.99,0.9975,26,4.9728584176086115e-06,0.00027025580011897656
2,0.8,0.99625,-3.975,0.9925,26,4.9728584176086115e-06,0.00027025580011897656
3,0.8,0.9975,-3.985,0.995,26,4.9728584176086115e-06,0.00027025580011897656
4,0.8,0.9925,-3.945,0.9875,26,4.9728584176086115e-06,0.00027025580011897656
5,0.8,0.99375,-3.95,0.9875,26,4.9728584176086115e-06,0.00027025580011897656
6,0.8,0.995,-3.965,0.99,26,4.9728584176086115e-06,0.00027025580011897656
7,0.8,0.99125,-3.93,0.9825,26,4.9728584176086115e-06,0.00027025580011897656
8,0.8,0.99125,-3.94,0.9875,26,4.9728584176086115e-06,0.00027025580011897656
9,0.8,0.99875,-3.99,0.9975,26,4.9728584176086115e-06,0.00027025580011897656
10,0.8,0.99625,-3.975,0.995,26,4.9728584176086115e-06,0.00027025580011897656
11,0.8,0.99375,-3.955,0.9875,26,4.9728584176086115e-06,0.00027025580011897656
12,0.8,0.9975,-3.98,0.995,26,4.9728584176086115e-06,0.00027025580011897656
13,0.8,0.9975,-3.98,0.995,26,4.9728584176086115e-06,0.00027025580011897656
14,0.8,0.9975,-3.98,0.995,26,4.9728584176086115e-06,0.00027025580011897656
15,0.8,0.9975,-3.98,0.995,26,4.9728584176086115e-06,0.00027025580011897656
16,0.8,0.9975,-3.985,0.9975,26,4.9728584176086115e-06,0.00027025580011897656
17,0.8,0.9975,-3.98,0.995,26,4.9728584176086115e-06,0.00027025580011897656
18,0.8,0.9975,-3.98,0.995,26,4.9728584176086115e-06,0.00027025580011897656
19,0.8,0.99375,-3.95,0.9875,26,4.9728584176086115e-06,0.00027025580011897656
20,0.8,0.99375,-3.95,0.9875,26,4.9728584176086115e-06,0.00027025580011897656
21,0.8,0.99375,-3.955,0.99,26,4.9728584176086115e-06,0.00027025580011897656
22,0.8,0.99875,-3.99,0.9975,26,4.9728584176086115e-06,0.00027025580011897656
23,0.8,0.99625,-3.97,0.9925,26,4.9728584176086115e-06,0.00027025580011897656
24,0.8,0.99875,-3.99,0.9975,26,4.9728584176086115e-06,0.00027025580011897656
25,0.8,0.99875,-3.99,0.9975,26,4.9728584176086115e-06,0.00027025580011897656
26,0.8,0.99875,-3.99,0.9975,26,4.9728584176086115e-06,0.00027025580011897656
27,0.8,0.99625,-3.97,0.9925,26,4.9728584176086115e-06,0.00027025580011897656
28,0.8,0.99375,-3.955,0.99,26,4.9728584176086115e-06,0.00027025580011897656
29,0.8,0.99,-3.935,0.985,26,4.9728584176086115e-06,0.00027025580011897656
30,0.8,0.99375,-3.955,0.99,26,4.9728584176086115e-06,0.00027025580011897656
31,0.8,0.995,-3.96,0.99,26,4.9728584176086115e-06,0.00027025580011897656
32,0.8,0.99625,-3.97,0.9925,26,4.9728584176086115e-06,0.00027025580011897656
33,0.8,0.9975,-3.98,0.995,26,4.9728584176086115e-06,0.00027025580011897656
34,0.8,0.99375,-3.95,0.9875,26,4.9728584176086115e-06,0.00027025580011897656
35,0.8,0.99375,-3.95,0.9875,26,4.9728584176086115e-06,0.00027025580011897656
36,0.8,0.995,-3.96,0.99,26,4.9728584176086115e-06,0.00027025580011897656
37,0.8,0.995,-3.96,0.99,26,4.9728584176086115e-06,0.00027025580011897656
38,0.8,0.99375,-3.95,0.9875,26,4.9728584176086115e-06,0.00027025580011897656
39,0.8,0.99375,-3.95,0.9875,26,4.9728584176086115e-06,0.00027025580011897656
40,0.8,0.995,-3.96,0.99,26,4.9728584176086115e-06,0.00027025580011897656
41,0.8,0.995,-3.96,0.99,26,4.9728584176086115e-06,0.00027025580011897656
42,0.8,0.9975,-3.98,0.995,26,4.9728584176086115e-06,0.00027025580011897656
43,0.8,0.99875,-3.99,0.9975,26,4.9728584176086115e-06,0.00027025580011897656
44,0.8,0.99875,-3.99,0.9975,26,4.9728584176086115e-06,0.00027025580011897656
45,0.8,1.0,-4.0,1.0,26,4.9728584176086115e-06,0.00027025580011897656
46,0.8,0.99375,-3.95,0.9875,26,4.9728584176086115e-06,0.00027025580011897656
47,0.8,0.99625,-3.97,0.9925,26,4.9728584176086115e-06,0.00027025580011897656
48,0.8,0.99125,-3.935,0.9825,26,4.9728584176086115e-06,0.00027025580011897656
49,0.8,0.995,-3.96,0.99,26,4.9728584176086115e-06,0.00027025580011897656
50,0.8,0.9975,-3.98,0.995,26,4.9728584176086115e-06,0.00027025580011897656
