sweeps,beta,magnetisation,energy,G,seed
0,0.416667,1,-4,1,8
1,0.416667,0.94375,-3.61,0.9,8
2,0.416667,0.8875,-3.305,0.83,8
3,0.416667,0.83125,-3.075,0.7825,8
4,0.416667,0.76875,-2.825,0.7175,8
5,0.416667,0.7475,-2.765,0.675,8
6,0.416667,0.76,-2.855,0.7275,8
7,0.416667,0.755,-2.85,0.715,8
8,0.416667,0.74125,-2.795,0.72,8
9,0.416667,0.7475,-2.9,0.7325,8
10,0.416667,0.7025,-2.65,0.6625,8
11,0.416667,0.69,-2.705,0.675,8
12,0.416667,0.7,-2.75,0.695,8
13,0.416667,0.6925,-2.705,0.66,8
14,0.416667,0.7325,-2.85,0.7175,8
15,0.416667,0.71375,-2.695,0.685,8
16,0.416667,0.69,-2.595,0.665,8
17,0.416667,0.69,-2.625,0.655,8
18,0.416667,0.67625,-2.58,0.645,8
19,0.416667,0.67375,-2.61,0.64,8
20,0.416667,0.6775,-2.615,0.67,8
21,0.416667,0.66375,-2.5,0.6325,8
22,0.416667,0.7075,-2.63,0.6625,8
23,0.416667,0.715,-2.73,0.68,8
24,0.416667,0.7075,-2.695,0.6725,8
25,0.416667,0.7625,-2.975,0.7475,8
26,0.416667,0.76375,-2.93,0.72,8
27,0.416667,0.73125,-2.77,0.6925,8
28,0.416667,0.71875,-2.66,0.675,8
29,0.416667,0.715,-2.745,0.6875,8
30,0.416667,0.67875,-2.675,0.6725,8
31,0.416667,0.6775,-2.795,0.6925,8
32,0.416667,0.68375,-2.85,0.705,8
33,0.416667,0.63375,-2.645,0.665,8
34,0.416667,0.60375,-2.68,0.655,8
35,0.416667,0.6375,-2.68,0.6675,8
36,0.416667,0.59,-2.545,0.635,8
37,0.416667,0.56875,-2.54,0.6325,8
38,0.416667,0.6,-2.66,0.67,8
39,0.416667,0.58,-2.57,0.655,8
40,0.416667,0.625,-2.72,0.67,8
41,0.416667,0.5875,-2.51,0.6175,8
42,0.416667,0.5975,-2.505,0.6175,8
43,0.416667,0.60375,-2.615,0.63,8
44,0.416667,0.61625,-2.595,0.6375,8
45,0.416667,0.59125,-2.58,0.66,8
46,0.416667,0.5725,-2.5,0.6125,8
47,0.416667,0.5975,-2.515,0.6275,8
48,0.416667,0.6225,-2.53,0.6275,8
49,0.416667,0.65375,-2.695,0.665,8
50,0.416667,0.655,-2.66,0.655,8
