sweeps,beta,magnetisation,energy,G,seed
0,0.476,1,-4,1,5
1,0.476,0.9675,-3.77,0.94,5
2,0.476,0.96,-3.71,0.9275,5
3,0.476,0.9375,-3.63,0.9125,5
4,0.476,0.905,-3.4,0.8525,5
5,0.476,0.89375,-3.365,0.825,5
6,0.476,0.89625,-3.38,0.8375,5
7,0.476,0.91,-3.45,0.86,5
8,0.476,0.90375,-3.395,0.8475,5
9,0.476,0.89875,-3.35,0.845,5
10,0.476,0.9,-3.365,0.835,5
11,0.476,0.88,-3.4,0.85,5
12,0.476,0.9,-3.405,0.8525,5
13,0.476,0.8975,-3.365,0.845,5
14,0.476,0.9025,-3.435,0.855,5
15,0.476,0.91,-3.455,0.8575,5
16,0.476,0.91,-3.465,0.865,5
17,0.476,0.885,-3.34,0.8325,5
18,0.476,0.89,-3.38,0.8575,5
19,0.476,0.89125,-3.395,0.845,5
20,0.476,0.88625,-3.33,0.8425,5
21,0.476,0.87125,-3.35,0.8575,5
22,0.476,0.8625,-3.375,0.8375,5
23,0.476,0.85875,-3.315,0.84,5
24,0.476,0.84375,-3.23,0.8075,5
25,0.476,0.8425,-3.275,0.81,5
26,0.476,0.83875,-3.225,0.8025,5
27,0.476,0.86,-3.33,0.8325,5
28,0.476,0.85875,-3.37,0.8525,5
29,0.476,0.85625,-3.305,0.83,5
30,0.476,0.8425,-3.165,0.8,5
31,0.476,0.85625,-3.275,0.82,5
32,0.476,0.86125,-3.29,0.8125,5
33,0.476,0.8475,-3.225,0.82,5
34,0.476,0.85,-3.215,0.8125,5
35,0.476,0.85375,-3.185,0.8,5
36,0.476,0.87875,-3.29,0.8275,5
37,0.476,0.865,-3.23,0.8025,5
38,0.476,0.8625,-3.235,0.805,5
39,0.476,0.865,-3.195,0.805,5
40,0.476,0.88875,-3.35,0.835,5
41,0.476,0.87875,-3.325,0.81,5
42,0.476,0.87,-3.31,0.8225,5
43,0.476,0.8725,-3.28,0.8325,5
44,0.476,0.89,-3.36,0.85,5
45,0.476,0.89125,-3.375,0.8425,5
46,0.476,0.88875,-3.33,0.8275,5
47,0.476,0.8975,-3.4,0.8575,5
48,0.476,0.8875,-3.38,0.845,5
49,0.476,0.87375,-3.265,0.82,5
50,0.476,0.885,-3.365,0.845,5
