sweeps,beta,magnetisation,energy,G,seed,mVar,eVar
0,0.425,1.0,-4.0,1.0,36,0.0010479755353955981,0.010343307555026767
1,0.425,0.9575,-3.695,0.9225,36,0.0010479755353955981,0.010343307555026767
2,0.425,0.9025,-3.36,0.8375,36,0.0010479755353955981,0.010343307555026767
3,0.425,0.885,-3.31,0.8225,36,0.0010479755353955981,0.010343307555026767
4,0.425,0.84625,-3.185,0.7925,36,0.0010479755353955981,0.010343307555026767
5,0.425,0.84125,-3.195,0.805,36,0.0010479755353955981,0.010343307555026767
6,0.425,0.8225,-3.01,0.7425,36,0.0010479755353955981,0.010343307555026767
7,0.425,0.7975,-2.915,0.745,36,0.0010479755353955981,0.010343307555026767
8,0.425,0.79375,-2.995,0.7375,36,0.0010479755353955981,0.010343307555026767
9,0.425,0.76875,-2.945,0.7225,36,0.0010479755353955981,0.010343307555026767
10,0.425,0.755,-2.865,0.7075,36,0.0010479755353955981,0.010343307555026767
11,0.425,0.715,-2.82,0.7025,36,0.0010479755353955981,0.010343307555026767
12,0.425,0.705,-2.715,0.6825,36,0.0010479755353955981,0.010343307555026767
13,0.425,0.705,-2.765,0.7025,36,0.0010479755353955981,0.010343307555026767
14,0.425,0.715,-2.8,0.7,36,0.0010479755353955981,0.010343307555026767
15,0.425,0.71875,-2.84,0.7025,36,0.0010479755353955981,0.010343307555026767
16,0.425,0.71375,-2.76,0.6925,36,0.0010479755353955981,0.010343307555026767
17,0.425,0.69875,-2.735,0.6775,36,0.0010479755353955981,0.010343307555026767
18,0.425,0.73,-2.775,0.6925,36,0.0010479755353955981,0.010343307555026767
19,0.425,0.735,-2.84,0.715,36,0.0010479755353955981,0.010343307555026767
20,0.425,0.715,-2.85,0.7025,36,0.0010479755353955981,0.010343307555026767
21,0.425,0.69375,-2.74,0.6825,36,0.0010479755353955981,0.010343307555026767
22,0.425,0.73375,-2.915,0.745,36,0.0010479755353955981,0.010343307555026767
23,0.425,0.73,-2.9,0.71,36,0.0010479755353955981,0.010343307555026767
24,0.425,0.74,-2.88,0.72,36,0.0010479755353955981,0.010343307555026767
25,0.425,0.7675,-2.985,0.7475,36,0.0010479755353955981,0.010343307555026767
26,0.425,0.78125,-3.02,0.7625,36,0.0010479755353955981,0.010343307555026767
27,0.425,0.75125,-2.875,0.705,36,0.0010479755353955981,0.010343307555026767
28,0.425,0.73125,-2.735,0.69,36,0.0010479755353955981,0.010343307555026767
29,0.425,0.7375,-2.815,0.7375,36,0.0010479755353955981,0.010343307555026767
30,0.425,0.7475,-2.845,0.7225,36,0.0010479755353955981,0.010343307555026767
31,0.425,0.77125,-2.91,0.7275,36,0.0010479755353955981,0.010343307555026767
32,0.425,0.76875,-3.01,0.7525,36,0.0010479755353955981,0.010343307555026767
33,0.425,0.75,-2.885,0.715,36,0.0010479755353955981,0.010343307555026767
34,0.425,0.72625,-2.825,0.705,36,0.0010479755353955981,0.010343307555026767
35,0.425,0.71375,-2.755,0.695,36,0.0010479755353955981,0.010343307555026767
36,0.425,0.73875,-2.84,0.7225,36,0.0010479755353955981,0.010343307555026767
37,0.425,0.7025,-2.775,0.6925,36,0.0010479755353955981,0.010343307555026767
38,0.425,0.70875,-2.75,0.675,36,0.0010479755353955981,0.010343307555026767
39,0.425,0.7225,-2.71,0.675,36,0.0010479755353955981,0.010343307555026767
40,0.425,0.7175,-2.715,0.6725,36,0.0010479755353955981,0.010343307555026767
41,0.425,0.7075,-2.735,0.6975,36,0.0010479755353955981,0.010343307555026767
42,0.425,0.6775,-2.68,0.66,36,0.0010479755353955981,0.010343307555026767
43,0.425,0.70625,-2.79,0.69,36,0.0010479755353955981,0.010343307555026767
44,0.425,0.67,-2.725,0.6825,36,0.0010479755353955981,0.010343307555026767
45,0.425,0.6725,-2.625,0.6325,36,0.0010479755353955981,0.010343307555026767
46,0.425,0.65875,-2.56,0.6475,36,0.0010479755353955981,0.010343307555026767
47,0.425,0.6575,-2.69,0.6775,36,0.0010479755353955981,0.010343307555026767
48,0.425,0.65875,-2.665,0.6825,36,0.0010479755353955981,0.010343307555026767
49,0.425,0.65,-2.61,0.65,36,0.0010479755353955981,0.010343307555026767
50,0.425,0.68375,-2.705,0.6775,36,0.0010479755353955981,0.010343307555026767
