sweeps,beta,magnetisation,energy,G,seed
0,0.38,1,-4,1,18
1,0.38,0.92375,-3.48,0.8725,18
2,0.38,0.86875,-3.215,0.8125,18
3,0.38,0.77375,-2.755,0.695,18
4,0.38,0.735,-2.645,0.68,18
5,0.38,0.7,-2.515,0.6375,18
6,0.38,0.6725,-2.415,0.6225,18
7,0.38,0.685,-2.505,0.6275,18
8,0.38,0.64,-2.375,0.5825,18
9,0.38,0.54625,-2.255,0.545,18
10,0.38,0.5325,-2.225,0.5675,18
11,0.38,0.50625,-2.25,0.5825,18
12,0.38,0.49,-2.22,0.55,18
13,0.38,0.495,-2.225,0.5675,18
14,0.38,0.57,-2.395,0.6075,18
15,0.38,0.5525,-2.48,0.615,18
16,0.38,0.54375,-2.32,0.575,18
17,0.38,0.53375,-2.375,0.585,18
18,0.38,0.50125,-2.185,0.5425,18
19,0.38,0.47,-2.07,0.5225,18
20,0.38,0.46125,-2.045,0.51,18
21,0.38,0.45125,-2.01,0.5,18
22,0.38,0.39,-2.045,0.485,18
23,0.38,0.3575,-1.99,0.4975,18
24,0.38,0.34125,-2.035,0.5075,18
25,0.38,0.28625,-1.975,0.525,18
26,0.38,0.3175,-1.98,0.5075,18
27,0.38,0.3175,-1.925,0.51,18
28,0.38,0.25875,-1.8,0.4625,18
29,0.38,0.2475,-1.955,0.485,18
30,0.38,0.2275,-1.99,0.475,18
31,0.38,0.24125,-2.02,0.505,18
32,0.38,0.2275,-2.025,0.4925,18
33,0.38,0.2,-1.98,0.505,18
34,0.38,0.1375,-1.91,0.48,18
35,0.38,0.1425,-1.99,0.495,18
36,0.38,0.10875,-1.815,0.4725,18
37,0.38,0.0875,-1.855,0.465,18
38,0.38,0.12125,-1.955,0.4775,18
39,0.38,0.0975,-2.01,0.4925,18
40,0.38,0.10125,-1.87,0.4675,18
41,0.38,0.03875,-1.9,0.4675,18
42,0.38,0.03875,-2.03,0.5325,18
43,0.38,0.025,-1.89,0.4875,18
44,0.38,0.01125,-1.925,0.4875,18
45,0.38,-0.01,-1.91,0.46,18
46,0.38,0.0375,-1.895,0.475,18
47,0.38,0.02375,-2.125,0.5425,18
48,0.38,-0.0125,-2.07,0.5275,18
49,0.38,0.00375,-2.14,0.5225,18
50,0.38,-0.0525,-2.06,0.515,18
