sweeps,beta,magnetisation,energy,G,seed
0,0.416667,1,-4,1,27
1,0.416667,0.9525,-3.66,0.9125,27
2,0.416667,0.9,-3.38,0.85,27
3,0.416667,0.88125,-3.31,0.825,27
4,0.416667,0.86625,-3.25,0.8125,27
5,0.416667,0.835,-3.13,0.7825,27
6,0.416667,0.84375,-3.13,0.7925,27
7,0.416667,0.81375,-3.015,0.7575,27
8,0.416667,0.795,-2.945,0.74,27
9,0.416667,0.7325,-2.81,0.71,27
10,0.416667,0.7525,-2.885,0.7225,27
11,0.416667,0.725,-2.785,0.705,27
12,0.416667,0.71625,-2.705,0.665,27
13,0.416667,0.7225,-2.77,0.69,27
14,0.416667,0.74125,-2.835,0.7025,27
15,0.416667,0.75625,-2.885,0.72,27
16,0.416667,0.73,-2.755,0.68,27
17,0.416667,0.76125,-2.8,0.705,27
18,0.416667,0.74875,-2.805,0.7025,27
19,0.416667,0.73125,-2.79,0.6975,27
20,0.416667,0.71375,-2.735,0.6925,27
21,0.416667,0.7175,-2.755,0.6875,27
22,0.416667,0.66875,-2.635,0.6525,27
23,0.416667,0.69875,-2.78,0.705,27
24,0.416667,0.68125,-2.755,0.7025,27
25,0.416667,0.70875,-2.88,0.725,27
26,0.416667,0.72375,-2.87,0.72,27
27,0.416667,0.71,-2.885,0.7125,27
28,0.416667,0.70625,-2.925,0.735,27
29,0.416667,0.72875,-2.92,0.74,27
30,0.416667,0.7275,-2.84,0.7175,27
31,0.416667,0.73625,-2.78,0.6975,27
32,0.416667,0.7525,-2.76,0.6875,27
33,0.416667,0.73375,-2.83,0.7025,27
34,0.416667,0.69,-2.705,0.6775,27
35,0.416667,0.69375,-2.68,0.67,27
36,0.416667,0.69375,-2.6,0.66,27
37,0.416667,0.6925,-2.615,0.6575,27
38,0.416667,0.7025,-2.715,0.6875,27
39,0.416667,0.6975,-2.68,0.67,27
40,0.416667,0.67625,-2.67,0.655,27
41,0.416667,0.68375,-2.72,0.675,27
42,0.416667,0.72625,-2.845,0.695,27
43,0.416667,0.71,-2.725,0.68,27
44,0.416667,0.70375,-2.795,0.685,27
45,0.416667,0.68625,-2.715,0.68,27
46,0.416667,0.6675,-2.665,0.6625,27
47,0.416667,0.67625,-2.68,0.67,27
48,0.416667,0.67375,-2.715,0.6625,27
49,0.416667,0.65375,-2.76,0.685,27
50,0.416667,0.63,-2.63,0.6675,27
