sweeps,beta,magnetisation,energy,G,seed
0,0.4545,1,-4,1,13
1,0.4545,0.9425,-3.61,0.9025,13
2,0.4545,0.90375,-3.41,0.855,13
3,0.4545,0.88,-3.35,0.8475,13
4,0.4545,0.85875,-3.185,0.7975,13
5,0.4545,0.86,-3.265,0.8175,13
6,0.4545,0.85125,-3.215,0.7975,13
7,0.4545,0.84375,-3.22,0.795,13
8,0.4545,0.87625,-3.325,0.825,13
9,0.4545,0.90625,-3.41,0.8475,13
10,0.4545,0.89,-3.395,0.8425,13
11,0.4545,0.8625,-3.29,0.825,13
12,0.4545,0.84875,-3.17,0.795,13
13,0.4545,0.86,-3.265,0.82,13
14,0.4545,0.87625,-3.32,0.835,13
15,0.4545,0.8625,-3.22,0.8075,13
16,0.4545,0.8725,-3.29,0.825,13
17,0.4545,0.86125,-3.295,0.8375,13
18,0.4545,0.875,-3.27,0.8175,13
19,0.4545,0.85375,-3.195,0.7875,13
20,0.4545,0.8575,-3.28,0.82,13
21,0.4545,0.84,-3.165,0.79,13
22,0.4545,0.83125,-3.13,0.795,13
23,0.4545,0.82625,-3.095,0.7725,13
24,0.4545,0.85375,-3.26,0.8075,13
25,0.4545,0.85625,-3.23,0.8125,13
26,0.4545,0.84375,-3.135,0.7725,13
27,0.4545,0.845,-3.195,0.7925,13
28,0.4545,0.845,-3.235,0.805,13
29,0.4545,0.84125,-3.2,0.795,13
30,0.4545,0.82625,-3.11,0.77,13
31,0.4545,0.82625,-3.095,0.775,13
32,0.4545,0.81125,-3.015,0.7775,13
33,0.4545,0.8375,-3.19,0.805,13
34,0.4545,0.84125,-3.215,0.805,13
35,0.4545,0.85875,-3.235,0.8075,13
36,0.4545,0.86875,-3.265,0.8175,13
37,0.4545,0.8525,-3.205,0.8125,13
38,0.4545,0.8425,-3.22,0.8125,13
39,0.4545,0.83875,-3.22,0.8075,13
40,0.4545,0.8375,-3.145,0.7975,13
41,0.4545,0.84,-3.12,0.78,13
42,0.4545,0.81125,-3.1,0.7725,13
43,0.4545,0.83,-3.09,0.77,13
44,0.4545,0.8425,-3.16,0.7925,13
45,0.4545,0.8225,-3.05,0.755,13
46,0.4545,0.845,-3.195,0.805,13
47,0.4545,0.85375,-3.13,0.7875,13
48,0.4545,0.855,-3.255,0.79,13
49,0.4545,0.8775,-3.295,0.8325,13
50,0.4545,0.87375,-3.285,0.8225,13
