sweeps,beta,magnetisation,energy,G,seed,mVar,eVar
0,0.85,1.0,-4.0,1.0,34,1.5076591314694067e-06,9.64901844140394e-05
1,0.85,0.99875,-3.99,0.9975,34,1.5076591314694067e-06,9.64901844140394e-05
2,0.85,0.99875,-3.99,0.9975,34,1.5076591314694067e-06,9.64901844140394e-05
3,0.85,0.99875,-3.99,0.9975,34,1.5076591314694067e-06,9.64901844140394e-05
4,0.85,0.99375,-3.95,0.9875,34,1.5076591314694067e-06,9.64901844140394e-05
5,0.85,0.99625,-3.97,0.9925,34,1.5076591314694067e-06,9.64901844140394e-05
6,0.85,0.99625,-3.975,0.995,34,1.5076591314694067e-06,9.64901844140394e-05
7,0.85,0.995,-3.965,0.9925,34,1.5076591314694067e-06,9.64901844140394e-05
8,0.85,0.9925,-3.945,0.9875,34,1.5076591314694067e-06,9.64901844140394e-05
9,0.85,0.99625,-3.97,0.9925,34,1.5076591314694067e-06,9.64901844140394e-05
10,0.85,0.9975,-3.98,0.995,34,1.5076591314694067e-06,9.64901844140394e-05
11,0.85,0.99625,-3.97,0.9925,34,1.5076591314694067e-06,9.64901844140394e-05
12,0.85,0.995,-3.96,0.99,34,1.5076591314694067e-06,9.64901844140394e-05
13,0.85,0.99625,-3.97,0.9925,34,1.5076591314694067e-06,9.64901844140394e-05
14,0.85,0.99625,-3.97,0.9925,34,1.5076591314694067e-06,9.64901844140394e-05
15,0.85,0.99875,-3.99,0.9975,34,1.5076591314694067e-06,9.64901844140394e-05
16,0.85,0.99875,-3.99,0.9975,34,1.5076591314694067e-06,9.64901844140394e-05
17,0.85,0.99625,-3.97,0.9925,34,1.5076591314694067e-06,9.64901844140394e-05
18,0.85,0.99625,-3.97,0.9925,34,1.5076591314694067e-06,9.64901844140394e-05
19,0.85,0.99625,-3.97,0.9925,34,1.5076591314694067e-06,9.64901844140394e-05
20,0.85,0.99625,-3.97,0.9925,34,1.5076591314694067e-06,9.64901844140394e-05
21,0.85,1.0,-4.0,1.0,34,1.5076591314694067e-06,9.64901844140394e-05
22,0.85,0.9975,-3.98,0.995,34,1.5076591314694067e-06,9.64901844140394e-05
23,0.85,0.99875,-3.99,0.9975,34,1.5076591314694067e-06,9.64901844140394e-05
24,0.85,0.99875,-3.99,0.9975,34,1.5076591314694067e-06,9.64901844140394e-05
25,0.85,0.99875,-3.99,0.9975,34,1.5076591314694067e-06,9.64901844140394e-05
26,0.85,0.9975,-3.98,0.995,34,1.5076591314694067e-06,9.64901844140394e-05
27,0.85,0.99875,-3.99,0.9975,34,1.5076591314694067e-06,9.64901844140394e-05
28,0.85,0.99875,-3.99,0.9975,34,1.5076591314694067e-06,9.64901844140394e-05
29,0.85,0.99875,-3.99,0.9975,34,1.5076591314694067e-06,9.64901844140394e-05
30,0.85,0.99875,-3.99,0.9975,34,1.5076591314694067e-06,9.64901844140394e-05
31,0.85,0.9975,-3.98,0.995,34,1.5076591314694067e-06,9.64901844140394e-05
32,0.85,0.99875,-3.99,0.9975,34,1.5076591314694067e-06,9.64901844140394e-05
33,0.85,0.99625,-3.97,0.9925,34,1.5076591314694067e-06,9.64901844140394e-05
34,0.85,0.99625,-3.97,0.9925,34,1.5076591314694067e-06,9.64901844140394e-05
35,0.85,0.99875,-3.99,0.9975,34,1.5076591314694067e-06,9.64901844140394e-05
36,0.85,0.99875,-3.99,0.9975,34,1.5076591314694067e-06,9.64901844140394e-05
37,0.85,0.99875,-3.99,0.9975,34,1.5076591314694067e-06,9.64901844140394e-05
38,0.85,0.99875,-3.99,0.9975,34,1.5076591314694067e-06,9.64901844140394e-05
39,0.85,0.99875,-3.99,0.9975,34,1.5076591314694067e-06,9.64901844140394e-05
40,0.85,0.9975,-3.98,0.995,34,1.5076591314694067e-06,9.64901844140394e-05
41,0.85,0.99875,-3.99,0.9975,34,1.5076591314694067e-06,9.64901844140394e-05
42,0.85,1.0,-4.0,1.0,34,1.5076591314694067e-06,9.64901844140394e-05
43,0.85,0.9975,-3.98,0.995,34,1.5076591314694067e-06,9.64901844140394e-05
44,0.85,0.9975,-3.98,0.995,34,1.5076591314694067e-06,9.64901844140394e-05
45,0.85,0.99875,-3.99,0.9975,34,1.5076591314694067e-06,9.64901844140394e-05
46,0.85,0.99875,-3.99,0.9975,34,1.5076591314694067e-06,9.64901844140394e-05
47,0.85,0.99875,-3.99,0.9975,34,1.5076591314694067e-06,9.64901844140394e-05
48,0.85,0.99625,-3.97,0.9925,34,1.5076591314694067e-06,9.64901844140394e-05
49,0.85,0.99625,-3.97,0.9925,34,1.5076591314694067e-06,9.64901844140394e-05
50,0.85,0.9975,-3.98,0.995,34,1.5076591314694067e-06,9.64901844140394e-05
