sweeps,beta,magnetisation,energy,G,seed
0,2,1,-4,1,33
1,2,1,-4,1,33
2,2,1,-4,1,33
3,2,1,-4,1,33
4,2,1,-4,1,33
5,2,1,-4,1,33
6,2,1,-4,1,33
7,2,1,-4,1,33
8,2,1,-4,1,33
9,2,1,-4,1,33
10,2,1,-4,1,33
11,2,1,-4,1,33
12,2,1,-4,1,33
13,2,1,-4,1,33
14,2,1,-4,1,33
15,2,1,-4,1,33
16,2,1,-4,1,33
17,2,1,-4,1,33
18,2,1,-4,1,33
19,2,1,-4,1,33
20,2,1,-4,1,33
21,2,1,-4,1,33
22,2,1,-4,1,33
23,2,1,-4,1,33
24,2,1,-4,1,33
25,2,1,-4,1,33
26,2,1,-4,1,33
27,2,1,-4,1,33
28,2,1,-4,1,33
29,2,1,-4,1,33
30,2,1,-4,1,33
31,2,1,-4,1,33
32,2,1,-4,1,33
33,2,1,-4,1,33
34,2,1,-4,1,33
35,2,1,-4,1,33
36,2,1,-4,1,33
37,2,1,-4,1,33
38,2,1,-4,1,33
39,2,1,-4,1,33
40,2,1,-4,1,33
41,2,1,-4,1,33
42,2,1,-4,1,33
43,2,1,-4,1,33
44,2,1,-4,1,33
45,2,1,-4,1,33
46,2,1,-4,1,33
47,2,1,-4,1,33
48,2,1,-4,1,33
49,2,1,-4,1,33
50,2,1,-4,1,33
