sweeps,beta,magnetisation,energy,G,seed
0,0.95,1,-4,1,4
1,0.95,1,-4,1,4
2,0.95,0.99875,-3.99,0.9975,4
3,0.95,0.99875,-3.99,0.9975,4
4,0.95,0.99625,-3.975,0.9925,4
5,0.95,0.9975,-3.98,0.995,4
6,0.95,0.99875,-3.99,0.9975,4
7,0.95,0.99875,-3.99,0.9975,4
8,0.95,1,-4,1,4
9,0.95,1,-4,1,4
10,0.95,0.99875,-3.99,0.9975,4
11,0.95,1,-4,1,4
12,0.95,1,-4,1,4
13,0.95,1,-4,1,4
14,0.95,0.99875,-3.99,0.9975,4
15,0.95,0.99875,-3.99,0.9975,4
16,0.95,1,-4,1,4
17,0.95,1,-4,1,4
18,0.95,1,-4,1,4
19,0.95,0.99875,-3.99,0.9975,4
20,0.95,0.99875,-3.99,0.9975,4
21,0.95,1,-4,1,4
22,0.95,0.99875,-3.99,0.9975,4
23,0.95,0.9975,-3.98,0.995,4
24,0.95,0.9975,-3.98,0.995,4
25,0.95,0.99625,-3.97,0.9925,4
26,0.95,0.9975,-3.98,0.995,4
27,0.95,1,-4,1,4
28,0.95,1,-4,1,4
29,0.95,1,-4,1,4
30,0.95,1,-4,1,4
31,0.95,0.99875,-3.99,0.9975,4
32,0.95,0.99875,-3.99,0.9975,4
33,0.95,1,-4,1,4
34,0.95,1,-4,1,4
35,0.95,1,-4,1,4
36,0.95,1,-4,1,4
37,0.95,1,-4,1,4
38,0.95,0.99875,-3.99,0.9975,4
39,0.95,0.99875,-3.99,0.9975,4
40,0.95,0.9975,-3.98,0.995,4
41,0.95,1,-4,1,4
42,0.95,0.99875,-3.99,0.9975,4
43,0.95,0.99875,-3.99,0.9975,4
44,0.95,0.99625,-3.97,0.9925,4
45,0.95,0.99875,-3.99,0.9975,4
46,0.95,0.99875,-3.99,0.9975,4
47,0.95,1,-4,1,4
48,0.95,0.99875,-3.99,0.9975,4
49,0.95,0.99875,-3.99,0.9975,4
50,0.95,1,-4,1,4
