sweeps,beta,magnetisation,energy,G,seed
0,0.37037,1,-4,1,27
1,0.37037,0.93,-3.475,0.865,27
2,0.37037,0.86625,-3.12,0.79,27
3,0.37037,0.78625,-2.82,0.7,27
4,0.37037,0.75375,-2.715,0.675,27
5,0.37037,0.74,-2.68,0.6825,27
6,0.37037,0.71125,-2.605,0.65,27
7,0.37037,0.7025,-2.625,0.65,27
8,0.37037,0.65375,-2.59,0.6475,27
9,0.37037,0.58125,-2.42,0.6025,27
10,0.37037,0.54,-2.275,0.565,27
11,0.37037,0.505,-2.29,0.58,27
12,0.37037,0.445,-2.01,0.5075,27
13,0.37037,0.5125,-2.28,0.5575,27
14,0.37037,0.51875,-2.29,0.555,27
15,0.37037,0.4875,-2.21,0.5475,27
16,0.37037,0.505,-2.335,0.5875,27
17,0.37037,0.4975,-2.205,0.55,27
18,0.37037,0.49875,-2.205,0.5575,27
19,0.37037,0.505,-2.24,0.5675,27
20,0.37037,0.4925,-2.145,0.5475,27
21,0.37037,0.45125,-2.105,0.5275,27
22,0.37037,0.4675,-2.115,0.545,27
23,0.37037,0.44375,-2.14,0.5425,27
24,0.37037,0.45,-2.13,0.535,27
25,0.37037,0.49375,-2.23,0.5525,27
26,0.37037,0.4625,-2.215,0.56,27
27,0.37037,0.465,-2.2,0.5425,27
28,0.37037,0.40875,-2.16,0.5475,27
29,0.37037,0.37875,-2.125,0.525,27
30,0.37037,0.39,-2.02,0.4875,27
31,0.37037,0.34875,-1.985,0.485,27
32,0.37037,0.30125,-1.97,0.4925,27
33,0.37037,0.22125,-1.86,0.4575,27
34,0.37037,0.2375,-1.835,0.47,27
35,0.37037,0.22,-1.955,0.4825,27
36,0.37037,0.18625,-1.82,0.44,27
37,0.37037,0.21625,-1.89,0.4675,27
38,0.37037,0.22875,-2.01,0.51,27
39,0.37037,0.22125,-1.97,0.495,27
40,0.37037,0.2125,-2.005,0.5075,27
41,0.37037,0.19,-2,0.5025,27
42,0.37037,0.22625,-2.115,0.5425,27
43,0.37037,0.21125,-1.885,0.4725,27
44,0.37037,0.2275,-2.015,0.4925,27
45,0.37037,0.1725,-1.97,0.485,27
46,0.37037,0.13875,-2.005,0.52,27
47,0.37037,0.09875,-2.07,0.5275,27
48,0.37037,0.11375,-2.04,0.52,27
49,0.37037,0.09375,-2,0.4975,27
50,0.37037,0.06625,-1.795,0.4325,27
