sweeps,beta,magnetisation,energy,G,seed
0,0.38,1,-4,1,49
1,0.38,0.90625,-3.355,0.835,49
2,0.38,0.84375,-3.07,0.7675,49
3,0.38,0.77125,-2.775,0.6975,49
4,0.38,0.71125,-2.53,0.63,49
5,0.38,0.7,-2.54,0.635,49
6,0.38,0.705,-2.64,0.6475,49
7,0.38,0.6975,-2.72,0.6775,49
8,0.38,0.65875,-2.545,0.625,49
9,0.38,0.64375,-2.49,0.6125,49
10,0.38,0.6375,-2.405,0.6125,49
11,0.38,0.61375,-2.47,0.605,49
12,0.38,0.61875,-2.51,0.63,49
13,0.38,0.62875,-2.395,0.6,49
14,0.38,0.57875,-2.355,0.5975,49
15,0.38,0.58125,-2.305,0.5675,49
16,0.38,0.58625,-2.385,0.6025,49
17,0.38,0.5525,-2.365,0.6025,49
18,0.38,0.52875,-2.305,0.6,49
19,0.38,0.49625,-2.23,0.56,49
20,0.38,0.46,-2.165,0.5475,49
21,0.38,0.4425,-2.11,0.545,49
22,0.38,0.43,-2.1,0.5375,49
23,0.38,0.425,-2.28,0.56,49
24,0.38,0.41375,-2.095,0.5275,49
25,0.38,0.42,-2.17,0.5225,49
26,0.38,0.35,-2.09,0.5175,49
27,0.38,0.315,-1.99,0.495,49
28,0.38,0.29,-1.935,0.4825,49
29,0.38,0.25875,-1.905,0.475,49
30,0.38,0.225,-1.98,0.5125,49
31,0.38,0.2475,-2.075,0.5175,49
32,0.38,0.23375,-2.06,0.53,49
33,0.38,0.2425,-2.115,0.525,49
34,0.38,0.29125,-2.135,0.5125,49
35,0.38,0.2925,-2.15,0.5325,49
36,0.38,0.32,-2.115,0.525,49
37,0.38,0.29125,-2.19,0.5375,49
38,0.38,0.2625,-2.015,0.4925,49
39,0.38,0.29875,-1.96,0.4875,49
40,0.38,0.28,-1.945,0.4975,49
41,0.38,0.30375,-2.035,0.495,49
42,0.38,0.28375,-1.955,0.495,49
43,0.38,0.26125,-1.86,0.45,49
44,0.38,0.25375,-1.86,0.4525,49
45,0.38,0.21125,-1.91,0.4675,49
46,0.38,0.2175,-2.05,0.5,49
47,0.38,0.2475,-2.055,0.505,49
48,0.38,0.225,-2.105,0.5225,49
49,0.38,0.245,-2.035,0.505,49
50,0.38,0.25375,-2.02,0.5025,49
