sweeps,beta,magnetisation,energy,G,seed
0,0.435,1,-4,1,7
1,0.435,0.96375,-3.73,0.9325,7
2,0.435,0.9225,-3.505,0.8775,7
3,0.435,0.88375,-3.325,0.83,7
4,0.435,0.8575,-3.25,0.8075,7
5,0.435,0.855,-3.25,0.8075,7
6,0.435,0.8275,-3.105,0.78,7
7,0.435,0.79875,-2.98,0.755,7
8,0.435,0.78375,-3.06,0.7675,7
9,0.435,0.7575,-2.995,0.7425,7
10,0.435,0.75625,-2.86,0.7,7
11,0.435,0.75875,-2.93,0.73,7
12,0.435,0.7475,-2.94,0.7475,7
13,0.435,0.735,-2.94,0.7325,7
14,0.435,0.77,-3,0.75,7
15,0.435,0.725,-2.83,0.71,7
16,0.435,0.69,-2.77,0.705,7
17,0.435,0.69625,-2.835,0.7075,7
18,0.435,0.68125,-2.85,0.71,7
19,0.435,0.685,-2.86,0.7225,7
20,0.435,0.67375,-2.805,0.7025,7
21,0.435,0.67375,-2.8,0.6925,7
22,0.435,0.68375,-2.84,0.73,7
23,0.435,0.67375,-2.77,0.7075,7
24,0.435,0.6625,-2.725,0.6875,7
25,0.435,0.66875,-2.725,0.6875,7
26,0.435,0.635,-2.575,0.6525,7
27,0.435,0.64625,-2.54,0.635,7
28,0.435,0.66625,-2.675,0.6725,7
29,0.435,0.69375,-2.825,0.695,7
30,0.435,0.70125,-2.92,0.7375,7
31,0.435,0.70125,-2.78,0.7025,7
32,0.435,0.6725,-2.795,0.705,7
33,0.435,0.6825,-2.705,0.6825,7
34,0.435,0.7225,-2.82,0.715,7
35,0.435,0.71625,-2.875,0.715,7
36,0.435,0.68,-2.73,0.695,7
37,0.435,0.74,-2.875,0.7125,7
38,0.435,0.7275,-2.94,0.7325,7
39,0.435,0.74,-2.915,0.7225,7
40,0.435,0.7325,-2.91,0.7275,7
41,0.435,0.72625,-2.915,0.7225,7
42,0.435,0.7125,-2.82,0.7,7
43,0.435,0.69125,-2.84,0.7125,7
44,0.435,0.7125,-2.905,0.7275,7
45,0.435,0.7225,-2.915,0.735,7
46,0.435,0.69,-2.88,0.7075,7
47,0.435,0.69375,-2.865,0.7275,7
48,0.435,0.69625,-2.845,0.705,7
49,0.435,0.70375,-2.81,0.71,7
50,0.435,0.74125,-2.81,0.71,7
