sweeps,beta,magnetisation,energy,G,seed,mVar,eVar
0,0.475,1.0,-4.0,1.0,44,0.000386893961927424,0.004418976799524093
1,0.475,0.97375,-3.8,0.9525,44,0.000386893961927424,0.004418976799524093
2,0.475,0.95875,-3.72,0.93,44,0.000386893961927424,0.004418976799524093
3,0.475,0.94875,-3.65,0.91,44,0.000386893961927424,0.004418976799524093
4,0.475,0.94125,-3.61,0.9025,44,0.000386893961927424,0.004418976799524093
5,0.475,0.93625,-3.55,0.885,44,0.000386893961927424,0.004418976799524093
6,0.475,0.9225,-3.535,0.88,44,0.000386893961927424,0.004418976799524093
7,0.475,0.9025,-3.395,0.85,44,0.000386893961927424,0.004418976799524093
8,0.475,0.88875,-3.39,0.8525,44,0.000386893961927424,0.004418976799524093
9,0.475,0.87625,-3.305,0.83,44,0.000386893961927424,0.004418976799524093
10,0.475,0.88375,-3.345,0.845,44,0.000386893961927424,0.004418976799524093
11,0.475,0.89625,-3.385,0.8475,44,0.000386893961927424,0.004418976799524093
12,0.475,0.895,-3.4,0.86,44,0.000386893961927424,0.004418976799524093
13,0.475,0.85875,-3.25,0.8175,44,0.000386893961927424,0.004418976799524093
14,0.475,0.89125,-3.38,0.8475,44,0.000386893961927424,0.004418976799524093
15,0.475,0.9,-3.385,0.85,44,0.000386893961927424,0.004418976799524093
16,0.475,0.9075,-3.44,0.8625,44,0.000386893961927424,0.004418976799524093
17,0.475,0.90875,-3.495,0.8775,44,0.000386893961927424,0.004418976799524093
18,0.475,0.90625,-3.51,0.885,44,0.000386893961927424,0.004418976799524093
19,0.475,0.88875,-3.395,0.8475,44,0.000386893961927424,0.004418976799524093
20,0.475,0.89375,-3.455,0.8675,44,0.000386893961927424,0.004418976799524093
21,0.475,0.88875,-3.4,0.8525,44,0.000386893961927424,0.004418976799524093
22,0.475,0.89625,-3.405,0.85,44,0.000386893961927424,0.004418976799524093
23,0.475,0.89875,-3.455,0.865,44,0.000386893961927424,0.004418976799524093
24,0.475,0.8775,-3.315,0.8325,44,0.000386893961927424,0.004418976799524093
25,0.475,0.8875,-3.39,0.8425,44,0.000386893961927424,0.004418976799524093
26,0.475,0.8725,-3.28,0.8275,44,0.000386893961927424,0.004418976799524093
27,0.475,0.87375,-3.36,0.8375,44,0.000386893961927424,0.004418976799524093
28,0.475,0.8675,-3.355,0.8325,44,0.000386893961927424,0.004418976799524093
29,0.475,0.86375,-3.33,0.8425,44,0.000386893961927424,0.004418976799524093
30,0.475,0.8825,-3.48,0.8675,44,0.000386893961927424,0.004418976799524093
31,0.475,0.865,-3.405,0.855,44,0.000386893961927424,0.004418976799524093
32,0.475,0.8775,-3.53,0.885,44,0.000386893961927424,0.004418976799524093
33,0.475,0.865,-3.475,0.8775,44,0.000386893961927424,0.004418976799524093
34,0.475,0.86,-3.45,0.865,44,0.000386893961927424,0.004418976799524093
35,0.475,0.87625,-3.52,0.8825,44,0.000386893961927424,0.004418976799524093
36,0.475,0.86,-3.395,0.855,44,0.000386893961927424,0.004418976799524093
37,0.475,0.8575,-3.41,0.85,44,0.000386893961927424,0.004418976799524093
38,0.475,0.84125,-3.325,0.835,44,0.000386893961927424,0.004418976799524093
39,0.475,0.8725,-3.43,0.865,44,0.000386893961927424,0.004418976799524093
40,0.475,0.86625,-3.41,0.8525,44,0.000386893961927424,0.004418976799524093
41,0.475,0.845,-3.32,0.8325,44,0.000386893961927424,0.004418976799524093
42,0.475,0.86125,-3.345,0.845,44,0.000386893961927424,0.004418976799524093
43,0.475,0.855,-3.375,0.8475,44,0.000386893961927424,0.004418976799524093
44,0.475,0.86875,-3.525,0.87,44,0.000386893961927424,0.004418976799524093
45,0.475,0.85375,-3.43,0.8475,44,0.000386893961927424,0.004418976799524093
46,0.475,0.8475,-3.415,0.8525,44,0.000386893961927424,0.004418976799524093
47,0.475,0.8625,-3.405,0.8525,44,0.000386893961927424,0.004418976799524093
48,0.475,0.84875,-3.32,0.8175,44,0.000386893961927424,0.004418976799524093
49,0.475,0.8275,-3.305,0.8275,44,0.000386893961927424,0.004418976799524093
50,0.475,0.85125,-3.37,0.8325,44,0.000386893961927424,0.004418976799524093
