sweeps,beta,magnetisation,energy,G,seed
0,0.42,1,-4,1,43
1,0.42,0.94625,-3.64,0.91,43
2,0.42,0.9125,-3.44,0.8525,43
3,0.42,0.87375,-3.27,0.82,43
4,0.42,0.8725,-3.225,0.8,43
5,0.42,0.8625,-3.195,0.8025,43
6,0.42,0.8375,-3.14,0.79,43
7,0.42,0.77625,-2.96,0.75,43
8,0.42,0.77375,-2.95,0.7475,43
9,0.42,0.77,-2.945,0.7475,43
10,0.42,0.7775,-2.95,0.7425,43
11,0.42,0.73875,-2.86,0.72,43
12,0.42,0.76375,-2.93,0.74,43
13,0.42,0.7125,-2.745,0.68,43
14,0.42,0.72875,-2.8,0.705,43
15,0.42,0.73875,-2.815,0.7225,43
16,0.42,0.68125,-2.67,0.6925,43
17,0.42,0.67125,-2.685,0.6725,43
18,0.42,0.67,-2.57,0.6325,43
19,0.42,0.6525,-2.575,0.6425,43
20,0.42,0.67125,-2.67,0.68,43
21,0.42,0.62375,-2.54,0.645,43
22,0.42,0.6425,-2.6,0.6525,43
23,0.42,0.6725,-2.7,0.6725,43
24,0.42,0.7125,-2.845,0.7075,43
25,0.42,0.74125,-2.815,0.7075,43
26,0.42,0.70125,-2.705,0.665,43
27,0.42,0.6775,-2.705,0.665,43
28,0.42,0.64375,-2.58,0.6475,43
29,0.42,0.64125,-2.55,0.6375,43
30,0.42,0.6425,-2.675,0.6675,43
31,0.42,0.64,-2.635,0.67,43
32,0.42,0.65125,-2.635,0.68,43
33,0.42,0.60875,-2.615,0.6425,43
34,0.42,0.56875,-2.455,0.6,43
35,0.42,0.5675,-2.44,0.6275,43
36,0.42,0.55,-2.425,0.6,43
37,0.42,0.55375,-2.54,0.62,43
38,0.42,0.56125,-2.47,0.6,43
39,0.42,0.58125,-2.56,0.65,43
40,0.42,0.57875,-2.525,0.6225,43
41,0.42,0.5975,-2.57,0.65,43
42,0.42,0.62125,-2.71,0.6775,43
43,0.42,0.595,-2.7,0.6875,43
44,0.42,0.59375,-2.545,0.6425,43
45,0.42,0.61,-2.54,0.65,43
46,0.42,0.59625,-2.5,0.6325,43
47,0.42,0.64,-2.63,0.66,43
48,0.42,0.6175,-2.67,0.6675,43
49,0.42,0.58625,-2.615,0.655,43
50,0.42,0.5725,-2.5,0.62,43
