sweeps,beta,magnetisation,energy,G,seed,mVar,eVar
0,0.95,1.0,-4.0,1.0,23,2.515243902438999e-06,0.00014506246281975035
1,0.95,1.0,-4.0,1.0,23,2.515243902438999e-06,0.00014506246281975035
2,0.95,1.0,-4.0,1.0,23,2.515243902438999e-06,0.00014506246281975035
3,0.95,1.0,-4.0,1.0,23,2.515243902438999e-06,0.00014506246281975035
4,0.95,0.99875,-3.99,0.9975,23,2.515243902438999e-06,0.00014506246281975035
5,0.95,0.9975,-3.98,0.995,23,2.515243902438999e-06,0.00014506246281975035
6,0.95,0.99875,-3.99,0.9975,23,2.515243902438999e-06,0.00014506246281975035
7,0.95,1.0,-4.0,1.0,23,2.515243902438999e-06,0.00014506246281975035
8,0.95,0.99875,-3.99,0.9975,23,2.515243902438999e-06,0.00014506246281975035
9,0.95,0.99875,-3.99,0.9975,23,2.515243902438999e-06,0.00014506246281975035
10,0.95,0.9975,-3.98,0.995,23,2.515243902438999e-06,0.00014506246281975035
11,0.95,0.99875,-3.99,0.9975,23,2.515243902438999e-06,0.00014506246281975035
12,0.95,1.0,-4.0,1.0,23,2.515243902438999e-06,0.00014506246281975035
13,0.95,0.99875,-3.99,0.9975,23,2.515243902438999e-06,0.00014506246281975035
14,0.95,0.9975,-3.98,0.995,23,2.515243902438999e-06,0.00014506246281975035
15,0.95,1.0,-4.0,1.0,23,2.515243902438999e-06,0.00014506246281975035
16,0.95,1.0,-4.0,1.0,23,2.515243902438999e-06,0.00014506246281975035
17,0.95,1.0,-4.0,1.0,23,2.515243902438999e-06,0.00014506246281975035
18,0.95,1.0,-4.0,1.0,23,2.515243902438999e-06,0.00014506246281975035
19,0.95,0.99875,-3.99,0.9975,23,2.515243902438999e-06,0.00014506246281975035
20,0.95,1.0,-4.0,1.0,23,2.515243902438999e-06,0.00014506246281975035
21,0.95,1.0,-4.0,1.0,23,2.515243902438999e-06,0.00014506246281975035
22,0.95,0.99875,-3.99,0.9975,23,2.515243902438999e-06,0.00014506246281975035
23,0.95,0.99875,-3.99,0.9975,23,2.515243902438999e-06,0.00014506246281975035
24,0.95,0.99875,-3.99,0.9975,23,2.515243902438999e-06,0.00014506246281975035
25,0.95,0.99875,-3.99,0.9975,23,2.515243902438999e-06,0.00014506246281975035
26,0.95,1.0,-4.0,1.0,23,2.515243902438999e-06,0.00014506246281975035
27,0.95,1.0,-4.0,1.0,23,2.515243902438999e-06,0.00014506246281975035
28,0.95,1.0,-4.0,1.0,23,2.515243902438999e-06,0.00014506246281975035
29,0.95,1.0,-4.0,1.0,23,2.515243902438999e-06,0.00014506246281975035
30,0.95,0.99875,-3.99,0.9975,23,2.515243902438999e-06,0.00014506246281975035
31,0.95,1.0,-4.0,1.0,23,2.515243902438999e-06,0.00014506246281975035
32,0.95,0.99875,-3.99,0.9975,23,2.515243902438999e-06,0.00014506246281975035
33,0.95,0.99875,-3.99,0.9975,23,2.515243902438999e-06,0.00014506246281975035
34,0.95,0.99875,-3.99,0.9975,23,2.515243902438999e-06,0.00014506246281975035
35,0.95,0.9975,-3.98,0.995,23,2.515243902438999e-06,0.00014506246281975035
36,0.95,1.0,-4.0,1.0,23,2.515243902438999e-06,0.00014506246281975035
37,0.95,1.0,-4.0,1.0,23,2.515243902438999e-06,0.00014506246281975035
38,0.95,0.9975,-3.98,0.995,23,2.515243902438999e-06,0.00014506246281975035
39,0.95,0.9975,-3.98,0.995,23,2.515243902438999e-06,0.00014506246281975035
40,0.95,0.99875,-3.99,0.9975,23,2.515243902438999e-06,0.00014506246281975035
41,0.95,0.995,-3.96,0.99,23,2.515243902438999e-06,0.00014506246281975035
42,0.95,0.9925,-3.945,0.985,23,2.515243902438999e-06,0.00014506246281975035
43,0.95,0.99625,-3.97,0.9925,23,2.515243902438999e-06,0.00014506246281975035
44,0.95,0.9975,-3.98,0.995,23,2.515243902438999e-06,0.00014506246281975035
45,0.95,0.99625,-3.975,0.9925,23,2.515243902438999e-06,0.00014506246281975035
46,0.95,0.99875,-3.99,0.9975,23,2.515243902438999e-06,0.00014506246281975035
47,0.95,1.0,-4.0,1.0,23,2.515243902438999e-06,0.00014506246281975035
48,0.95,1.0,-4.0,1.0,23,2.515243902438999e-06,0.00014506246281975035
49,0.95,1.0,-4.0,1.0,23,2.515243902438999e-06,0.00014506246281975035
50,0.95,1.0,-4.0,1.0,23,2.515243902438999e-06,0.00014506246281975035
