sweeps,beta,magnetisation,energy,G,seed
0,0.42,1,-4,1,25
1,0.42,0.94625,-3.635,0.905,25
2,0.42,0.91625,-3.425,0.85,25
3,0.42,0.88,-3.28,0.805,25
4,0.42,0.85125,-3.185,0.7975,25
5,0.42,0.81625,-3.03,0.76,25
6,0.42,0.78375,-2.91,0.73,25
7,0.42,0.75625,-2.785,0.705,25
8,0.42,0.75,-2.805,0.6975,25
9,0.42,0.73875,-2.76,0.68,25
10,0.42,0.75,-2.715,0.68,25
11,0.42,0.765,-2.805,0.7,25
12,0.42,0.73875,-2.71,0.67,25
13,0.42,0.725,-2.74,0.685,25
14,0.42,0.71875,-2.74,0.6875,25
15,0.42,0.6975,-2.67,0.6625,25
16,0.42,0.68875,-2.8,0.705,25
17,0.42,0.645,-2.715,0.6925,25
18,0.42,0.6425,-2.79,0.7175,25
19,0.42,0.6525,-2.805,0.705,25
20,0.42,0.64375,-2.72,0.6775,25
21,0.42,0.6525,-2.75,0.6875,25
22,0.42,0.69125,-2.8,0.7,25
23,0.42,0.70375,-2.895,0.735,25
24,0.42,0.67375,-2.755,0.705,25
25,0.42,0.66625,-2.77,0.7025,25
26,0.42,0.63625,-2.63,0.675,25
27,0.42,0.62625,-2.625,0.6825,25
28,0.42,0.63125,-2.69,0.67,25
29,0.42,0.63,-2.585,0.64,25
30,0.42,0.61625,-2.71,0.68,25
31,0.42,0.62125,-2.74,0.6925,25
32,0.42,0.62875,-2.73,0.695,25
33,0.42,0.64125,-2.66,0.6675,25
34,0.42,0.61,-2.625,0.6525,25
35,0.42,0.5875,-2.49,0.62,25
36,0.42,0.5975,-2.58,0.6475,25
37,0.42,0.57875,-2.48,0.625,25
38,0.42,0.575,-2.455,0.6,25
39,0.42,0.5775,-2.55,0.6425,25
40,0.42,0.58625,-2.49,0.62,25
41,0.42,0.58125,-2.5,0.615,25
42,0.42,0.575,-2.565,0.63,25
43,0.42,0.545,-2.54,0.6225,25
44,0.42,0.51125,-2.4,0.5975,25
45,0.42,0.48625,-2.34,0.5775,25
46,0.42,0.47625,-2.335,0.5825,25
47,0.42,0.49,-2.315,0.5625,25
48,0.42,0.45875,-2.32,0.5875,25
49,0.42,0.4475,-2.305,0.575,25
50,0.42,0.415,-2.35,0.6,25
