sweeps,beta,magnetisation,energy,G,seed
0,0.35,1,-4,1,19
1,0.35,0.895,-3.32,0.8275,19
2,0.35,0.81375,-2.89,0.7225,19
3,0.35,0.7275,-2.6,0.65,19
4,0.35,0.675,-2.34,0.5575,19
5,0.35,0.6375,-2.16,0.55,19
6,0.35,0.6325,-2.255,0.58,19
7,0.35,0.6025,-2.26,0.575,19
8,0.35,0.53875,-2.19,0.5525,19
9,0.35,0.5125,-2.115,0.52,19
10,0.35,0.50625,-2.05,0.52,19
11,0.35,0.44875,-1.905,0.4675,19
12,0.35,0.465,-1.93,0.47,19
13,0.35,0.39,-1.92,0.4925,19
14,0.35,0.35125,-1.9,0.4475,19
15,0.35,0.35875,-1.86,0.4475,19
16,0.35,0.33375,-1.855,0.4375,19
17,0.35,0.28125,-1.785,0.4425,19
18,0.35,0.28125,-1.79,0.445,19
19,0.35,0.2525,-1.79,0.45,19
20,0.35,0.25,-1.745,0.4175,19
21,0.35,0.24875,-1.7,0.4125,19
22,0.35,0.21875,-1.625,0.4,19
23,0.35,0.1675,-1.69,0.4225,19
24,0.35,0.10125,-1.625,0.4225,19
25,0.35,0.06875,-1.63,0.42,19
26,0.35,0.0975,-1.69,0.4225,19
27,0.35,0.0975,-1.615,0.41,19
28,0.35,0.075,-1.69,0.4225,19
29,0.35,0.07875,-1.815,0.4625,19
30,0.35,0.03125,-1.82,0.4325,19
31,0.35,0.03125,-1.79,0.44,19
32,0.35,0.01,-1.805,0.445,19
33,0.35,0.04125,-1.76,0.43,19
34,0.35,0.09125,-1.68,0.4025,19
35,0.35,0.02875,-1.78,0.47,19
36,0.35,0.0675,-1.895,0.485,19
37,0.35,0.03,-2.085,0.5175,19
38,0.35,0.0425,-1.93,0.4675,19
39,0.35,0.05625,-1.805,0.4525,19
40,0.35,0.04625,-1.67,0.425,19
41,0.35,0.0125,-1.765,0.4475,19
42,0.35,0.0275,-1.68,0.4025,19
43,0.35,0.115,-1.825,0.445,19
44,0.35,0.15,-1.865,0.4575,19
45,0.35,0.1375,-1.88,0.46,19
46,0.35,0.15375,-1.955,0.47,19
47,0.35,0.18125,-1.96,0.4975,19
48,0.35,0.205,-1.875,0.4325,19
49,0.35,0.19125,-1.945,0.4875,19
50,0.35,0.20375,-1.935,0.505,19
