sweeps,beta,magnetisation,energy,G,seed
0,0.416667,1,-4,1,11
1,0.416667,0.94875,-3.64,0.9175,11
2,0.416667,0.91125,-3.4,0.845,11
3,0.416667,0.8925,-3.34,0.8375,11
4,0.416667,0.8475,-3.115,0.785,11
5,0.416667,0.85375,-3.12,0.785,11
6,0.416667,0.7975,-2.915,0.725,11
7,0.416667,0.80875,-3.02,0.7575,11
8,0.416667,0.76875,-2.995,0.75,11
9,0.416667,0.74875,-2.87,0.72,11
10,0.416667,0.74625,-2.815,0.7,11
11,0.416667,0.74625,-2.725,0.6825,11
12,0.416667,0.75125,-2.76,0.695,11
13,0.416667,0.76,-2.885,0.7225,11
14,0.416667,0.75,-2.81,0.71,11
15,0.416667,0.73875,-2.755,0.705,11
16,0.416667,0.75375,-2.85,0.7225,11
17,0.416667,0.75375,-2.85,0.7225,11
18,0.416667,0.74875,-2.73,0.68,11
19,0.416667,0.73875,-2.8,0.7075,11
20,0.416667,0.68375,-2.605,0.6525,11
21,0.416667,0.71,-2.725,0.685,11
22,0.416667,0.71375,-2.785,0.7075,11
23,0.416667,0.72,-2.8,0.705,11
24,0.416667,0.72125,-2.79,0.715,11
25,0.416667,0.695,-2.745,0.705,11
26,0.416667,0.7175,-2.79,0.69,11
27,0.416667,0.68,-2.79,0.6925,11
28,0.416667,0.67375,-2.595,0.6275,11
29,0.416667,0.63125,-2.615,0.65,11
30,0.416667,0.63,-2.46,0.6275,11
31,0.416667,0.62625,-2.53,0.6375,11
32,0.416667,0.58375,-2.365,0.61,11
33,0.416667,0.5575,-2.4,0.605,11
34,0.416667,0.5575,-2.44,0.6025,11
35,0.416667,0.55625,-2.51,0.6225,11
36,0.416667,0.55125,-2.515,0.6175,11
37,0.416667,0.5275,-2.585,0.64,11
38,0.416667,0.54,-2.57,0.6425,11
39,0.416667,0.52875,-2.565,0.64,11
40,0.416667,0.5425,-2.615,0.6575,11
41,0.416667,0.485,-2.46,0.6125,11
42,0.416667,0.49625,-2.57,0.6475,11
43,0.416667,0.445,-2.4,0.6075,11
44,0.416667,0.4475,-2.475,0.62,11
45,0.416667,0.45625,-2.43,0.6,11
46,0.416667,0.45375,-2.48,0.635,11
47,0.416667,0.4275,-2.405,0.58,11
48,0.416667,0.43625,-2.47,0.615,11
49,0.416667,0.49125,-2.455,0.6125,11
50,0.416667,0.4625,-2.495,0.6125,11
