sweeps,beta,magnetisation,energy,G,seed
0,0.4545,1,-4,1,6
1,0.4545,0.955,-3.685,0.9175,6
2,0.4545,0.9375,-3.58,0.8975,6
3,0.4545,0.93125,-3.545,0.8825,6
4,0.4545,0.9225,-3.525,0.885,6
5,0.4545,0.8925,-3.285,0.8225,6
6,0.4545,0.91,-3.425,0.855,6
7,0.4545,0.895,-3.37,0.8325,6
8,0.4545,0.9075,-3.425,0.855,6
9,0.4545,0.90875,-3.45,0.8575,6
10,0.4545,0.89875,-3.385,0.83,6
11,0.4545,0.875,-3.305,0.8175,6
12,0.4545,0.885,-3.315,0.8225,6
13,0.4545,0.86875,-3.23,0.8075,6
14,0.4545,0.84875,-3.145,0.795,6
15,0.4545,0.84625,-3.2,0.8,6
16,0.4545,0.8775,-3.285,0.825,6
17,0.4545,0.87625,-3.3,0.825,6
18,0.4545,0.87125,-3.255,0.81,6
19,0.4545,0.85625,-3.23,0.815,6
20,0.4545,0.83375,-3.16,0.79,6
21,0.4545,0.83375,-3.15,0.7925,6
22,0.4545,0.84875,-3.23,0.795,6
23,0.4545,0.85375,-3.24,0.8075,6
24,0.4545,0.8425,-3.295,0.8225,6
25,0.4545,0.85625,-3.32,0.83,6
26,0.4545,0.85125,-3.19,0.8,6
27,0.4545,0.86125,-3.225,0.8075,6
28,0.4545,0.8575,-3.225,0.7925,6
29,0.4545,0.87125,-3.285,0.8225,6
30,0.4545,0.86875,-3.27,0.82,6
31,0.4545,0.86125,-3.225,0.8,6
32,0.4545,0.86,-3.205,0.8025,6
33,0.4545,0.845,-3.14,0.7925,6
34,0.4545,0.815,-3.07,0.77,6
35,0.4545,0.8425,-3.105,0.7625,6
36,0.4545,0.85125,-3.125,0.78,6
37,0.4545,0.855,-3.185,0.7825,6
38,0.4545,0.8775,-3.335,0.835,6
39,0.4545,0.86375,-3.295,0.82,6
40,0.4545,0.865,-3.32,0.8225,6
41,0.4545,0.8725,-3.3,0.82,6
42,0.4545,0.8525,-3.23,0.795,6
43,0.4545,0.8575,-3.215,0.8,6
44,0.4545,0.85625,-3.245,0.8225,6
45,0.4545,0.8875,-3.33,0.835,6
46,0.4545,0.875,-3.275,0.82,6
47,0.4545,0.84625,-3.26,0.81,6
48,0.4545,0.81375,-3.16,0.7875,6
49,0.4545,0.8,-3.14,0.78,6
50,0.4545,0.80875,-3.155,0.8,6
