sweeps,beta,magnetisation,energy,G,seed,mVar,eVar
0,0.25,1.0,-4.0,1.0,28,0.0016157086555621655,0.006487209994051163
1,0.25,0.77625,-2.555,0.645,28,0.0016157086555621655,0.006487209994051163
2,0.25,0.57125,-1.855,0.4675,28,0.0016157086555621655,0.006487209994051163
3,0.25,0.41,-1.39,0.3275,28,0.0016157086555621655,0.006487209994051163
4,0.25,0.33875,-1.195,0.3,28,0.0016157086555621655,0.006487209994051163
5,0.25,0.21375,-1.225,0.2875,28,0.0016157086555621655,0.006487209994051163
6,0.25,0.18375,-1.22,0.3275,28,0.0016157086555621655,0.006487209994051163
7,0.25,0.0675,-1.12,0.255,28,0.0016157086555621655,0.006487209994051163
8,0.25,0.05375,-1.17,0.2675,28,0.0016157086555621655,0.006487209994051163
9,0.25,-0.03375,-1.19,0.285,28,0.0016157086555621655,0.006487209994051163
10,0.25,0.01,-1.12,0.3125,28,0.0016157086555621655,0.006487209994051163
11,0.25,0.06875,-1.065,0.2875,28,0.0016157086555621655,0.006487209994051163
12,0.25,0.0525,-0.995,0.26,28,0.0016157086555621655,0.006487209994051163
13,0.25,0.02125,-1.07,0.285,28,0.0016157086555621655,0.006487209994051163
14,0.25,0.015,-1.1,0.275,28,0.0016157086555621655,0.006487209994051163
15,0.25,-0.02625,-1.225,0.285,28,0.0016157086555621655,0.006487209994051163
16,0.25,-0.0325,-1.115,0.27,28,0.0016157086555621655,0.006487209994051163
17,0.25,0.02125,-0.99,0.2475,28,0.0016157086555621655,0.006487209994051163
18,0.25,0.00375,-1.115,0.28,28,0.0016157086555621655,0.006487209994051163
19,0.25,0.025,-1.025,0.25,28,0.0016157086555621655,0.006487209994051163
20,0.25,0.0025,-0.89,0.2475,28,0.0016157086555621655,0.006487209994051163
21,0.25,0.0425,-1.0,0.255,28,0.0016157086555621655,0.006487209994051163
22,0.25,0.0675,-1.18,0.3,28,0.0016157086555621655,0.006487209994051163
23,0.25,0.04625,-1.215,0.2975,28,0.0016157086555621655,0.006487209994051163
24,0.25,0.075,-1.17,0.315,28,0.0016157086555621655,0.006487209994051163
25,0.25,0.07125,-1.145,0.295,28,0.0016157086555621655,0.006487209994051163
26,0.25,0.05375,-1.225,0.285,28,0.0016157086555621655,0.006487209994051163
27,0.25,0.085,-1.2,0.3025,28,0.0016157086555621655,0.006487209994051163
28,0.25,0.0925,-1.185,0.2875,28,0.0016157086555621655,0.006487209994051163
29,0.25,0.10125,-1.18,0.31,28,0.0016157086555621655,0.006487209994051163
30,0.25,0.0175,-1.21,0.285,28,0.0016157086555621655,0.006487209994051163
31,0.25,0.0275,-1.09,0.3025,28,0.0016157086555621655,0.006487209994051163
32,0.25,-0.01625,-1.18,0.2925,28,0.0016157086555621655,0.006487209994051163
33,0.25,0.00375,-1.035,0.26,28,0.0016157086555621655,0.006487209994051163
34,0.25,0.035,-1.025,0.2475,28,0.0016157086555621655,0.006487209994051163
35,0.25,0.0075,-1.13,0.2675,28,0.0016157086555621655,0.006487209994051163
36,0.25,0.04625,-1.125,0.29,28,0.0016157086555621655,0.006487209994051163
37,0.25,-0.01,-1.215,0.325,28,0.0016157086555621655,0.006487209994051163
38,0.25,0.035,-1.18,0.3075,28,0.0016157086555621655,0.006487209994051163
39,0.25,0.07,-1.18,0.305,28,0.0016157086555621655,0.006487209994051163
40,0.25,0.05625,-1.185,0.3,28,0.0016157086555621655,0.006487209994051163
41,0.25,0.03375,-1.13,0.28,28,0.0016157086555621655,0.006487209994051163
42,0.25,0.015,-1.16,0.295,28,0.0016157086555621655,0.006487209994051163
43,0.25,-0.01,-1.165,0.26,28,0.0016157086555621655,0.006487209994051163
44,0.25,-0.0275,-1.025,0.2425,28,0.0016157086555621655,0.006487209994051163
45,0.25,-0.02375,-1.0,0.24,28,0.0016157086555621655,0.006487209994051163
46,0.25,-0.08875,-1.1,0.28,28,0.0016157086555621655,0.006487209994051163
47,0.25,-0.035,-1.215,0.3025,28,0.0016157086555621655,0.006487209994051163
48,0.25,-0.0075,-1.195,0.2825,28,0.0016157086555621655,0.006487209994051163
49,0.25,-0.0125,-1.115,0.265,28,0.0016157086555621655,0.006487209994051163
50,0.25,-0.0175,-1.21,0.335,28,0.0016157086555621655,0.006487209994051163
