sweeps,beta,magnetisation,energy,G,seed,mVar,eVar
0,0.65,1.0,-4.0,1.0,26,2.960291493158848e-05,0.0011136525877453911
1,0.65,0.9925,-3.94,0.985,26,2.960291493158848e-05,0.0011136525877453911
2,0.65,0.99125,-3.935,0.9825,26,2.960291493158848e-05,0.0011136525877453911
3,0.65,0.99,-3.925,0.9825,26,2.960291493158848e-05,0.0011136525877453911
4,0.65,0.98625,-3.905,0.975,26,2.960291493158848e-05,0.0011136525877453911
5,0.65,0.98375,-3.89,0.97,26,2.960291493158848e-05,0.0011136525877453911
6,0.65,0.98875,-3.915,0.9775,26,2.960291493158848e-05,0.0011136525877453911
7,0.65,0.99,-3.92,0.98,26,2.960291493158848e-05,0.0011136525877453911
8,0.65,0.9925,-3.945,0.9875,26,2.960291493158848e-05,0.0011136525877453911
9,0.65,0.99,-3.925,0.9825,26,2.960291493158848e-05,0.0011136525877453911
10,0.65,0.985,-3.89,0.9725,26,2.960291493158848e-05,0.0011136525877453911
11,0.65,0.98125,-3.86,0.9675,26,2.960291493158848e-05,0.0011136525877453911
12,0.65,0.98125,-3.865,0.965,26,2.960291493158848e-05,0.0011136525877453911
13,0.65,0.985,-3.895,0.975,26,2.960291493158848e-05,0.0011136525877453911
14,0.65,0.97625,-3.84,0.96,26,2.960291493158848e-05,0.0011136525877453911
15,0.65,0.97875,-3.865,0.97,26,2.960291493158848e-05,0.0011136525877453911
16,0.65,0.975,-3.82,0.955,26,2.960291493158848e-05,0.0011136525877453911
17,0.65,0.98875,-3.91,0.9775,26,2.960291493158848e-05,0.0011136525877453911
18,0.65,0.99125,-3.93,0.9825,26,2.960291493158848e-05,0.0011136525877453911
19,0.65,0.9825,-3.88,0.97,26,2.960291493158848e-05,0.0011136525877453911
20,0.65,0.97625,-3.835,0.96,26,2.960291493158848e-05,0.0011136525877453911
21,0.65,0.97375,-3.825,0.9575,26,2.960291493158848e-05,0.0011136525877453911
22,0.65,0.97,-3.815,0.955,26,2.960291493158848e-05,0.0011136525877453911
23,0.65,0.97125,-3.82,0.9575,26,2.960291493158848e-05,0.0011136525877453911
24,0.65,0.9725,-3.805,0.9475,26,2.960291493158848e-05,0.0011136525877453911
25,0.65,0.98125,-3.865,0.965,26,2.960291493158848e-05,0.0011136525877453911
26,0.65,0.985,-3.895,0.975,26,2.960291493158848e-05,0.0011136525877453911
27,0.65,0.9875,-3.9,0.975,26,2.960291493158848e-05,0.0011136525877453911
28,0.65,0.985,-3.89,0.9725,26,2.960291493158848e-05,0.0011136525877453911
29,0.65,0.98,-3.855,0.9625,26,2.960291493158848e-05,0.0011136525877453911
30,0.65,0.9825,-3.875,0.965,26,2.960291493158848e-05,0.0011136525877453911
31,0.65,0.98,-3.87,0.97,26,2.960291493158848e-05,0.0011136525877453911
32,0.65,0.98375,-3.875,0.9675,26,2.960291493158848e-05,0.0011136525877453911
33,0.65,0.98875,-3.915,0.98,26,2.960291493158848e-05,0.0011136525877453911
34,0.65,0.9825,-3.875,0.9675,26,2.960291493158848e-05,0.0011136525877453911
35,0.65,0.98,-3.855,0.9675,26,2.960291493158848e-05,0.0011136525877453911
36,0.65,0.9875,-3.9,0.975,26,2.960291493158848e-05,0.0011136525877453911
37,0.65,0.9925,-3.94,0.985,26,2.960291493158848e-05,0.0011136525877453911
38,0.65,0.99,-3.92,0.98,26,2.960291493158848e-05,0.0011136525877453911
39,0.65,0.9875,-3.91,0.975,26,2.960291493158848e-05,0.0011136525877453911
40,0.65,0.98625,-3.905,0.975,26,2.960291493158848e-05,0.0011136525877453911
41,0.65,0.9875,-3.91,0.9775,26,2.960291493158848e-05,0.0011136525877453911
42,0.65,0.97625,-3.845,0.9625,26,2.960291493158848e-05,0.0011136525877453911
43,0.65,0.98,-3.855,0.9675,26,2.960291493158848e-05,0.0011136525877453911
44,0.65,0.985,-3.9,0.975,26,2.960291493158848e-05,0.0011136525877453911
45,0.65,0.9875,-3.91,0.9775,26,2.960291493158848e-05,0.0011136525877453911
46,0.65,0.98625,-3.9,0.9725,26,2.960291493158848e-05,0.0011136525877453911
47,0.65,0.9775,-3.84,0.965,26,2.960291493158848e-05,0.0011136525877453911
48,0.65,0.9825,-3.87,0.9675,26,2.960291493158848e-05,0.0011136525877453911
49,0.65,0.98125,-3.86,0.9625,26,2.960291493158848e-05,0.0011136525877453911
50,0.65,0.98625,-3.91,0.9775,26,2.960291493158848e-05,0.0011136525877453911
