sweeps,beta,magnetisation,energy,G,seed,mVar,eVar
0,1,1.0,-4.0,1.0,14,1.905487804878008e-06,0.00012195121951219467
1,1,0.99875,-3.99,0.9975,14,1.905487804878008e-06,0.00012195121951219467
2,1,0.9975,-3.98,0.995,14,1.905487804878008e-06,0.00012195121951219467
3,1,0.99625,-3.97,0.9925,14,1.905487804878008e-06,0.00012195121951219467
4,1,0.99875,-3.99,0.9975,14,1.905487804878008e-06,0.00012195121951219467
5,1,0.99875,-3.99,0.9975,14,1.905487804878008e-06,0.00012195121951219467
6,1,1.0,-4.0,1.0,14,1.905487804878008e-06,0.00012195121951219467
7,1,1.0,-4.0,1.0,14,1.905487804878008e-06,0.00012195121951219467
8,1,1.0,-4.0,1.0,14,1.905487804878008e-06,0.00012195121951219467
9,1,1.0,-4.0,1.0,14,1.905487804878008e-06,0.00012195121951219467
10,1,1.0,-4.0,1.0,14,1.905487804878008e-06,0.00012195121951219467
11,1,1.0,-4.0,1.0,14,1.905487804878008e-06,0.00012195121951219467
12,1,1.0,-4.0,1.0,14,1.905487804878008e-06,0.00012195121951219467
13,1,1.0,-4.0,1.0,14,1.905487804878008e-06,0.00012195121951219467
14,1,1.0,-4.0,1.0,14,1.905487804878008e-06,0.00012195121951219467
15,1,1.0,-4.0,1.0,14,1.905487804878008e-06,0.00012195121951219467
16,1,0.9975,-3.98,0.995,14,1.905487804878008e-06,0.00012195121951219467
17,1,0.9975,-3.98,0.995,14,1.905487804878008e-06,0.00012195121951219467
18,1,0.9975,-3.98,0.995,14,1.905487804878008e-06,0.00012195121951219467
19,1,0.9975,-3.98,0.995,14,1.905487804878008e-06,0.00012195121951219467
20,1,0.9975,-3.98,0.995,14,1.905487804878008e-06,0.00012195121951219467
21,1,0.9975,-3.98,0.995,14,1.905487804878008e-06,0.00012195121951219467
22,1,1.0,-4.0,1.0,14,1.905487804878008e-06,0.00012195121951219467
23,1,0.99875,-3.99,0.9975,14,1.905487804878008e-06,0.00012195121951219467
24,1,1.0,-4.0,1.0,14,1.905487804878008e-06,0.00012195121951219467
25,1,0.99875,-3.99,0.9975,14,1.905487804878008e-06,0.00012195121951219467
26,1,1.0,-4.0,1.0,14,1.905487804878008e-06,0.00012195121951219467
27,1,0.99875,-3.99,0.9975,14,1.905487804878008e-06,0.00012195121951219467
28,1,0.99375,-3.95,0.9875,14,1.905487804878008e-06,0.00012195121951219467
29,1,0.9975,-3.98,0.995,14,1.905487804878008e-06,0.00012195121951219467
30,1,0.99875,-3.99,0.9975,14,1.905487804878008e-06,0.00012195121951219467
31,1,0.99875,-3.99,0.9975,14,1.905487804878008e-06,0.00012195121951219467
32,1,0.9975,-3.98,0.995,14,1.905487804878008e-06,0.00012195121951219467
33,1,0.9975,-3.98,0.995,14,1.905487804878008e-06,0.00012195121951219467
34,1,1.0,-4.0,1.0,14,1.905487804878008e-06,0.00012195121951219467
35,1,0.99875,-3.99,0.9975,14,1.905487804878008e-06,0.00012195121951219467
36,1,1.0,-4.0,1.0,14,1.905487804878008e-06,0.00012195121951219467
37,1,1.0,-4.0,1.0,14,1.905487804878008e-06,0.00012195121951219467
38,1,0.99875,-3.99,0.9975,14,1.905487804878008e-06,0.00012195121951219467
39,1,0.99875,-3.99,0.9975,14,1.905487804878008e-06,0.00012195121951219467
40,1,0.9975,-3.98,0.995,14,1.905487804878008e-06,0.00012195121951219467
41,1,0.9975,-3.98,0.995,14,1.905487804878008e-06,0.00012195121951219467
42,1,0.99875,-3.99,0.9975,14,1.905487804878008e-06,0.00012195121951219467
43,1,0.99625,-3.97,0.9925,14,1.905487804878008e-06,0.00012195121951219467
44,1,0.9975,-3.98,0.995,14,1.905487804878008e-06,0.00012195121951219467
45,1,1.0,-4.0,1.0,14,1.905487804878008e-06,0.00012195121951219467
46,1,1.0,-4.0,1.0,14,1.905487804878008e-06,0.00012195121951219467
47,1,1.0,-4.0,1.0,14,1.905487804878008e-06,0.00012195121951219467
48,1,1.0,-4.0,1.0,14,1.905487804878008e-06,0.00012195121951219467
49,1,1.0,-4.0,1.0,14,1.905487804878008e-06,0.00012195121951219467
50,1,1.0,-4.0,1.0,14,1.905487804878008e-06,0.00012195121951219467
