sweeps,beta,magnetisation,energy,G,seed
0,0.38,1,-4,1,47
1,0.38,0.93125,-3.495,0.88,47
2,0.38,0.87,-3.23,0.8075,47
3,0.38,0.81,-2.935,0.735,47
4,0.38,0.7375,-2.71,0.665,47
5,0.38,0.685,-2.555,0.6475,47
6,0.38,0.68,-2.605,0.6525,47
7,0.38,0.64,-2.595,0.6575,47
8,0.38,0.605,-2.5,0.625,47
9,0.38,0.61875,-2.505,0.6175,47
10,0.38,0.61625,-2.45,0.6075,47
11,0.38,0.5975,-2.49,0.625,47
12,0.38,0.6025,-2.41,0.6075,47
13,0.38,0.575,-2.32,0.57,47
14,0.38,0.56375,-2.285,0.575,47
15,0.38,0.595,-2.4,0.5975,47
16,0.38,0.59125,-2.43,0.6025,47
17,0.38,0.6025,-2.4,0.5925,47
18,0.38,0.5675,-2.385,0.595,47
19,0.38,0.55625,-2.445,0.6225,47
20,0.38,0.565,-2.47,0.63,47
21,0.38,0.53125,-2.295,0.5725,47
22,0.38,0.52125,-2.225,0.575,47
23,0.38,0.50625,-2.075,0.5275,47
24,0.38,0.4575,-2.145,0.555,47
25,0.38,0.4075,-2.16,0.5425,47
26,0.38,0.40375,-2.19,0.5525,47
27,0.38,0.39625,-2.045,0.51,47
28,0.38,0.36875,-2.08,0.52,47
29,0.38,0.365,-2.085,0.525,47
30,0.38,0.385,-2.125,0.5225,47
31,0.38,0.3575,-2.1,0.525,47
32,0.38,0.31875,-2.075,0.5475,47
33,0.38,0.27,-2.03,0.5125,47
34,0.38,0.27375,-1.985,0.495,47
35,0.38,0.22,-2.065,0.52,47
36,0.38,0.23375,-2.105,0.535,47
37,0.38,0.25625,-2.13,0.5325,47
38,0.38,0.27,-2.09,0.51,47
39,0.38,0.22625,-2.045,0.4975,47
40,0.38,0.19625,-2.11,0.5425,47
41,0.38,0.16,-1.935,0.505,47
42,0.38,0.12875,-1.89,0.4675,47
43,0.38,0.0925,-1.99,0.495,47
44,0.38,0.08,-1.83,0.4675,47
45,0.38,0.07875,-1.915,0.4925,47
46,0.38,0.08625,-1.98,0.4775,47
47,0.38,0.08375,-1.985,0.475,47
48,0.38,0.05875,-1.96,0.4725,47
49,0.38,0.0825,-2.11,0.5125,47
50,0.38,0.10625,-2.085,0.52,47
