sweeps,beta,magnetisation,energy,G,seed,mVar,eVar
0,0.55,1.0,-4.0,1.0,14,8.127974419988114e-05,0.0028929208804283164
1,0.55,0.9875,-3.905,0.975,14,8.127974419988114e-05,0.0028929208804283164
2,0.55,0.9775,-3.83,0.96,14,8.127974419988114e-05,0.0028929208804283164
3,0.55,0.96625,-3.765,0.94,14,8.127974419988114e-05,0.0028929208804283164
4,0.55,0.95375,-3.69,0.9175,14,8.127974419988114e-05,0.0028929208804283164
5,0.55,0.97,-3.79,0.94,14,8.127974419988114e-05,0.0028929208804283164
6,0.55,0.9725,-3.79,0.945,14,8.127974419988114e-05,0.0028929208804283164
7,0.55,0.9675,-3.77,0.9475,14,8.127974419988114e-05,0.0028929208804283164
8,0.55,0.96625,-3.76,0.935,14,8.127974419988114e-05,0.0028929208804283164
9,0.55,0.965,-3.775,0.9425,14,8.127974419988114e-05,0.0028929208804283164
10,0.55,0.9675,-3.775,0.945,14,8.127974419988114e-05,0.0028929208804283164
11,0.55,0.95875,-3.72,0.9275,14,8.127974419988114e-05,0.0028929208804283164
12,0.55,0.96,-3.715,0.9275,14,8.127974419988114e-05,0.0028929208804283164
13,0.55,0.955,-3.72,0.925,14,8.127974419988114e-05,0.0028929208804283164
14,0.55,0.96875,-3.78,0.94,14,8.127974419988114e-05,0.0028929208804283164
15,0.55,0.95375,-3.71,0.9275,14,8.127974419988114e-05,0.0028929208804283164
16,0.55,0.955,-3.695,0.9275,14,8.127974419988114e-05,0.0028929208804283164
17,0.55,0.95375,-3.71,0.9225,14,8.127974419988114e-05,0.0028929208804283164
18,0.55,0.95625,-3.725,0.9275,14,8.127974419988114e-05,0.0028929208804283164
19,0.55,0.94,-3.645,0.905,14,8.127974419988114e-05,0.0028929208804283164
20,0.55,0.9525,-3.68,0.9175,14,8.127974419988114e-05,0.0028929208804283164
21,0.55,0.94875,-3.7,0.92,14,8.127974419988114e-05,0.0028929208804283164
22,0.55,0.9425,-3.69,0.9175,14,8.127974419988114e-05,0.0028929208804283164
23,0.55,0.9375,-3.64,0.905,14,8.127974419988114e-05,0.0028929208804283164
24,0.55,0.93875,-3.605,0.9,14,8.127974419988114e-05,0.0028929208804283164
25,0.55,0.95375,-3.66,0.9125,14,8.127974419988114e-05,0.0028929208804283164
26,0.55,0.96875,-3.76,0.94,14,8.127974419988114e-05,0.0028929208804283164
27,0.55,0.96875,-3.755,0.9375,14,8.127974419988114e-05,0.0028929208804283164
28,0.55,0.9625,-3.755,0.9375,14,8.127974419988114e-05,0.0028929208804283164
29,0.55,0.945,-3.635,0.9075,14,8.127974419988114e-05,0.0028929208804283164
30,0.55,0.945,-3.645,0.9125,14,8.127974419988114e-05,0.0028929208804283164
31,0.55,0.9375,-3.565,0.8875,14,8.127974419988114e-05,0.0028929208804283164
32,0.55,0.93375,-3.525,0.8825,14,8.127974419988114e-05,0.0028929208804283164
33,0.55,0.94875,-3.665,0.915,14,8.127974419988114e-05,0.0028929208804283164
34,0.55,0.95625,-3.745,0.93,14,8.127974419988114e-05,0.0028929208804283164
35,0.55,0.96125,-3.74,0.9325,14,8.127974419988114e-05,0.0028929208804283164
36,0.55,0.955,-3.675,0.9175,14,8.127974419988114e-05,0.0028929208804283164
37,0.55,0.95875,-3.69,0.92,14,8.127974419988114e-05,0.0028929208804283164
38,0.55,0.9625,-3.715,0.93,14,8.127974419988114e-05,0.0028929208804283164
39,0.55,0.95875,-3.72,0.9275,14,8.127974419988114e-05,0.0028929208804283164
40,0.55,0.96375,-3.73,0.935,14,8.127974419988114e-05,0.0028929208804283164
41,0.55,0.95375,-3.675,0.9225,14,8.127974419988114e-05,0.0028929208804283164
42,0.55,0.9375,-3.595,0.8975,14,8.127974419988114e-05,0.0028929208804283164
43,0.55,0.95625,-3.685,0.925,14,8.127974419988114e-05,0.0028929208804283164
44,0.55,0.95125,-3.695,0.9225,14,8.127974419988114e-05,0.0028929208804283164
45,0.55,0.95625,-3.705,0.9275,14,8.127974419988114e-05,0.0028929208804283164
46,0.55,0.95125,-3.645,0.915,14,8.127974419988114e-05,0.0028929208804283164
47,0.55,0.96,-3.73,0.93,14,8.127974419988114e-05,0.0028929208804283164
48,0.55,0.9525,-3.705,0.9275,14,8.127974419988114e-05,0.0028929208804283164
49,0.55,0.95375,-3.665,0.915,14,8.127974419988114e-05,0.0028929208804283164
50,0.55,0.95875,-3.725,0.925,14,8.127974419988114e-05,0.0028929208804283164
