sweeps,beta,magnetisation,energy,G,seed
0,0.416667,1,-4,1,13
1,0.416667,0.915,-3.435,0.855,13
2,0.416667,0.88875,-3.315,0.835,13
3,0.416667,0.835,-3.09,0.7675,13
4,0.416667,0.80625,-3.005,0.7475,13
5,0.416667,0.80125,-2.955,0.735,13
6,0.416667,0.77875,-2.88,0.715,13
7,0.416667,0.7825,-2.86,0.7125,13
8,0.416667,0.76125,-2.805,0.705,13
9,0.416667,0.72875,-2.695,0.665,13
10,0.416667,0.7475,-2.85,0.6975,13
11,0.416667,0.73,-2.75,0.6725,13
12,0.416667,0.72125,-2.835,0.7075,13
13,0.416667,0.71375,-2.78,0.6825,13
14,0.416667,0.6775,-2.755,0.6675,13
15,0.416667,0.67,-2.65,0.6425,13
16,0.416667,0.66125,-2.53,0.6175,13
17,0.416667,0.665,-2.525,0.62,13
18,0.416667,0.65875,-2.645,0.6575,13
19,0.416667,0.6575,-2.625,0.6575,13
20,0.416667,0.67875,-2.745,0.675,13
21,0.416667,0.6575,-2.645,0.6675,13
22,0.416667,0.6725,-2.73,0.675,13
23,0.416667,0.7075,-2.685,0.6675,13
24,0.416667,0.6925,-2.68,0.6825,13
25,0.416667,0.69,-2.715,0.695,13
26,0.416667,0.7075,-2.69,0.6675,13
27,0.416667,0.71875,-2.665,0.6825,13
28,0.416667,0.74125,-2.795,0.7075,13
29,0.416667,0.73625,-2.755,0.6925,13
30,0.416667,0.73625,-2.75,0.6825,13
31,0.416667,0.73375,-2.83,0.7025,13
32,0.416667,0.735,-2.88,0.7025,13
33,0.416667,0.70875,-2.83,0.72,13
34,0.416667,0.7025,-2.725,0.7025,13
35,0.416667,0.6975,-2.765,0.6975,13
36,0.416667,0.69625,-2.735,0.7025,13
37,0.416667,0.69375,-2.785,0.69,13
38,0.416667,0.6925,-2.745,0.6925,13
39,0.416667,0.635,-2.615,0.665,13
40,0.416667,0.63875,-2.57,0.65,13
41,0.416667,0.645,-2.655,0.655,13
42,0.416667,0.63875,-2.64,0.6625,13
43,0.416667,0.64875,-2.69,0.6625,13
44,0.416667,0.6525,-2.59,0.66,13
45,0.416667,0.61,-2.545,0.65,13
46,0.416667,0.6225,-2.565,0.6525,13
47,0.416667,0.65875,-2.705,0.675,13
48,0.416667,0.67,-2.77,0.69,13
49,0.416667,0.61375,-2.64,0.6675,13
50,0.416667,0.58,-2.465,0.6175,13
