sweeps,beta,magnetisation,energy,G,seed,mVar,eVar
0,0.85,1.0,-4.0,1.0,31,3.1268590124926187e-06,0.00015734681737061352
1,0.85,0.9975,-3.98,0.995,31,3.1268590124926187e-06,0.00015734681737061352
2,0.85,0.99625,-3.97,0.9925,31,3.1268590124926187e-06,0.00015734681737061352
3,0.85,0.995,-3.965,0.99,31,3.1268590124926187e-06,0.00015734681737061352
4,0.85,1.0,-4.0,1.0,31,3.1268590124926187e-06,0.00015734681737061352
5,0.85,0.9975,-3.985,0.9975,31,3.1268590124926187e-06,0.00015734681737061352
6,0.85,0.99875,-3.99,0.9975,31,3.1268590124926187e-06,0.00015734681737061352
7,0.85,1.0,-4.0,1.0,31,3.1268590124926187e-06,0.00015734681737061352
8,0.85,0.99625,-3.97,0.9925,31,3.1268590124926187e-06,0.00015734681737061352
9,0.85,0.9975,-3.98,0.995,31,3.1268590124926187e-06,0.00015734681737061352
10,0.85,0.99625,-3.97,0.9925,31,3.1268590124926187e-06,0.00015734681737061352
11,0.85,0.99875,-3.99,0.9975,31,3.1268590124926187e-06,0.00015734681737061352
12,0.85,0.995,-3.96,0.99,31,3.1268590124926187e-06,0.00015734681737061352
13,0.85,0.99125,-3.94,0.985,31,3.1268590124926187e-06,0.00015734681737061352
14,0.85,0.99625,-3.97,0.9925,31,3.1268590124926187e-06,0.00015734681737061352
15,0.85,0.9975,-3.98,0.995,31,3.1268590124926187e-06,0.00015734681737061352
16,0.85,0.99625,-3.97,0.9925,31,3.1268590124926187e-06,0.00015734681737061352
17,0.85,0.99625,-3.975,0.9925,31,3.1268590124926187e-06,0.00015734681737061352
18,0.85,0.99625,-3.98,0.9925,31,3.1268590124926187e-06,0.00015734681737061352
19,0.85,0.9975,-3.98,0.995,31,3.1268590124926187e-06,0.00015734681737061352
20,0.85,0.99625,-3.97,0.9925,31,3.1268590124926187e-06,0.00015734681737061352
21,0.85,1.0,-4.0,1.0,31,3.1268590124926187e-06,0.00015734681737061352
22,0.85,0.99875,-3.99,0.9975,31,3.1268590124926187e-06,0.00015734681737061352
23,0.85,0.995,-3.97,0.9925,31,3.1268590124926187e-06,0.00015734681737061352
24,0.85,0.99875,-3.99,0.9975,31,3.1268590124926187e-06,0.00015734681737061352
25,0.85,0.9975,-3.98,0.995,31,3.1268590124926187e-06,0.00015734681737061352
26,0.85,0.99625,-3.97,0.9925,31,3.1268590124926187e-06,0.00015734681737061352
27,0.85,1.0,-4.0,1.0,31,3.1268590124926187e-06,0.00015734681737061352
28,0.85,1.0,-4.0,1.0,31,3.1268590124926187e-06,0.00015734681737061352
29,0.85,0.995,-3.965,0.9925,31,3.1268590124926187e-06,0.00015734681737061352
30,0.85,0.9975,-3.98,0.995,31,3.1268590124926187e-06,0.00015734681737061352
31,0.85,0.9975,-3.98,0.995,31,3.1268590124926187e-06,0.00015734681737061352
32,0.85,0.9975,-3.98,0.995,31,3.1268590124926187e-06,0.00015734681737061352
33,0.85,1.0,-4.0,1.0,31,3.1268590124926187e-06,0.00015734681737061352
34,0.85,0.9975,-3.98,0.995,31,3.1268590124926187e-06,0.00015734681737061352
35,0.85,0.99875,-3.99,0.9975,31,3.1268590124926187e-06,0.00015734681737061352
36,0.85,0.99875,-3.99,0.9975,31,3.1268590124926187e-06,0.00015734681737061352
37,0.85,0.99875,-3.99,0.9975,31,3.1268590124926187e-06,0.00015734681737061352
38,0.85,0.9975,-3.98,0.995,31,3.1268590124926187e-06,0.00015734681737061352
39,0.85,0.995,-3.965,0.9925,31,3.1268590124926187e-06,0.00015734681737061352
40,0.85,0.99625,-3.97,0.9925,31,3.1268590124926187e-06,0.00015734681737061352
41,0.85,0.995,-3.96,0.99,31,3.1268590124926187e-06,0.00015734681737061352
42,0.85,0.9975,-3.98,0.995,31,3.1268590124926187e-06,0.00015734681737061352
43,0.85,0.99625,-3.975,0.9925,31,3.1268590124926187e-06,0.00015734681737061352
44,0.85,0.99875,-3.99,0.9975,31,3.1268590124926187e-06,0.00015734681737061352
45,0.85,0.99875,-3.99,0.9975,31,3.1268590124926187e-06,0.00015734681737061352
46,0.85,0.995,-3.965,0.99,31,3.1268590124926187e-06,0.00015734681737061352
47,0.85,0.99625,-3.97,0.9925,31,3.1268590124926187e-06,0.00015734681737061352
48,0.85,0.99625,-3.97,0.9925,31,3.1268590124926187e-06,0.00015734681737061352
49,0.85,0.9975,-3.98,0.995,31,3.1268590124926187e-06,0.00015734681737061352
50,0.85,0.99875,-3.99,0.9975,31,3.1268590124926187e-06,0.00015734681737061352
