sweeps,beta,magnetisation,energy,G,seed,mVar,eVar
0,0.2,1.0,-4.0,1.0,39,0.0023081536287923848,0.004540868530636525
1,0.2,0.6425,-2.015,0.5,39,0.0023081536287923848,0.004540868530636525
2,0.2,0.415,-1.415,0.345,39,0.0023081536287923848,0.004540868530636525
3,0.2,0.2725,-1.015,0.2725,39,0.0023081536287923848,0.004540868530636525
4,0.2,0.155,-0.85,0.205,39,0.0023081536287923848,0.004540868530636525
5,0.2,0.08,-0.855,0.195,39,0.0023081536287923848,0.004540868530636525
6,0.2,0.05,-0.67,0.1725,39,0.0023081536287923848,0.004540868530636525
7,0.2,0.01125,-0.78,0.2025,39,0.0023081536287923848,0.004540868530636525
8,0.2,0.0125,-0.865,0.2175,39,0.0023081536287923848,0.004540868530636525
9,0.2,0.03125,-0.95,0.215,39,0.0023081536287923848,0.004540868530636525
10,0.2,0.0,-0.905,0.24,39,0.0023081536287923848,0.004540868530636525
11,0.2,-0.0175,-0.895,0.235,39,0.0023081536287923848,0.004540868530636525
12,0.2,0.02,-0.92,0.2125,39,0.0023081536287923848,0.004540868530636525
13,0.2,0.04625,-0.85,0.17,39,0.0023081536287923848,0.004540868530636525
14,0.2,0.07125,-0.93,0.245,39,0.0023081536287923848,0.004540868530636525
15,0.2,0.0725,-0.795,0.21,39,0.0023081536287923848,0.004540868530636525
16,0.2,0.02125,-0.925,0.2425,39,0.0023081536287923848,0.004540868530636525
17,0.2,0.00125,-0.875,0.2025,39,0.0023081536287923848,0.004540868530636525
18,0.2,-0.005,-0.765,0.195,39,0.0023081536287923848,0.004540868530636525
19,0.2,-0.0275,-0.89,0.2175,39,0.0023081536287923848,0.004540868530636525
20,0.2,0.04625,-0.915,0.2025,39,0.0023081536287923848,0.004540868530636525
21,0.2,0.06875,-0.765,0.1975,39,0.0023081536287923848,0.004540868530636525
22,0.2,0.0975,-0.825,0.21,39,0.0023081536287923848,0.004540868530636525
23,0.2,0.05125,-0.715,0.19,39,0.0023081536287923848,0.004540868530636525
24,0.2,0.0325,-0.915,0.2375,39,0.0023081536287923848,0.004540868530636525
25,0.2,0.04875,-0.805,0.19,39,0.0023081536287923848,0.004540868530636525
26,0.2,0.07375,-0.89,0.2175,39,0.0023081536287923848,0.004540868530636525
27,0.2,0.08375,-0.805,0.2,39,0.0023081536287923848,0.004540868530636525
28,0.2,0.0525,-0.725,0.185,39,0.0023081536287923848,0.004540868530636525
29,0.2,0.0475,-0.94,0.2375,39,0.0023081536287923848,0.004540868530636525
30,0.2,0.015,-0.715,0.21,39,0.0023081536287923848,0.004540868530636525
31,0.2,-0.0175,-0.785,0.1875,39,0.0023081536287923848,0.004540868530636525
32,0.2,-0.0025,-0.895,0.2225,39,0.0023081536287923848,0.004540868530636525
33,0.2,-0.06125,-0.8,0.19,39,0.0023081536287923848,0.004540868530636525
34,0.2,-0.05375,-0.78,0.2125,39,0.0023081536287923848,0.004540868530636525
35,0.2,-0.04625,-0.855,0.185,39,0.0023081536287923848,0.004540868530636525
36,0.2,-0.04375,-0.85,0.225,39,0.0023081536287923848,0.004540868530636525
37,0.2,-0.05625,-0.795,0.185,39,0.0023081536287923848,0.004540868530636525
38,0.2,-0.0825,-0.75,0.1825,39,0.0023081536287923848,0.004540868530636525
39,0.2,0.0075,-0.825,0.23,39,0.0023081536287923848,0.004540868530636525
40,0.2,-0.0325,-0.845,0.1975,39,0.0023081536287923848,0.004540868530636525
41,0.2,-0.04625,-0.805,0.19,39,0.0023081536287923848,0.004540868530636525
42,0.2,-0.07,-0.835,0.235,39,0.0023081536287923848,0.004540868530636525
43,0.2,-0.0075,-0.86,0.19,39,0.0023081536287923848,0.004540868530636525
44,0.2,0.01625,-0.88,0.235,39,0.0023081536287923848,0.004540868530636525
45,0.2,0.01,-0.725,0.1675,39,0.0023081536287923848,0.004540868530636525
46,0.2,0.00625,-0.86,0.2075,39,0.0023081536287923848,0.004540868530636525
47,0.2,-0.0575,-0.97,0.25,39,0.0023081536287923848,0.004540868530636525
48,0.2,-0.05625,-0.9,0.225,39,0.0023081536287923848,0.004540868530636525
49,0.2,-0.06375,-0.745,0.1725,39,0.0023081536287923848,0.004540868530636525
50,0.2,-0.01875,-0.87,0.21,39,0.0023081536287923848,0.004540868530636525
