sweeps,beta,magnetisation,energy,G,seed
0,0.416667,1,-4,1,5
1,0.416667,0.9225,-3.5,0.8775,5
2,0.416667,0.8925,-3.335,0.8325,5
3,0.416667,0.86375,-3.13,0.775,5
4,0.416667,0.8425,-3.075,0.765,5
5,0.416667,0.8575,-3.16,0.79,5
6,0.416667,0.80625,-2.955,0.745,5
7,0.416667,0.79125,-2.87,0.7075,5
8,0.416667,0.78375,-2.885,0.7175,5
9,0.416667,0.77625,-2.875,0.7175,5
10,0.416667,0.7975,-2.955,0.725,5
11,0.416667,0.77625,-2.94,0.7475,5
12,0.416667,0.75125,-2.82,0.7,5
13,0.416667,0.75125,-2.815,0.7125,5
14,0.416667,0.75375,-2.82,0.715,5
15,0.416667,0.77125,-2.96,0.74,5
16,0.416667,0.7475,-2.85,0.72,5
17,0.416667,0.7175,-2.755,0.6875,5
18,0.416667,0.72,-2.785,0.7025,5
19,0.416667,0.7225,-2.84,0.7,5
20,0.416667,0.67375,-2.615,0.6475,5
21,0.416667,0.665,-2.61,0.6525,5
22,0.416667,0.7,-2.72,0.67,5
23,0.416667,0.6925,-2.76,0.6675,5
24,0.416667,0.67125,-2.7,0.665,5
25,0.416667,0.66625,-2.585,0.6475,5
26,0.416667,0.6525,-2.65,0.665,5
27,0.416667,0.63375,-2.56,0.635,5
28,0.416667,0.63125,-2.52,0.635,5
29,0.416667,0.65875,-2.4,0.6025,5
30,0.416667,0.67625,-2.535,0.6175,5
31,0.416667,0.68,-2.645,0.6725,5
32,0.416667,0.67875,-2.655,0.6475,5
33,0.416667,0.71,-2.74,0.6775,5
34,0.416667,0.7075,-2.72,0.675,5
35,0.416667,0.6775,-2.625,0.64,5
36,0.416667,0.625,-2.53,0.62,5
37,0.416667,0.60125,-2.55,0.645,5
38,0.416667,0.58875,-2.575,0.645,5
39,0.416667,0.61,-2.61,0.6575,5
40,0.416667,0.615,-2.57,0.6375,5
41,0.416667,0.54875,-2.39,0.59,5
42,0.416667,0.57625,-2.375,0.5925,5
43,0.416667,0.5825,-2.37,0.585,5
44,0.416667,0.5825,-2.405,0.595,5
45,0.416667,0.54875,-2.41,0.6,5
46,0.416667,0.55125,-2.55,0.64,5
47,0.416667,0.55625,-2.505,0.6375,5
48,0.416667,0.51625,-2.47,0.6225,5
49,0.416667,0.54,-2.445,0.6225,5
50,0.416667,0.57125,-2.57,0.635,5
