sweeps,beta,magnetisation,energy,G,seed
0,0.42,1,-4,1,16
1,0.42,0.94,-3.575,0.895,16
2,0.42,0.90625,-3.39,0.845,16
3,0.42,0.8725,-3.28,0.8325,16
4,0.42,0.85125,-3.165,0.7825,16
5,0.42,0.8375,-3.075,0.7725,16
6,0.42,0.8275,-3.025,0.7725,16
7,0.42,0.78375,-2.855,0.715,16
8,0.42,0.79625,-2.925,0.7475,16
9,0.42,0.8125,-2.945,0.7475,16
10,0.42,0.8025,-2.915,0.735,16
11,0.42,0.805,-2.92,0.7325,16
12,0.42,0.8325,-3.105,0.7825,16
13,0.42,0.80875,-3.02,0.755,16
14,0.42,0.81125,-2.995,0.7575,16
15,0.42,0.7975,-2.985,0.75,16
16,0.42,0.7625,-2.87,0.7275,16
17,0.42,0.74875,-2.84,0.705,16
18,0.42,0.70875,-2.705,0.6625,16
19,0.42,0.6825,-2.7,0.67,16
20,0.42,0.6675,-2.58,0.6525,16
21,0.42,0.635,-2.475,0.63,16
22,0.42,0.6725,-2.64,0.66,16
23,0.42,0.65,-2.61,0.6625,16
24,0.42,0.64,-2.545,0.635,16
25,0.42,0.60125,-2.43,0.6125,16
26,0.42,0.6125,-2.48,0.62,16
27,0.42,0.60625,-2.585,0.66,16
28,0.42,0.61125,-2.49,0.6325,16
29,0.42,0.6025,-2.615,0.655,16
30,0.42,0.6075,-2.735,0.6875,16
31,0.42,0.595,-2.685,0.6725,16
32,0.42,0.54125,-2.48,0.6,16
33,0.42,0.52875,-2.57,0.6475,16
34,0.42,0.5,-2.495,0.6275,16
35,0.42,0.4875,-2.425,0.6125,16
36,0.42,0.5225,-2.46,0.6225,16
37,0.42,0.58,-2.505,0.6225,16
38,0.42,0.6025,-2.425,0.61,16
39,0.42,0.60625,-2.585,0.6325,16
40,0.42,0.5925,-2.555,0.63,16
41,0.42,0.595,-2.64,0.64,16
42,0.42,0.60625,-2.63,0.665,16
43,0.42,0.62375,-2.67,0.6675,16
44,0.42,0.58875,-2.595,0.6475,16
45,0.42,0.6425,-2.65,0.6675,16
46,0.42,0.63875,-2.54,0.6475,16
47,0.42,0.6275,-2.665,0.66,16
48,0.42,0.60875,-2.55,0.6425,16
49,0.42,0.61875,-2.655,0.6725,16
50,0.42,0.585,-2.605,0.655,16
