sweeps,beta,magnetisation,energy,G,seed,mVar,eVar
0,0.425,1.0,-4.0,1.0,45,0.001023468173706127,0.014282302201070789
1,0.425,0.94,-3.61,0.9125,45,0.001023468173706127,0.014282302201070789
2,0.425,0.91875,-3.475,0.88,45,0.001023468173706127,0.014282302201070789
3,0.425,0.895,-3.35,0.845,45,0.001023468173706127,0.014282302201070789
4,0.425,0.87625,-3.27,0.8075,45,0.001023468173706127,0.014282302201070789
5,0.425,0.84375,-3.1,0.7675,45,0.001023468173706127,0.014282302201070789
6,0.425,0.8075,-3.03,0.75,45,0.001023468173706127,0.014282302201070789
7,0.425,0.81625,-3.065,0.76,45,0.001023468173706127,0.014282302201070789
8,0.425,0.815,-2.95,0.745,45,0.001023468173706127,0.014282302201070789
9,0.425,0.82125,-3.095,0.76,45,0.001023468173706127,0.014282302201070789
10,0.425,0.82375,-3.1,0.7675,45,0.001023468173706127,0.014282302201070789
11,0.425,0.8075,-3.0,0.7475,45,0.001023468173706127,0.014282302201070789
12,0.425,0.81625,-3.045,0.765,45,0.001023468173706127,0.014282302201070789
13,0.425,0.8175,-3.075,0.7525,45,0.001023468173706127,0.014282302201070789
14,0.425,0.82,-3.11,0.775,45,0.001023468173706127,0.014282302201070789
15,0.425,0.84375,-3.225,0.7925,45,0.001023468173706127,0.014282302201070789
16,0.425,0.8375,-3.21,0.79,45,0.001023468173706127,0.014282302201070789
17,0.425,0.83,-3.125,0.79,45,0.001023468173706127,0.014282302201070789
18,0.425,0.79125,-2.965,0.7375,45,0.001023468173706127,0.014282302201070789
19,0.425,0.785,-2.955,0.73,45,0.001023468173706127,0.014282302201070789
20,0.425,0.75875,-2.965,0.73,45,0.001023468173706127,0.014282302201070789
21,0.425,0.74875,-2.88,0.715,45,0.001023468173706127,0.014282302201070789
22,0.425,0.7225,-2.815,0.7175,45,0.001023468173706127,0.014282302201070789
23,0.425,0.735,-2.72,0.6925,45,0.001023468173706127,0.014282302201070789
24,0.425,0.7375,-2.78,0.7,45,0.001023468173706127,0.014282302201070789
25,0.425,0.74125,-2.815,0.7175,45,0.001023468173706127,0.014282302201070789
26,0.425,0.77625,-2.93,0.755,45,0.001023468173706127,0.014282302201070789
27,0.425,0.75875,-2.885,0.7275,45,0.001023468173706127,0.014282302201070789
28,0.425,0.7675,-2.915,0.7375,45,0.001023468173706127,0.014282302201070789
29,0.425,0.76375,-2.9,0.72,45,0.001023468173706127,0.014282302201070789
30,0.425,0.765,-2.95,0.725,45,0.001023468173706127,0.014282302201070789
31,0.425,0.7675,-2.875,0.725,45,0.001023468173706127,0.014282302201070789
32,0.425,0.75,-2.775,0.7025,45,0.001023468173706127,0.014282302201070789
33,0.425,0.76375,-2.88,0.7075,45,0.001023468173706127,0.014282302201070789
34,0.425,0.77375,-2.925,0.715,45,0.001023468173706127,0.014282302201070789
35,0.425,0.7575,-2.86,0.715,45,0.001023468173706127,0.014282302201070789
36,0.425,0.75625,-2.895,0.7275,45,0.001023468173706127,0.014282302201070789
37,0.425,0.75625,-2.815,0.715,45,0.001023468173706127,0.014282302201070789
38,0.425,0.71625,-2.77,0.7025,45,0.001023468173706127,0.014282302201070789
39,0.425,0.76125,-2.885,0.715,45,0.001023468173706127,0.014282302201070789
40,0.425,0.7675,-2.915,0.73,45,0.001023468173706127,0.014282302201070789
41,0.425,0.75375,-2.925,0.7325,45,0.001023468173706127,0.014282302201070789
42,0.425,0.75125,-2.85,0.7075,45,0.001023468173706127,0.014282302201070789
43,0.425,0.76375,-2.82,0.7,45,0.001023468173706127,0.014282302201070789
44,0.425,0.72625,-2.74,0.6825,45,0.001023468173706127,0.014282302201070789
45,0.425,0.72375,-2.77,0.69,45,0.001023468173706127,0.014282302201070789
46,0.425,0.74875,-2.845,0.725,45,0.001023468173706127,0.014282302201070789
47,0.425,0.775,-3.025,0.7625,45,0.001023468173706127,0.014282302201070789
48,0.425,0.74375,-2.855,0.7125,45,0.001023468173706127,0.014282302201070789
49,0.425,0.7525,-2.87,0.7125,45,0.001023468173706127,0.014282302201070789
50,0.425,0.75375,-2.85,0.7175,45,0.001023468173706127,0.014282302201070789
