sweeps,beta,magnetisation,energy,G,seed
0,0.435,1,-4,1,47
1,0.435,0.95375,-3.67,0.9175,47
2,0.435,0.88625,-3.305,0.8225,47
3,0.435,0.85875,-3.21,0.805,47
4,0.435,0.835,-3.08,0.7625,47
5,0.435,0.855,-3.13,0.77,47
6,0.435,0.85125,-3.1,0.7725,47
7,0.435,0.83,-3.07,0.7875,47
8,0.435,0.80625,-2.955,0.7475,47
9,0.435,0.7925,-2.94,0.7375,47
10,0.435,0.77875,-2.98,0.735,47
11,0.435,0.7825,-2.98,0.735,47
12,0.435,0.79625,-3.08,0.7675,47
13,0.435,0.79,-3.02,0.7525,47
14,0.435,0.7625,-2.87,0.7275,47
15,0.435,0.76625,-2.865,0.72,47
16,0.435,0.77,-2.885,0.72,47
17,0.435,0.77,-2.92,0.7175,47
18,0.435,0.77625,-2.955,0.7375,47
19,0.435,0.76625,-2.96,0.75,47
20,0.435,0.77875,-3.005,0.745,47
21,0.435,0.75375,-2.84,0.705,47
22,0.435,0.73875,-2.855,0.7075,47
23,0.435,0.7325,-2.8,0.7,47
24,0.435,0.73125,-2.76,0.69,47
25,0.435,0.75125,-2.91,0.74,47
26,0.435,0.73125,-2.785,0.6925,47
27,0.435,0.7375,-2.835,0.72,47
28,0.435,0.71125,-2.685,0.6675,47
29,0.435,0.7375,-2.94,0.74,47
30,0.435,0.72,-2.915,0.7275,47
31,0.435,0.72375,-3,0.75,47
32,0.435,0.725,-3.005,0.76,47
33,0.435,0.71375,-2.965,0.7375,47
34,0.435,0.7125,-2.895,0.73,47
35,0.435,0.685,-2.85,0.71,47
36,0.435,0.69625,-2.86,0.7225,47
37,0.435,0.6825,-2.82,0.715,47
38,0.435,0.7075,-2.77,0.6975,47
39,0.435,0.72875,-2.775,0.705,47
40,0.435,0.74625,-2.94,0.7375,47
41,0.435,0.73375,-2.865,0.725,47
42,0.435,0.71375,-2.915,0.71,47
43,0.435,0.70375,-2.865,0.7125,47
44,0.435,0.7,-2.795,0.695,47
45,0.435,0.755,-2.985,0.7475,47
46,0.435,0.73375,-2.84,0.7075,47
47,0.435,0.75125,-2.92,0.7175,47
48,0.435,0.75625,-2.84,0.71,47
49,0.435,0.7325,-2.86,0.71,47
50,0.435,0.7575,-2.99,0.7475,47
