sweeps,beta,magnetisation,energy,G,seed
0,0.4545,1,-4,1,19
1,0.4545,0.9475,-3.635,0.9075,19
2,0.4545,0.91875,-3.455,0.8675,19
3,0.4545,0.915,-3.455,0.88,19
4,0.4545,0.89625,-3.385,0.8525,19
5,0.4545,0.90875,-3.42,0.86,19
6,0.4545,0.895,-3.34,0.8325,19
7,0.4545,0.88125,-3.29,0.82,19
8,0.4545,0.8825,-3.34,0.8425,19
9,0.4545,0.89125,-3.325,0.825,19
10,0.4545,0.88125,-3.305,0.8225,19
11,0.4545,0.88875,-3.31,0.8275,19
12,0.4545,0.88875,-3.325,0.8275,19
13,0.4545,0.8525,-3.175,0.79,19
14,0.4545,0.87875,-3.32,0.825,19
15,0.4545,0.89625,-3.405,0.855,19
16,0.4545,0.88625,-3.35,0.845,19
17,0.4545,0.8625,-3.34,0.8475,19
18,0.4545,0.8675,-3.295,0.83,19
19,0.4545,0.8625,-3.19,0.8,19
20,0.4545,0.85875,-3.17,0.785,19
21,0.4545,0.85625,-3.16,0.7875,19
22,0.4545,0.84375,-3.095,0.7925,19
23,0.4545,0.86,-3.215,0.8025,19
24,0.4545,0.865,-3.23,0.805,19
25,0.4545,0.83875,-3.16,0.78,19
26,0.4545,0.82375,-3.12,0.775,19
27,0.4545,0.825,-3.155,0.79,19
28,0.4545,0.8375,-3.215,0.82,19
29,0.4545,0.84125,-3.245,0.8075,19
30,0.4545,0.8525,-3.31,0.8225,19
31,0.4545,0.86875,-3.3,0.8175,19
32,0.4545,0.85375,-3.28,0.815,19
33,0.4545,0.8575,-3.24,0.8,19
34,0.4545,0.8875,-3.345,0.8375,19
35,0.4545,0.855,-3.22,0.8,19
36,0.4545,0.85875,-3.215,0.8,19
37,0.4545,0.84125,-3.205,0.8025,19
38,0.4545,0.84625,-3.195,0.805,19
39,0.4545,0.86,-3.17,0.7975,19
40,0.4545,0.87125,-3.285,0.8175,19
41,0.4545,0.875,-3.325,0.8275,19
42,0.4545,0.87,-3.26,0.8125,19
43,0.4545,0.88,-3.31,0.8225,19
44,0.4545,0.855,-3.165,0.7875,19
45,0.4545,0.86875,-3.23,0.8125,19
46,0.4545,0.87125,-3.335,0.835,19
47,0.4545,0.87375,-3.32,0.8375,19
48,0.4545,0.87625,-3.3,0.825,19
49,0.4545,0.87875,-3.35,0.84,19
50,0.4545,0.8675,-3.24,0.8,19
