sweeps,beta,magnetisation,energy,G,seed
0,0.95,1,-4,1,15
1,0.95,1,-4,1,15
2,0.95,1,-4,1,15
3,0.95,1,-4,1,15
4,0.95,0.9975,-3.98,0.995,15
5,0.95,0.995,-3.965,0.9925,15
6,0.95,0.99625,-3.975,0.995,15
7,0.95,0.9975,-3.985,0.9975,15
8,0.95,0.99875,-3.99,0.9975,15
9,0.95,1,-4,1,15
10,0.95,1,-4,1,15
11,0.95,1,-4,1,15
12,0.95,0.99875,-3.99,0.9975,15
13,0.95,0.9975,-3.985,0.995,15
14,0.95,0.99875,-3.99,0.9975,15
15,0.95,1,-4,1,15
16,0.95,0.99875,-3.99,0.9975,15
17,0.95,0.99875,-3.99,0.9975,15
18,0.95,0.9975,-3.98,0.995,15
19,0.95,0.99875,-3.99,0.9975,15
20,0.95,0.99875,-3.99,0.9975,15
21,0.95,0.99875,-3.99,0.9975,15
22,0.95,1,-4,1,15
23,0.95,1,-4,1,15
24,0.95,1,-4,1,15
25,0.95,0.9975,-3.98,0.995,15
26,0.95,0.9975,-3.98,0.995,15
27,0.95,0.9975,-3.985,0.9975,15
28,0.95,0.9975,-3.98,0.995,15
29,0.95,0.99875,-3.99,0.9975,15
30,0.95,0.99625,-3.97,0.9925,15
31,0.95,0.99875,-3.99,0.9975,15
32,0.95,1,-4,1,15
33,0.95,1,-4,1,15
34,0.95,1,-4,1,15
35,0.95,1,-4,1,15
36,0.95,1,-4,1,15
37,0.95,0.99875,-3.99,0.9975,15
38,0.95,1,-4,1,15
39,0.95,0.9975,-3.98,0.995,15
40,0.95,1,-4,1,15
41,0.95,1,-4,1,15
42,0.95,1,-4,1,15
43,0.95,1,-4,1,15
44,0.95,1,-4,1,15
45,0.95,1,-4,1,15
46,0.95,1,-4,1,15
47,0.95,1,-4,1,15
48,0.95,0.99875,-3.99,0.9975,15
49,0.95,1,-4,1,15
50,0.95,1,-4,1,15
