sweeps,beta,magnetisation,energy,G,seed,mVar,eVar
0,0.8,1.0,-4.0,1.0,44,3.1157049375372168e-06,0.00018218322427126818
1,0.8,0.995,-3.96,0.99,44,3.1157049375372168e-06,0.00018218322427126818
2,0.8,0.99125,-3.935,0.985,44,3.1157049375372168e-06,0.00018218322427126818
3,0.8,0.995,-3.96,0.99,44,3.1157049375372168e-06,0.00018218322427126818
4,0.8,0.995,-3.96,0.99,44,3.1157049375372168e-06,0.00018218322427126818
5,0.8,0.9925,-3.94,0.985,44,3.1157049375372168e-06,0.00018218322427126818
6,0.8,0.9975,-3.98,0.995,44,3.1157049375372168e-06,0.00018218322427126818
7,0.8,0.9975,-3.98,0.995,44,3.1157049375372168e-06,0.00018218322427126818
8,0.8,0.99875,-3.99,0.9975,44,3.1157049375372168e-06,0.00018218322427126818
9,0.8,0.99875,-3.99,0.9975,44,3.1157049375372168e-06,0.00018218322427126818
10,0.8,0.99875,-3.99,0.9975,44,3.1157049375372168e-06,0.00018218322427126818
11,0.8,0.9975,-3.98,0.995,44,3.1157049375372168e-06,0.00018218322427126818
12,0.8,0.9975,-3.98,0.995,44,3.1157049375372168e-06,0.00018218322427126818
13,0.8,0.995,-3.96,0.99,44,3.1157049375372168e-06,0.00018218322427126818
14,0.8,0.995,-3.965,0.99,44,3.1157049375372168e-06,0.00018218322427126818
15,0.8,0.9975,-3.98,0.995,44,3.1157049375372168e-06,0.00018218322427126818
16,0.8,0.995,-3.965,0.99,44,3.1157049375372168e-06,0.00018218322427126818
17,0.8,0.9925,-3.945,0.9875,44,3.1157049375372168e-06,0.00018218322427126818
18,0.8,0.99625,-3.97,0.9925,44,3.1157049375372168e-06,0.00018218322427126818
19,0.8,0.9975,-3.98,0.995,44,3.1157049375372168e-06,0.00018218322427126818
20,0.8,0.9975,-3.98,0.995,44,3.1157049375372168e-06,0.00018218322427126818
21,0.8,0.99875,-3.99,0.9975,44,3.1157049375372168e-06,0.00018218322427126818
22,0.8,0.99875,-3.99,0.9975,44,3.1157049375372168e-06,0.00018218322427126818
23,0.8,0.99875,-3.99,0.9975,44,3.1157049375372168e-06,0.00018218322427126818
24,0.8,0.99875,-3.99,0.9975,44,3.1157049375372168e-06,0.00018218322427126818
25,0.8,0.99625,-3.97,0.9925,44,3.1157049375372168e-06,0.00018218322427126818
26,0.8,0.995,-3.96,0.99,44,3.1157049375372168e-06,0.00018218322427126818
27,0.8,0.99625,-3.97,0.9925,44,3.1157049375372168e-06,0.00018218322427126818
28,0.8,0.99875,-3.99,0.9975,44,3.1157049375372168e-06,0.00018218322427126818
29,0.8,0.9975,-3.98,0.995,44,3.1157049375372168e-06,0.00018218322427126818
30,0.8,0.9975,-3.98,0.995,44,3.1157049375372168e-06,0.00018218322427126818
31,0.8,0.9975,-3.985,0.9975,44,3.1157049375372168e-06,0.00018218322427126818
32,0.8,0.995,-3.96,0.99,44,3.1157049375372168e-06,0.00018218322427126818
33,0.8,0.99875,-3.99,0.9975,44,3.1157049375372168e-06,0.00018218322427126818
34,0.8,0.99875,-3.99,0.9975,44,3.1157049375372168e-06,0.00018218322427126818
35,0.8,0.995,-3.965,0.99,44,3.1157049375372168e-06,0.00018218322427126818
36,0.8,0.99625,-3.97,0.9925,44,3.1157049375372168e-06,0.00018218322427126818
37,0.8,0.9975,-3.98,0.995,44,3.1157049375372168e-06,0.00018218322427126818
38,0.8,0.9975,-3.98,0.995,44,3.1157049375372168e-06,0.00018218322427126818
39,0.8,0.99875,-3.99,0.9975,44,3.1157049375372168e-06,0.00018218322427126818
40,0.8,0.99375,-3.95,0.9875,44,3.1157049375372168e-06,0.00018218322427126818
41,0.8,0.99625,-3.97,0.9925,44,3.1157049375372168e-06,0.00018218322427126818
42,0.8,0.995,-3.965,0.9925,44,3.1157049375372168e-06,0.00018218322427126818
43,0.8,0.99375,-3.95,0.9875,44,3.1157049375372168e-06,0.00018218322427126818
44,0.8,0.9975,-3.98,0.995,44,3.1157049375372168e-06,0.00018218322427126818
45,0.8,0.9975,-3.98,0.995,44,3.1157049375372168e-06,0.00018218322427126818
46,0.8,1.0,-4.0,1.0,44,3.1157049375372168e-06,0.00018218322427126818
47,0.8,0.99375,-3.95,0.9875,44,3.1157049375372168e-06,0.00018218322427126818
48,0.8,0.995,-3.96,0.99,44,3.1157049375372168e-06,0.00018218322427126818
49,0.8,0.9975,-3.98,0.995,44,3.1157049375372168e-06,0.00018218322427126818
50,0.8,0.995,-3.96,0.99,44,3.1157049375372168e-06,0.00018218322427126818
